Scenario,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM 3.1LIMITS-500,31392.7825,34560.525,20489.6301,24675.6448,24398.156,19801.9106,10607.0171,3225.93763,-3573.6178,-11174.382,-17168.815
GCAM 3.1LIMITS-Base,31392.7825,34560.525,43683.4902,51615.6283,57974.9364,65077.214,69932.6385,74055.2138,77602.2136,79948.4585,80844.7537
GCAM 3.1LIMITS-RefPol,31392.7825,34560.525,40137.0937,43149.6717,45219.3364,46301.1412,46833.9235,46991.9572,46712.8806,45721.65,43489.83
GCAM 3.1LIMITS-RefPol-450,31392.7825,34560.525,40137.0937,17372.423,11027.7193,9839.01318,3660.15844,-2301.9984,-8199.9468,-15860.342,-21706.535
GCAM 3.1LIMITS-RefPol-450-EE,31392.7825,34560.525,40137.0937,17372.423,11027.7193,9839.01318,3660.15844,-2301.9984,-8199.9468,-15860.342,-21706.535
GCAM 3.1LIMITS-RefPol-450-PC,31392.7825,34560.525,40137.0937,17372.423,11027.7193,9839.01318,3660.15844,-2301.9984,-8199.9468,-15860.342,-21706.535
GCAM 3.1LIMITS-RefPol-500,31392.7825,34560.5213,40137.1008,20583.437,17445.5708,15721.9341,8336.89477,2137.69931,-4225.2117,-12093.771,-18008.61
GCAM 3.1LIMITS-RefPol2030-500,31392.7825,34560.525,40137.0937,43149.6717,14432.916,9270.91769,4913.00433,179.47569,-5159.6257,-12630.905,-18266.272
GCAM 3.1LIMITS-StrPol,31392.7825,34560.525,37319.6639,37086.0956,36282.8191,33664.4468,31631.5491,28700.3252,26002.0583,23163.7687,18687.6521
GCAM 3.1LIMITS-StrPol-450,31392.7825,34560.525,37319.6639,16809.1784,12242.7147,10682.3315,4270.37877,-1804.6898,-7912.3453,-14984.688,-21067.865
GCAM 3.1LIMITS-StrPol-500,31392.7825,34560.525,37319.6639,19606.9044,18422.9787,16323.1877,8844.08517,2561.27496,-4001.5581,-11294.627,-17444.383
GRAPE ver2011EMF27-550-Conv,30525.5447,33003.1227,32817.1578,30523.166,23264.3587,18470.8449,11814.3015,5056.36844,2360.34569,1123.76329,484.18951
GRAPE ver2011EMF27-550-FullTech,30523.9086,32999.8504,33707.8432,30640.8004,23286.5858,18336.7933,11176.6161,4378.38689,1519.61786,590.22804,267.23113
GRAPE ver2011EMF27-550-LimBio,30523.9086,32999.8504,32862.1427,30555.695,23294.3799,18483.4064,11807.2388,5046.70116,2357.21511,1123.68352,485.46329
GRAPE ver2011EMF27-550-LowEI,30523.9086,32999.8504,34247.1016,29966.5459,22288.023,15620.6857,9574.36497,4966.53208,1767.75534,813.59945,309.99506
GRAPE ver2011EMF27-Base-Conv,30527.7606,33007.5545,40958.5584,48789.1722,53685.3211,56586.6316,58617.9936,62580.756,68274.0263,72652.5897,77727.2253
GRAPE ver2011EMF27-Base-EERE,31500.6526,34953.3386,39938.596,44168.1685,45132.8374,46260.4121,45765.0192,45865.7169,46378.4632,47352.6552,47609.4699
GRAPE ver2011EMF27-Base-FullTech,30526.9037,33005.8408,40899.0998,48273.204,52265.7148,54257.3159,56480.4238,60219.0766,65989.0997,70899.2076,75044.4944
GRAPE ver2011EMF27-Base-LimBio,30527.7606,33007.5545,40906.0847,48775.841,52649.133,54794.6542,57108.2923,61051.509,66895.4533,71950.615,76537.1515
GRAPE ver2011EMF27-Base-LowEI,30524.5076,33001.0486,37612.4871,41286.8784,41365.8167,41402.9437,39795.8878,40404.9892,40495.788,41704.2122,43440.5715
GRAPE_ver1998AME 3.7 W/m2 NTE,31226.7185,34405.4704,31420.7734,26072.1271,16782.7597,12012.4321,8014.74765,5107.06797,2927.02759,2086.89855,2244.46762
GRAPE_ver1998AME CO2 price $10 (5% p.a.),31232.2285,34416.4904,40082.5326,44938.3614,41592.1036,35500.2926,29675.6442,21455.2438,17735.8853,11827.0341,13769.1128
GRAPE_ver1998AME CO2 price $30 (5% p.a.),31230.0465,34412.1263,36260.7112,36442.9406,24376.5807,20931.459,20024.5916,19448.4594,17653.9774,15510.5242,15546.678
GRAPE_ver1998AME CO2 price $50 (5% p.a.),31230.0465,34412.1263,37271.2491,34073.947,26094.2279,20461.4607,14995.1832,8902.32879,3016.74691,-3838.8837,-3458.3494
GRAPE_ver1998AME Reference,31232.2285,34416.4904,42020.7764,47889.947,51410.9624,54192.9879,54916.4538,57115.9293,58897.5384,62067.8301,65355.8898
GTEMREF32AME CO2 price $10 (5% p.a.),31612.1647,35636.6971,42287.6365,51896.8308,54284.8997,52452.2595,42143.0896,26405.9708,15225.1571,7950.81235,3331.415
GTEMREF32AME CO2 price $30 (5% p.a.),31612.1647,35636.6981,36191.4106,38796.0312,30896.7244,21004.1346,11681.8752,4401.28931,-919.06533,-5155.3799,-8073.2567
GTEMREF32AME CO2 price $50 (5% p.a.),31612.1647,35636.6981,32092.3443,31401.9826,20573.6711,10699.2692,2565.20197,-3287.9798,-8127.6428,-11705.601,-14066.091
GTEMREF32AME Reference,31612.1647,35636.6971,47007.39,61205.5914,73263.993,83507.2024,90941.2642,97604.0561,104017.505,111056.198,117750.716
IMACLIM v1.1AMPERE2-450-FullTech-LST,29490,33080,35570,37300,27400,10700,-311.2,-4139,-4903,-4993,-5000
IMACLIM v1.1AMPERE2-450-FullTech-OPT,29490,32900,33450,30700,18940,10030,5133,1385,-1436,-2350,-2838
IMACLIM v1.1AMPERE2-450-LowEI-LST,29060,32660,35570,37300,26580,13000,2079,-3876,-5888,-6599,-7122
IMACLIM v1.1AMPERE2-450-LowEI-OPT,29060,32550,33390,30700,18940,10030,5133,1385,-1436,-2350,-2838
IMACLIM v1.1AMPERE2-450-NucOff-LST,29640,33750,35570,37300,26580,13000,2257,-3876,-5888,-6599,-7122
IMACLIM v1.1AMPERE2-450-NucOff-OPT,29640,32910,33450,30700,18940,10030,5133,1385,-1436,-2330,-2838
IMACLIM v1.1AMPERE2-550-FullTech-HST,29490,33410,38590,44200,38890,27890,17100,10290,7081,6390,8177
IMACLIM v1.1AMPERE2-550-FullTech-LST,29490,33030,35550,37300,34400,27830,19070,13880,11310,12190,9302.66667
IMACLIM v1.1AMPERE2-550-FullTech-OPT,29490,32870,33890,31000,27090,23980,20980,17870,15820,15620,13070
IMACLIM v1.1AMPERE2-Base-Conv-OPT,29480,35090,50360,67720,82260,96660,110400,123100,134900,147500,157100
IMACLIM v1.1AMPERE2-Base-EERE-OPT,29210,34180,46240,56020,58990,59930,61950,65030,68090,70660,71880
IMACLIM v1.1AMPERE2-Base-FullTech-OPT,29490,35080,50150,67100,80320,91770,103500,114700,125200,136400,145400
IMACLIM v1.1AMPERE2-Base-LimBio-OPT,29490,35090,50250,67330,81370,95070,107700,119100,129900,141600,150700
IMACLIM v1.1AMPERE2-Base-LimSW-OPT,29480,35090,50250,67490,81220,93310,106000,118400,130000,142300,152300
IMACLIM v1.1AMPERE2-Base-LowEI-OPT,29060,33780,45090,54120,56930,57960,60030,63100,66010,68350,69310
IMACLIM v1.1AMPERE2-Base-NucOff-OPT,29640,35510,51430,69240,83270,95400,108000,119800,130600,142200,151300
IMACLIM v1.1AMPERE3-450,29300,34600,36600,30200,20300,14600,8550,-1120,-5880,-4490,-6450
IMACLIM v1.1AMPERE3-450P-CE,29300,34600,39100,37900,27200,17700,9030,-1350,-6430,-5230,-7460
IMACLIM v1.1AMPERE3-550,29300,34600,37500,32700,25100,23400,22400,19900,17800,14900,9070
IMACLIM v1.1AMPERE3-550P-EU,29300,34600,41400,46000,42600,34300,26300,21100,17900,4020,136
IMACLIM v1.1AMPERE3-Base,29300,34600,46700,54400,55200,54700,55900,58300,61900,66000,69300
IMACLIM v1.1AMPERE3-Base-EUback,29300,34600,43700,50900,52900,52200,53600,55700,58200,61500,64400
IMACLIM v1.1AMPERE3-CF450,29300,34600,37200,30800,20600,15000,8700,-1650,-7220,-5530,-4660
IMACLIM v1.1AMPERE3-CF550,29300,34600,38000,32900,25200,23600,22600,20200,17900,14000,6760
IMACLIM v1.1AMPERE3-RefP-CEback,29300,34600,39100,39500,38700,39600,44300,48500,52800,58100,63000
IMACLIM v1.1AMPERE3-RefP-EUback,29300,34600,39900,44300,46000,44400,44400,45000,46200,48700,51200
IMACLIM v1.1AMPERE3-RefPol,29300,34600,40300,44200,45800,44400,44500,44800,45900,48300,50800
IMACLIM v1.1EMF27-450-Conv,29110,31630,23360,18480,14790,10580,5391,744.8,741.6,1043,1496
IMACLIM v1.1EMF27-450-FullTech,29110,32330,26980,21900,18110,13370,10420,6021,-6085,-9673,-9586
IMACLIM v1.1EMF27-450-LimBio,29110,31620,23350,18450,14750,10530,5447,971.6,649,921.2,1369
IMACLIM v1.1EMF27-450-LimSW,29110,32330,27010,21940,18190,13470,10530,5961,-6403,-9680,-9585
IMACLIM v1.1EMF27-450-LowEI,28460,31010,25750,19790,15420,10780,8091,6006,517.5,-5761,-6704
IMACLIM v1.1EMF27-450-NucOff,29280,32680,27520,23020,19430,14510,10560,5214,-7534,-11250,-11090
IMACLIM v1.1EMF27-550-Conv,29110,32960,31820,27510,24250,20350,16470,12820,8863,6166,5074
IMACLIM v1.1EMF27-550-EERE,28620,31750,29560,25600,22900,19850,17790,15000,10320,7100,6215
IMACLIM v1.1EMF27-550-FullTech,29110,32950,31640,27100,23480,19200,16100,13010,9721,7166,6178
IMACLIM v1.1EMF27-550-LimBio,29110,32960,31800,27480,24170,20140,16100,12510,8970,6524,5470
IMACLIM v1.1EMF27-550-LimSW,29110,32950,31600,27050,23470,19330,16370,13320,9724,6766,5762
IMACLIM v1.1EMF27-550-LowEI,28460,31770,32630,28620,23250,18220,14710,11510,9351,8238,7898
IMACLIM v1.1EMF27-550-NoCCS,29110,32840,30810,26770,24030,20320,16530,12210,9038,7728,7228
IMACLIM v1.1EMF27-550-NucOff,29280,33310,32030,27990,24300,19790,16540,13450,9047,5166,3722
IMACLIM v1.1EMF27-Base-Conv,29110,33810,42320,48240,52500,54850,57080,57270,58910,61490,62800
IMACLIM v1.1EMF27-Base-EERE,28620,32570,38430,41130,41750,39630,39980,40620,41840,41580,41660
IMACLIM v1.1EMF27-Base-FullTech,29110,33820,42140,47800,51620,52300,54990,56260,56780,59250,60720
IMACLIM v1.1EMF27-Base-LimBio,29110,33800,42270,48050,52030,54110,56200,56480,58420,61000,62310
IMACLIM v1.1EMF27-Base-LimSW,29110,33820,42180,47990,52090,53080,55850,57140,57450,59810,61320
IMACLIM v1.1EMF27-Base-LimTech,29280,34270,43440,49850,54510,57200,60060,61170,63410,66940,69170
IMACLIM v1.1EMF27-Base-LowEI,28460,32160,37480,39800,40290,38470,39030,39640,40750,40270,40280
IMACLIM v1.1EMF27-Base-NucOff,29280,34290,43250,49370,53780,54570,57600,59300,60730,63880,65960
IMACLIM v1.1EMF27-FP-EERE,28620,32070,33010,33510,30320,26310,24390,23530,23740,24390,24260
IMACLIM v1.1EMF27-FP-FullTech,29110,33210,35380,37210,36200,32430,31090,29810,29000,29010,29550
IMACLIM v1.1EMF27-G8-EERE,28620,32320,34330,29100,22540,16510,12790,11070,9576,8768,8401
IMACLIM v1.1EMF27-G8-FullTech,29110,33330,35550,30680,24260,19530,18810,17290,16540,17540,16480
IMAGE 2.4AME 2.6 W/m2 OS,34245.42,34682.91,37561.48,30279.77,17542.09,9631.515,277.3004,-6520.053,-8066.272,-9002.733,-9046.151
IMAGE 2.4AME 3.7 W/m2 NTE,34245.42,34682.91,39194.84,36350.32,30252.99,24963.19,20215.71,14262.74,11129.29,9103.865,6486.303
IMAGE 2.4AME CO2 price $10 (5% p.a.),34245.42,34687.59,39610.27,38918.77,34789.96,29577.05,24370.34,17879.38,12091.53,7551.1,3528.663
IMAGE 2.4AME CO2 price $30 (5% p.a.),34245.42,34687.59,37404.55,33214.81,24484.81,16760.22,11863.63,6168.735,2870.88,1706.564,217.3371
IMAGE 2.4AME CO2 price $50 (5% p.a.),34245.42,34687.59,36307.89,30772.6,21231.75,13183.5,7870.506,2860.167,1222.629,773.0406,-900.9548
IMAGE 2.4AME Reference,34245.42,34687.59,41679.73,43676.29,46108.74,49568.89,55829.61,62345.77,68764.72,73951.22,77508.21
IMAGE 2.4AMPERE2-450-FullTech-OPT,34421.1735,35580.3128,35952.168,31333.2959,20046.0158,15391.4098,6939.03105,-198.74254,-2680.8548,-7063.8629,-8055.7911
IMAGE 2.4AMPERE2-450-LimSW-OPT,34421.1735,35569.3701,36139.0283,32516.0716,20159.8543,15729.3949,6860.87581,-550.05684,-2580.9336,-7042.6949,-8065.7974
IMAGE 2.4AMPERE2-450-LowEI-HST,34111.29,35425.8294,38455.4128,39418.5716,24243.4575,13972.6363,3602.54364,-3846.6229,-6491.243,-8487.8974,-10169.386
IMAGE 2.4AMPERE2-450-LowEI-LST,34421.1735,35343.0322,37662.2383,38385.4525,24333.7671,13316.2663,3215.55701,-2869.3269,-5026.1603,-7674.1355,-9925.109
IMAGE 2.4AMPERE2-450-LowEI-OPT,34421.1735,35351.8874,35133.3018,33291.7542,23284.8874,15023.5221,4821.28174,-1069.4882,-4134.3502,-6978.356,-9462.6954
IMAGE 2.4AMPERE2-450-NucOff-OPT,34421.1735,35531.221,36055.8659,30045.6549,18416.7464,13377.5326,4584.28312,-174.01633,844.32956,-1637.6294,-1483.7384
IMAGE 2.4AMPERE2-550-FullTech-HST,34111.29,35665.4017,40687.0199,45500.5833,38095.1986,31973.3298,21911.0475,8908.34302,1787.69291,-2910.6322,-4480.7217
IMAGE 2.4AMPERE2-550-FullTech-LST,34421.1735,35569.3737,37643.8333,38781.234,33757.3099,29463.2798,21449.5417,14194.7964,8749.36312,1777.8449,-2461.8191
IMAGE 2.4AMPERE2-550-FullTech-OPT,34421.1735,35569.3737,39367.1309,41420.2422,35746.2689,30334.4372,21568.2715,11802.0538,6108.71814,740.90937,-2447.7332
IMAGE 2.4AMPERE2-Base-Conv-OPT,33862.9128,34915.776,42766.0557,50956.9486,56415.4801,66125.6908,72768.2656,78032.7897,87036.1465,96935.5592,105864.73
IMAGE 2.4AMPERE2-Base-EERE-OPT,34111.1361,35387.8522,39951.3411,43490.516,44244.1986,48805.6429,49063.3014,48248.6784,49859.0039,51209.5475,53635.0475
IMAGE 2.4AMPERE2-Base-FullTech-OPT,34421.0267,35591.1374,43162.6071,49520.0557,54307.0358,62469.2936,67273.5794,71441.9564,79648.5436,88014.9961,96101.901
IMAGE 2.4AMPERE2-Base-LimBio-OPT,34111.1361,35664.0339,43354.262,50543.6429,55219.1549,64597.3926,70208.6745,75195.3411,84284.4206,92509.9642,100768.472
IMAGE 2.4AMPERE2-Base-LimSW-OPT,34421.0267,35591.1338,43365.1152,50197.0319,55814.8809,64762.4284,69888.4284,74823.9049,83723.7142,92743.6784,102392.691
IMAGE 2.4AMPERE2-Base-LowEI-OPT,34421.0267,35351.5508,39809.512,42267.3532,42733.2025,44969.6507,45245.7858,44931.8454,46994.5674,49082.8451,52332.8294
IMAGE 2.4AMPERE2-Base-NucOff-OPT,34421.0267,35553.0921,43426.4961,50468.1468,55987.6904,64556.6152,70048,73992.0872,82392.7858,90213.3848,97897.3216
IMAGE 2.4AMPERE3-450,34111.29,35344.2676,36059.3714,32234.6621,19608.8822,15150.2782,6668.57052,-677.69753,-3156.8879,-6273.6371,-7112.2918
IMAGE 2.4AMPERE3-450P-CE,34111.1361,35343.9346,38844.8493,40453.3451,31255.3757,21628.417,13883.0635,5169.80216,-2754.3761,-6409.4358,-8174.452
IMAGE 2.4AMPERE3-450P-EU,34111.1361,35343.9346,40612.2184,46400.3848,37347.9684,25392.0838,17060.1639,7214.89982,-2789.6331,-6821.3199,-7928.6788
IMAGE 2.4AMPERE3-550,34111.29,35318.5042,37365.8649,37226.8216,32352.887,30493.3714,22154.0662,12673.9246,7180.8256,909.22776,-2504.1644
IMAGE 2.4AMPERE3-Base,34421.0267,35591.1374,43162.6071,49520.0557,54307.0358,62469.2936,67273.5794,71441.9564,79648.5436,88014.9961,96101.901
IMAGE 2.4AMPERE3-CF450,34421.1735,35580.3128,35952.168,31333.2959,20046.0158,15391.4098,6939.03105,-198.74254,-2680.8548,-7063.8629,-8055.7911
IMAGE 2.4AMPERE3-CF550,34421.1735,35569.3737,39367.1309,41420.2422,35746.2689,30334.4372,21568.2715,11802.0538,6108.71814,740.90937,-2447.7332
IMAGE 2.4AMPERE3-RefP-CEback,34111.1361,35343.9346,38844.8493,40453.3451,39955.3014,45926.7617,45111.6982,41921.9883,42023.9245,37073.5199,32835.6517
IMAGE 2.4AMPERE3-RefP-EUback,34111.1361,35343.9346,40612.2184,46400.3848,48115.3571,51094.266,49032.5358,43321.262,40619.2223,36585.9606,33155.9479
IMAGE 2.4AMPERE3-RefPol,34124.3239,35746.9779,40855.5397,46771.3411,48448.4365,51487.2975,48906.512,43724.9642,40676.9365,36602.4176,32884.3747
IMAGE 2.4EMF27-450-FullTech,34438.6009,36061.1367,35197.5758,31368.7272,18267.9707,12264.5676,4847.38839,-2360.4323,-3955.38,-7001.137,-9376.6711
IMAGE 2.4EMF27-450-LimSW,34438.6009,36050.6846,35877.6279,31887.1309,19797.9393,12549.6617,5322.59546,-1704.5237,-4000.4358,-7361.6914,-9785.3656
IMAGE 2.4EMF27-450-LowEI,34438.6009,35829.9147,35203.4876,32127.8704,22310.3973,13247.9119,4619.98881,-1532.6725,-5531.1631,-8032.3866,-10465.781
IMAGE 2.4EMF27-450-NucOff,34438.6009,36012.5641,34761.708,29301.1945,16855.9925,11912.9159,3604.12207,-2927.8734,-3648.5236,-5031.9499,-5201.6545
IMAGE 2.4EMF27-550-Conv,34259.2673,35594.335,37873.9525,36803.762,29567.3071,24740.1297,20693.0679,13562.0538,9891.14128,6862.97681,4641.66252
IMAGE 2.4EMF27-550-EERE,34438.6009,35782.5202,36147.1781,34031.4362,28384.7445,24703.9071,20140.1012,16260.9523,15492.1662,13905.1252,12957.5193
IMAGE 2.4EMF27-550-FullTech,34438.6009,36050.6917,38850.6429,38454.2025,31862.6566,24800.8535,17615.2718,9579.85596,5939.43156,3806.9386,1647.19607
IMAGE 2.4EMF27-550-LimBio,34259.2673,35594.3385,37292.9326,36467.6605,28910.7214,24195.1857,19530.5412,13307.5767,10956.3339,8196.67578,5984.35942
IMAGE 2.4EMF27-550-LimSW,34438.6009,36061.1296,39048.5713,38741.5238,31981.3577,24812.516,16732.7277,9213.39876,6061.04386,3435.45428,2154.16711
IMAGE 2.4EMF27-550-LowEI,34438.6009,35812.0934,36161.8949,35060.5342,29148.3206,22163.7163,14539.2724,8802.94425,6132.63204,3464.30914,2783.75867
IMAGE 2.4EMF27-550-NoCCS,34438.6009,36050.6953,35765.1787,34032.403,26186.4417,21885.2699,18543.0047,15315.314,13616.4236,11405.8014,9898.18905
IMAGE 2.4EMF27-550-NucOff,34438.6009,35495.8864,38982.2025,38517.4883,31167.7337,22572.2417,15515.4266,8126.81128,6240.75484,6717.05448,6329.07353
IMAGE 2.4EMF27-Base-Conv,34122.9704,34823.5938,40641.7738,45927.9326,50388.5436,59808.7223,67153.4245,71736.8294,79273.9922,85442.3568,90581.6628
IMAGE 2.4EMF27-Base-EERE,34391.3926,34968.5345,37380.016,39142.877,39644.9167,43749.4922,45359.6745,45836.5238,48262.3174,49118.5199,49848.6628
IMAGE 2.4EMF27-Base-FullTech,34391.3926,35246.3096,40384.5199,44757.2777,48671.2223,55920.6628,61887.1745,65748.8333,72569.1986,78338.4766,82774.778
IMAGE 2.4EMF27-Base-LimBio,34122.9704,34823.5973,40708.4326,45503.738,49334.0475,57572.8649,64304.4961,68994.3848,76118.5677,82343.7298,86710.3932
IMAGE 2.4EMF27-Base-LimSW,34391.3926,35246.306,40399.0039,44945.8174,49835.6468,58689.5475,64791.4681,68703.4362,75831.4362,81777.151,86593.5039
IMAGE 2.4EMF27-Base-LimTech,34391.3926,35206.5778,40801.5674,46480.1706,52461.861,62875.4128,70447.8099,75142.8691,82498.2025,88461.8568,94095.1029
IMAGE 2.4EMF27-Base-LowEI,34641.5459,35454.5755,37003.6706,38338.9961,38971.6787,42677.9482,43811.0557,43990.6149,46957.5713,48406.0872,49071.623
IMAGE 2.4EMF27-Base-NucOff,34391.3926,35208.2679,40870.5,45460.762,49884.0475,57660.5713,64139.4961,68127.5117,74654.6868,80005.4922,84692.1152
IMAGE 2.4EMF27-FP-EERE,34421.2594,35314.723,36390.6426,35896.5664,34429.735,36111.3063,35680.8919,34106.5241,34276.0322,31693.2738,30449.0993
IMAGE 2.4EMF27-FP-FullTech,34421.2594,35547.3844,38578.5397,38115.9167,36127.1689,38086.4723,37720.1351,36558.4535,36508.359,34491.0765,32876.626
IMAGE 2.4EMF27-G8-FullTech,34421.2594,35572.3708,36479.0042,29990.8465,20438.6821,12140.7773,6462.17013,3338.23973,2601.76072,491.30989,-1994.8251
IMAGE 2.4LIMITS-450,34421.1735,35569.9001,35996.6908,32175.9346,19319.1027,13508.2784,5810.24019,-1188.7608,-3372.9659,-6898.1731,-8961.4766
IMAGE 2.4LIMITS-500,34421.1735,35580.3236,38423.512,38161.0518,32116.3727,24005.604,15306.1992,5681.76766,-667.66701,-5554.5014,-7100.2252
IMAGE 2.4LIMITS-Base,34391.3926,35246.3096,40384.5199,44757.2777,48671.2223,55920.6628,61887.1745,65748.8333,72569.1986,78338.4766,82774.778
IMAGE 2.4LIMITS-RefPol,34124.3239,35774.2057,38191.0833,41984.873,42268.8213,44853.3057,44313.2816,41391.6787,39562.1982,35889.0719,32079.8171
IMAGE 2.4LIMITS-RefPol-450,34111.29,35371.9251,38098.5716,32474.4886,18962.3618,13513.1079,5772.06291,-1463.9589,-5192.5975,-5848.7514,-7963.3215
IMAGE 2.4LIMITS-RefPol-450-EE,34111.29,35371.9251,38098.5716,32474.4886,18962.3618,13513.1079,5772.06291,-1463.9589,-5192.5975,-5848.7514,-7963.3215
IMAGE 2.4LIMITS-RefPol-450-PC,34111.29,35371.9251,38098.5716,32474.4886,18962.3618,13513.1079,5772.06291,-1463.9589,-5192.5975,-5848.7514,-7963.3215
IMAGE 2.4LIMITS-RefPol-500,34111.29,35371.9251,38090.2858,37207.9046,29169.7227,23494.1702,13600.3927,4366.98165,-482.18575,-4625.8813,-6688.7918
IMAGE 2.4LIMITS-RefPol2030-500,34111.29,35371.9251,38098.5716,41839.4883,32882.4769,23571.6572,12486.9837,3005.59312,-3563.9689,-6651.4251,-7662.7354
IMAGE 2.4LIMITS-StrPol,34124.3239,35754.7839,36290.3857,36907.75,34527.4782,35419.4701,32414.3467,27996.1727,24421.1619,20262.179,15882.9544
IMAGE 2.4LIMITS-StrPol-450,34111.29,35352.8255,36339.4954,32511.4453,20846.6239,13920.0596,6943.95903,194.99996,-2895.1878,-5534.452,-7982.7406
IMAGE 2.4LIMITS-StrPol-500,34111.29,35352.9115,35905.7689,34840.9889,28748.3639,21598.21,14802.9349,6745.07145,-69.84303,-4801.9548,-5976.8757
IMAGE 2.4 EMF22EMF22 2.6 OS BECCS,,34519.131,33788.138,22285.9839,14715.892,10473.533,6919.39,3610.104,-254.6368,-1223.3886,-1695.0051
IMAGE 2.4 EMF22EMF22 3.7 NTE,,34519.181,37502.618,34371.1939,30881.792,24942.806,21411.136,19672.986,14894.6735,12376.4804,11016.7254
IMAGE 2.4 EMF22EMF22 3.7 NTE w Delay,,34519.181,36656.088,33094.9239,31853.192,24967.186,24901.816,19012.336,14004.7535,12722.0904,11051.3554
IMAGE 2.4 EMF22EMF22 3.7 OS,,34519.181,37967.068,37242.1839,38261.002,34313.866,22994.646,18340.266,8611.2885,6791.4294,7830.2704
IMAGE 2.4 EMF22EMF22 3.7 OS w Delay,,34519.181,39018.878,37276.4239,38273.692,34848.556,28947.686,20374.866,8667.7985,8191.8404,7952.1844
IMAGE 2.4 EMF22EMF22 4.5 NTE,,34519.181,39822.208,40613.2739,43270.232,42536.106,34334.516,23855.796,20547.9835,18029.4504,16061.2854
IMAGE 2.4 EMF22EMF22 4.5 NTE w Delay,,34519.181,39761.428,39825.0439,42645.002,41876.576,41037.616,35534.246,24011.7035,18135.6004,16523.7954
IMAGE 2.4 EMF22EMF22 Reference,,34698.701,39983.018,40613.2739,44686.902,46690.326,48264.476,51314.176,53454.2635,56459.8604,59381.3254
MARIA23_orgAME 3.7 W/m2 NTE,23695.8424,24084.6472,23801.1153,20686.4025,15740.4528,17167.4341,18055.5075,16388.2451,12758.233,10372.3693,6954.346
MARIA23_orgAME CO2 price $10 (5% p.a.),27708.0181,29875.7141,31180.3994,29106.8525,28899.3874,26687.7598,20083.7397,20681.8989,20949.3089,17955.9419,13473.0169
MARIA23_orgAME CO2 price $30 (5% p.a.),25863.9769,26721.5769,25871.2046,21344.2471,15689.8603,17010.5483,17564.5573,14997.1771,10811.9937,8941.57766,10173.1571
MARIA23_orgAME CO2 price $50 (5% p.a.),25220.9697,25859.8047,21796.1035,12970.6834,14291.0247,16502.064,15196.5425,10819.6883,9880.21759,9673.79448,10495.2559
MARIA23_orgAME Reference,27831.996,30721.9006,36154.8779,41507.7293,48164.5759,53772.7209,56939.7397,58426.3101,60034.3324,64340.8879,75112.711
MERGE-ETL_2011AMPERE2-450-Conv-OPT,31814.76,35401.68,30972.44,26462.15,19884.53,14516.23,8109.26,4091.02,590.56,-2373.7,-3548.47
MERGE-ETL_2011AMPERE2-450-EERE-OPT,31814.76,35401.68,32412.36,27547.2,19601.29,11976.71,6435.26,2544.5,368.65,-170.48,-474.44
MERGE-ETL_2011AMPERE2-450-FullTech-HST,31814.76,34276.02,42062.32,46780.4,29194.24,10190.11,-1202.66,-4577.45,-7018.96,-8932.71,-10345.58
MERGE-ETL_2011AMPERE2-450-FullTech-LST,31814.76,33975.35,38623.28,39215.47,28847.86,12601.42,4136.56,-1702.14,-6212.18,-8919.99,-10084.53
MERGE-ETL_2011AMPERE2-450-FullTech-OPT,31814.76,35401.68,36441.94,34357.24,26965.99,17216.08,7114.85,-326.5,-5466.03,-9709.67,-12231.3
MERGE-ETL_2011AMPERE2-450-LimBio-OPT,31814.76,35401.68,34313.56,31552.1,23660.5,14792.67,7038.59,1255.17,-2774.71,-6181.47,-6356.29
MERGE-ETL_2011AMPERE2-450-LimSW-HST,31814.76,34181.42,42065.58,46508.9,29235.57,10377.95,-930.85,-4556.03,-6969.5,-8998.77,-10678.78
MERGE-ETL_2011AMPERE2-450-LimSW-LST,31814.76,33975.35,38621.38,39348.4,26357.26,11246.33,2965.98,-2004.8,-4533.15,-6402.31,-8102.21
MERGE-ETL_2011AMPERE2-450-LimSW-OPT,31814.76,35401.68,32072.84,27792.24,20634.1,15356.77,7930.13,3810.88,259.73,-3879.97,-6996.94
MERGE-ETL_2011AMPERE2-450-LowEI-HST,31814.76,35145.16,41856.52,46430.76,30484.4,12009.99,-1219.82,-5476.1,-7926.99,-9820.77,-11334.66
MERGE-ETL_2011AMPERE2-450-LowEI-LST,31814.76,34667.62,38537.97,39168.85,30395.34,14846.79,3244.38,-3051.59,-7012.1,-9446.83,-11307.99
MERGE-ETL_2011AMPERE2-450-LowEI-OPT,31814.76,35401.68,35535.31,32926.61,25961.08,16985.14,9062.47,846.48,-4808.4,-9485.63,-13089.59
MERGE-ETL_2011AMPERE2-450-NoCCS-OPT,31814.76,35401.68,31677.07,27386.46,20172.39,12321.25,6646.94,3080.88,364.15,-665.64,-1010.47
MERGE-ETL_2011AMPERE2-450-NucOff-LST,31814.76,33700.35,38877.56,39315.79,28666.42,13017.01,4136.02,-2102.33,-6668.99,-8734.72,-9505.01
MERGE-ETL_2011AMPERE2-450-NucOff-OPT,31814.76,35401.68,37292.24,34430.66,25865.8,17863.19,7290.32,-486.21,-5913.21,-10153.99,-11421.08
