ModelScenario,CumulativeCO2post2010,"Cumulative CO2 emissions (2010-2100, thousand Gt)",divergence0550steps,divergence0550aps,tolerance03in2005to2050steps,tolerance03in2005to2050aps
IMACLIM v1.1AMPERE2-450-FullTech-OPT,1127747.096155018,1.127747096155018,-2.739992468581691,-1.646391459248358,N,N
IMACLIM v1.1AMPERE2-450-LowEI-LST,1126738.6839787716,1.1267386839787716,-2.130976201531156,-1.037375192197823,N,N
IMACLIM v1.1AMPERE2-450-LowEI-OPT,1125434.7321499987,1.1254347321499987,-2.7073512137260276,-1.6137502043926943,N,N
IMACLIM v1.1AMPERE2-450-NucOff-LST,1134339.089844928,1.134339089844928,-2.1748920732772663,-1.0812910639439328,N,N
IMACLIM v1.1AMPERE2-450-NucOff-OPT,1127932.6754560084,1.1279326754560084,-2.7512670854721377,-1.6576660761388045,N,N
IMACLIM v1.1AMPERE2-550-FullTech-HST,2135588.8508142927,2.1355888508142926,-0.4673533582137935,0.6262476511195398,N,N
IMACLIM v1.1AMPERE2-550-FullTech-LST,2158212.859117432,2.158212859117432,-0.4721391939951243,0.6214618153382091,N,N
IMACLIM v1.1AMPERE2-550-FullTech-OPT,2123174.5120076556,2.1231745120076555,-0.8030156960805276,0.2905853132528058,N,Y
IMACLIM v1.1AMPERE2-Base-Conv-OPT,9191134.071177475,9.191134071177474,2.295470242416404,3.3890712517497374,N,N
IMACLIM v1.1AMPERE2-Base-EERE-OPT,5461418.999222269,5.4614189992222695,1.2536446845822784,2.3472456939156117,N,N
IMACLIM v1.1AMPERE2-Base-FullTech-OPT,8688932.487346418,8.688932487346419,2.1793516311007055,3.2729526404340388,N,N
IMACLIM v1.1AMPERE2-Base-LimBio-OPT,8950245.188893303,8.950245188893303,2.2578583323007435,3.3514593416340768,N,N
IMACLIM v1.1AMPERE2-Base-LimSW-OPT,8924523.199455183,8.924523199455184,2.2170871687030553,3.3106881780363886,N,N
IMACLIM v1.1AMPERE2-Base-LowEI-OPT,5291597.141893862,5.291597141893861,1.1908099317820566,2.28441094111539,N,N
IMACLIM v1.1AMPERE2-Base-NucOff-OPT,9032499.380598262,9.032499380598262,2.254283973373189,3.3478849827065225,N,N
IMACLIM v1.1AMPERE3-450,1154344.6684601565,1.1543446684601566,-1.8913155051492225,-0.797714495815889,N,N
IMACLIM v1.1AMPERE3-450P-CE,1341265.1492978758,1.3412651492978758,-1.4634419254481301,-0.36984091611479664,N,N
IMACLIM v1.1AMPERE3-550,2190199.5359469084,2.1901995359469084,-0.8430610748172993,0.250539934516034,N,Y
IMACLIM v1.1AMPERE3-550P-EU,2527062.4111739537,2.5270624111739535,0.0067374403121199244,1.1003384496454534,Y,N
IMACLIM v1.1AMPERE3-Base,5110157.729051377,5.110157729051377,1.0438893408810976,2.137490350214431,N,N
IMACLIM v1.1AMPERE3-Base-EUback,4837883.694206968,4.837883694206968,0.9399310863492262,2.0335320956825598,N,N
IMACLIM v1.1AMPERE3-CF450,1152132.8414499282,1.1521328414499283,-1.831251788731624,-0.7376507793982907,N,N
IMACLIM v1.1AMPERE3-CF550,2186009.1544605535,2.1860091544605535,-0.8241484311108374,0.2694525782224961,N,Y
IMACLIM v1.1AMPERE3-RefP-CEback,4146055.23173484,4.14605523173484,0.3260346938422073,1.4196357031755407,N,N
IMACLIM v1.1AMPERE3-RefP-EUback,4065865.9185504327,4.065865918550433,0.5802799186816386,1.673880928014972,N,N
IMACLIM v1.1AMPERE3-RefPol,4056869.656557222,4.056869656557222,0.5802799186816386,1.673880928014972,N,N
IMACLIM v1.1EMF27-450-Conv,931230.6633821352,0.9312306633821352,-2.5925384918573293,-1.498937482523996,N,N
IMACLIM v1.1EMF27-450-FullTech,936363.762724788,0.936363762724788,-2.072431903671333,-0.9788308943379993,N,N
IMACLIM v1.1EMF27-450-LimBio,929956.9457480748,0.9299569457480747,-2.603065381377926,-1.5094643720445928,N,N
IMACLIM v1.1EMF27-450-LimSW,936532.045629384,0.936532045629384,-2.055872794097063,-0.9622717847637299,N,N
IMACLIM v1.1EMF27-450-LowEI,936543.8921942002,0.9365438921942002,-2.500740038198389,-1.4071390288650556,N,N
IMACLIM v1.1EMF27-450-NucOff,934412.3448718528,0.9344123448718528,-1.9035391382342977,-0.8099381289009642,N,N
IMACLIM v1.1EMF27-550-Conv,1694999.2707063446,1.6949992707063446,-1.1389485241718824,-0.04534751483854904,N,Y
IMACLIM v1.1EMF27-550-EERE,1691557.1425755613,1.6915571425755613,-1.1565061266744987,-0.06290511734116533,N,Y
IMACLIM v1.1EMF27-550-FullTech,1692383.7237712261,1.692383723771226,-1.2682165971826995,-0.17461558784936604,N,Y
IMACLIM v1.1EMF27-550-LimBio,1691671.6041430067,1.6916716041430067,-1.1619996899456333,-0.06839868061229992,N,Y
IMACLIM v1.1EMF27-550-LimSW,1691924.8375960314,1.6919248375960314,-1.2532210101015826,-0.15962000076824912,N,Y
IMACLIM v1.1EMF27-550-LowEI,1687154.9978021097,1.6871549978021096,-1.33445709075181,-0.2408560814184767,N,Y
IMACLIM v1.1EMF27-550-NoCCS,1697667.2121394589,1.697667212139459,-1.142226944568156,-0.048625935234822726,N,Y
IMACLIM v1.1EMF27-550-NucOff,1689643.1066925232,1.6896431066925233,-1.213897598860123,-0.12029658952678979,N,Y
IMACLIM v1.1EMF27-Base-Conv,4865689.915441993,4.865689915441993,1.0644320865673076,2.158033095900641,N,N
IMACLIM v1.1EMF27-Base-EERE,3663082.8766382895,3.6630828766382897,0.3798992068124859,1.4735002161458193,N,N
IMACLIM v1.1EMF27-Base-FullTech,4739140.768231532,4.739140768231532,0.958641385122058,2.0522423944553916,N,N
IMACLIM v1.1EMF27-Base-LimBio,4821819.606682029,4.821819606682029,1.034247253085986,2.1278482624193193,N,N
IMACLIM v1.1EMF27-Base-LimSW,4786848.26455074,4.7868482645507395,0.9915388037734573,2.0851398131067906,N,N
IMACLIM v1.1EMF27-Base-LimTech,5142377.165215399,5.142377165215399,1.1447182650760488,2.238319274409382,N,N
IMACLIM v1.1EMF27-Base-LowEI,3560408.725610945,3.560408725610945,0.3263402979868406,1.4199413073201739,N,N
IMACLIM v1.1EMF27-Base-NucOff,4983940.254775844,4.983940254775844,1.0401191157702452,2.1337201251035784,N,N
IMACLIM v1.1EMF27-FP-EERE,2505784.0703898133,2.5057840703898133,-0.5304059312989412,0.5631950780343922,N,N
IMACLIM v1.1EMF27-FP-FullTech,2950169.6499704346,2.9501696499704346,-0.10338628321494428,0.9902147261183891,Y,N
IMACLIM v1.1EMF27-G8-EERE,1675773.7870059628,1.6757737870059628,-1.5659233471215273,-0.472322337788194,N,N
IMACLIM v1.1EMF27-G8-FullTech,2084056.850128418,2.0840568501284182,-1.2303466730608092,-0.13674566372747599,N,Y
IMAGE 2.4 EMF22EMF22 2.6 OS BECCS,1092914.8426120088,1.0929148426120088,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 3.7 NTE,2218947.2667250223,2.2189472667250225,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 3.7 NTE w Delay,2232393.320485067,2.232393320485067,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 3.7 OS,2284589.7066215626,2.2845897066215626,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 3.7 OS w Delay,2402588.894256942,2.402588894256942,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 4.5 NTE,2917762.3070330583,2.9177623070330583,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 4.5 NTE w Delay,3118386.3737573884,3.1183863737573883,NA,NA,NA,NA
IMAGE 2.4 EMF22EMF22 Reference,4338950.35009221,4.33895035009221,NA,NA,NA,NA
IMAGE 2.4AME 2.6 W/m2 OS,860096.5703753482,0.8600965703753483,-2.2921512689275283,-1.198550259594195,N,N
IMAGE 2.4AME 3.7 W/m2 NTE,2087030.877436059,2.087030877436059,-0.4454703973912621,0.6481306119420713,N,N
IMAGE 2.4AME CO2 price $10 (5% p.a.),2264402.150282664,2.264402150282664,-0.09686616885337174,0.9967348404799616,Y,N
IMAGE 2.4AME CO2 price $30 (5% p.a.),1540994.5501207178,1.5409945501207178,-1.2443367660717737,-0.1507357567384403,N,Y
IMAGE 2.4AME CO2 price $50 (5% p.a.),1332368.768121228,1.3323687681212282,-1.708836021484418,-0.6152350121510846,N,N
IMAGE 2.4AME Reference,5038026.160505432,5.0380261605054315,0.9876276371788292,2.0812286465121623,N,N
IMAGE 2.4AMPERE2-450-FullTech-OPT,1147700.9712421603,1.1477009712421602,-2.0063227741305227,-0.9127217647971895,N,N
IMAGE 2.4AMPERE2-450-LimSW-OPT,1162417.459890422,1.162417459890422,-1.950299080060209,-0.8566980707268754,N,N
IMAGE 2.4AMPERE2-450-LowEI-HST,1150921.5031497758,1.1509215031497757,-2.4598193183475834,-1.3662183090142501,N,N
IMAGE 2.4AMPERE2-450-LowEI-LST,1156032.2276552948,1.1560322276552948,-2.6438523504234404,-1.550251341090107,N,N
IMAGE 2.4AMPERE2-450-LowEI-OPT,1138565.0250364626,1.1385650250364625,-2.2455750632150875,-1.151974053881754,N,N
IMAGE 2.4AMPERE2-450-NucOff-OPT,1200815.2318954032,1.2008152318954033,-2.4322744783808163,-1.338673469047483,N,N
IMAGE 2.4AMPERE2-550-FullTech-HST,2033699.4570308235,2.0336994570308233,-0.2782306801297292,0.8153703292036042,Y,N
IMAGE 2.4AMPERE2-550-FullTech-LST,2043007.9243222186,2.0430079243222186,-0.42107667811503924,0.6725243312182941,N,N
IMAGE 2.4AMPERE2-550-FullTech-OPT,2056596.595487015,2.056596595487015,-0.39407522770548853,0.6995257816278448,N,N
IMAGE 2.4AMPERE2-Base-Conv-OPT,6282089.008352472,6.2820890083524725,1.4668598209409467,2.5604608302742804,N,N
IMAGE 2.4AMPERE2-Base-EERE-OPT,4238361.8169962615,4.238361816996261,0.7552960356665553,1.8488970449998887,N,N
IMAGE 2.4AMPERE2-Base-FullTech-OPT,5880290.919538726,5.8802909195387265,1.318808702769915,2.412409712103248,N,N
IMAGE 2.4AMPERE2-Base-LimBio-OPT,6106645.931672327,6.106645931672327,1.3894978931842101,2.4830989025175434,N,N
IMAGE 2.4AMPERE2-Base-LimSW-OPT,6107820.731281589,6.107820731281588,1.4077530060679067,2.5013540154012404,N,N
IMAGE 2.4AMPERE2-Base-LowEI-OPT,4041809.2954706624,4.041809295470663,0.5900500412578484,1.6836510505911817,N,N
IMAGE 2.4AMPERE2-Base-NucOff-OPT,6042440.480150369,6.042440480150369,1.394386362845038,2.487987372178371,N,N
IMAGE 2.4AMPERE3-450,1151690.2053894901,1.1516902053894902,-1.9891573277188157,-0.8955563183854824,N,N
IMAGE 2.4AMPERE3-450P-CE,1574019.845459988,1.574019845459988,-1.2223197168196225,-0.128718707486289,N,Y
IMAGE 2.4AMPERE3-450P-EU,1798473.1966258644,1.7984731966258645,-0.8603897674650202,0.2332112418683132,N,Y
IMAGE 2.4AMPERE3-550,1986386.203751634,1.9863862037516342,-0.34823737145397915,0.7453636378793542,N,N
IMAGE 2.4AMPERE3-Base,5880290.919538726,5.8802909195387265,1.318808702769915,2.412409712103248,N,N
IMAGE 2.4AMPERE3-CF450,1147700.9712421603,1.1477009712421602,-2.0063227741305227,-0.9127217647971895,N,N
IMAGE 2.4AMPERE3-CF550,2056596.595487015,2.056596595487015,-0.39407522770548853,0.6995257816278448,N,N
IMAGE 2.4AMPERE3-RefP-CEback,3691890.0435135327,3.6918900435135327,0.6132919829061007,1.706892992239434,N,N
IMAGE 2.4AMPERE3-RefP-EUback,3939387.4872669694,3.9393874872669694,0.8593715891490957,1.952972598482429,N,N
IMAGE 2.4AMPERE3-RefPol,3957804.013100438,3.957804013100438,0.8761736480063144,1.9697746573396477,N,N
IMAGE 2.4EMF27-450-FullTech,1034910.4053716577,1.0349104053716578,-2.589530659408095,-1.4959296500747619,N,N
IMAGE 2.4EMF27-450-LimSW,1070432.6009337103,1.0704326009337104,-2.495362752999111,-1.4017617436657779,N,N
IMAGE 2.4EMF27-450-LowEI,1067036.3197665806,1.0670363197665806,-2.4327453258862355,-1.3391443165529022,N,N
IMAGE 2.4EMF27-450-NucOff,1017665.1664823849,1.0176651664823848,-2.590047097647784,-1.4964460883144506,N,N
IMAGE 2.4EMF27-550-Conv,2024827.3643209925,2.0248273643209926,-0.8072986298111018,0.28630237952223153,N,Y
IMAGE 2.4EMF27-550-EERE,2160135.2768983245,2.1601352768983246,-0.8881120021998689,0.20548900713346452,N,Y
IMAGE 2.4EMF27-550-FullTech,1921277.6179108017,1.9212776179108018,-0.8505116703268336,0.24308933900649976,N,Y
IMAGE 2.4EMF27-550-LimBio,2020315.7532428273,2.0203157532428273,-0.9009043846675385,0.19269662466579485,N,Y
IMAGE 2.4EMF27-550-LimSW,1913375.0726292767,1.9133750726292766,-0.8652120764160167,0.22838893291731666,N,Y
IMAGE 2.4EMF27-550-LowEI,1767400.7702287966,1.7674007702287966,-1.1431924970007201,-0.04959148766738686,N,Y
IMAGE 2.4EMF27-550-NoCCS,2021939.399249347,2.021939399249347,-1.1471788392278426,-0.05357782989450932,N,Y
IMAGE 2.4EMF27-550-NucOff,1912556.4319646498,1.9125564319646498,-1.0722347129435836,0.02136629638974963,N,Y
IMAGE 2.4EMF27-Base-Conv,5692360.195942237,5.692360195942237,1.2413023614176275,2.3349033707509608,N,N
IMAGE 2.4EMF27-Base-EERE,3951821.743806587,3.9518217438065872,0.49609039162385393,1.5896914009571872,N,N
IMAGE 2.4EMF27-Base-FullTech,5331587.735615547,5.331587735615547,1.0606756921570302,2.1542767014903634,N,N
IMAGE 2.4EMF27-Base-LimBio,5517638.907840824,5.517638907840824,1.147479263411416,2.241080272744749,N,N
IMAGE 2.4EMF27-Base-LimSW,5519045.230729964,5.519045230729963,1.1678670121872794,2.2614680215206127,N,N
IMAGE 2.4EMF27-Base-LimTech,5900811.156576346,5.900811156576346,1.3210274469820074,2.4146284563153406,N,N
IMAGE 2.4EMF27-Base-LowEI,3867165.1819357607,3.8671651819357606,0.42754165033634783,1.5211426596696813,N,N
IMAGE 2.4EMF27-Base-NucOff,5466700.628193811,5.46670062819381,1.13323718946905,2.2268381988023833,N,N
IMAGE 2.4EMF27-FP-EERE,3147977.727713214,3.1479777277132137,0.03446074996336551,1.1280617592966988,Y,N
IMAGE 2.4EMF27-FP-FullTech,3341093.1295887334,3.3410931295887334,0.16415830566835177,1.2577593150016853,Y,N
IMAGE 2.4EMF27-G8-FullTech,1308058.7403426939,1.3080587403426938,-2.790749763198737,-1.6971487538654038,N,N
IMAGE 2.4LIMITS-450,1101260.9960125224,1.1012609960125224,-2.388531915705552,-1.2949309063722185,N,N
IMAGE 2.4LIMITS-500,1632984.8881038006,1.6329848881038005,-0.964914344246834,0.1286866650864994,N,Y
IMAGE 2.4LIMITS-Base,5331587.735615547,5.331587735615547,1.0606756921570302,2.1542767014903634,N,N
IMAGE 2.4LIMITS-RefPol,3662389.2944811396,3.6623892944811396,0.5530453845199469,1.6466463938532803,N,N
IMAGE 2.4LIMITS-RefPol-450,1120501.004210385,1.1205010042103851,-2.3218962883949006,-1.2282952790615673,N,N
IMAGE 2.4LIMITS-RefPol-450-EE,1120501.004210385,1.1205010042103851,-2.3218962883949006,-1.2282952790615673,N,N
IMAGE 2.4LIMITS-RefPol-450-PC,1120501.004210385,1.1205010042103851,-2.3218962883949006,-1.2282952790615673,N,N
IMAGE 2.4LIMITS-RefPol-500,1568669.7090385621,1.5686697090385622,-0.9867089893635926,0.10689201996974074,N,Y
IMAGE 2.4LIMITS-RefPol2030-500,1571196.411483122,1.571196411483122,-1.0072529398195622,0.08634806951377116,N,Y
IMAGE 2.4LIMITS-StrPol,2771385.45301343,2.77138545301343,-0.018373299095983786,1.0752277102373495,Y,N
IMAGE 2.4LIMITS-StrPol-450,1177488.4372476682,1.1774884372476682,-2.3225159281110543,-1.2289149187777209,N,N
IMAGE 2.4LIMITS-StrPol-500,1539652.6241496403,1.5396526241496402,-1.2653556675458568,-0.17175465821252345,N,Y
IMAGESSP1-19,504095.8737656176,0.5040958737656176,-6.798215874870842,-5.7046148655375095,N,N
IMAGESSP1-26,1435331.8391014028,1.4353318391014027,-1.2744560653028238,-0.18085505596949047,N,Y
IMAGESSP1-34,2321790.4556524036,2.321790455652404,0.01900169533771251,1.1126027046710458,Y,N
IMAGESSP1-45,3064743.419502605,3.064743419502605,0.4032379973342358,1.4968390066675692,N,N
IMAGESSP1-Baseline,3442078.552121191,3.442078552121191,0.4847522242447039,1.5783532335780373,N,N
IMAGESSP2-26,948111.9751315954,0.9481119751315954,-3.180101290740135,-2.086500281406802,N,N
IMAGESSP2-34,1787040.5365134745,1.7870405365134745,-0.8952231030101938,0.19837790632313956,N,Y
IMAGESSP2-45,2822907.382705204,2.8229073827052042,0.1698060816975302,1.2634070910308637,Y,N
IMAGESSP2-60,4208629.6516265245,4.2086296516265245,0.7840035710151209,1.8776045803484542,N,N
IMAGESSP2-Baseline,4848282.790826573,4.848282790826573,0.8787510481242303,1.9723520574575637,N,N
IMAGESSP3-34,1270062.1425876976,1.2700621425876977,-2.4704208851549145,-1.3768198758215813,N,N
IMAGESSP3-45,2294239.492887375,2.294239492887375,-0.16822622774383986,0.9253747815894935,Y,N
IMAGESSP3-60,3711889.4563827724,3.7118894563827722,0.8242891783979901,1.9178901877313235,N,N
IMAGESSP3-Baseline,5002679.0916812355,5.002679091681236,1.0072208676532197,2.100821876986553,N,N
IMAGESSP4-26,870209.5169082684,0.8702095169082684,-5.161595332860042,-4.067994323526708,N,N
IMAGESSP4-34,1720593.9783001707,1.7205939783001707,-1.105281390424007,-0.011680381090673597,N,Y
IMAGESSP4-45,2698587.7496428546,2.6985877496428547,0.16915675533695684,1.2627577646702903,Y,N
IMAGESSP4-60,3866349.3895614212,3.8663493895614214,0.5452070576478601,1.6388080669811935,N,N
IMAGESSP4-Baseline,3955517.528875406,3.955517528875406,0.5935750350129295,1.687176044346263,N,N
IMAGESSP5-34,2090839.7073735837,2.0908397073735836,-0.4352301183002418,0.6583708910330915,N,N
IMAGESSP5-45,3037852.8861811324,3.0378528861811325,0.5655480033641979,1.6591490126975312,N,N
IMAGESSP5-60,4373917.620058165,4.373917620058165,1.3729478444401821,2.4665488537735154,N,N
IMAGESSP5-Baseline,7457657.15998492,7.45765715998492,1.890648808650559,2.9842498179838923,N,N
MARIA23_orgAME 3.7 W/m2 NTE,1524887.6477579598,1.5248876477579598,-1.1548420908579495,-0.06124108152461616,N,Y
MARIA23_orgAME CO2 price $10 (5% p.a.),2200455.3918982483,2.2004553918982483,-0.4800957846930446,0.6135052246402888,N,N
MARIA23_orgAME CO2 price $30 (5% p.a.),1523540.3122248792,1.5235403122248792,-1.5405256761742177,-0.4469246668408844,N,N
MARIA23_orgAME CO2 price $50 (5% p.a.),1309646.8553274674,1.3096468553274674,-2.228848666027987,-1.1352476566946539,N,N
MARIA23_orgAME Reference,4767563.534459244,4.767563534459245,1.1405670427099524,2.2341680520432856,N,N
MERGE_AMEAME 3.7 W/m2 NTE,2060683.0841525905,2.0606830841525903,NA,NA,NA,NA
MERGE_AMEAME CO2 price $10 (5% p.a.),2939149.1496118414,2.9391491496118416,NA,NA,NA,NA
MERGE_AMEAME CO2 price $30 (5% p.a.),1939520.7705942378,1.9395207705942379,NA,NA,NA,NA
MERGE_AMEAME CO2 price $50 (5% p.a.),1682450.004664701,1.6824500046647008,NA,NA,NA,NA
MERGE_AMEAME Reference,6768453.286366361,6.768453286366361,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 NTE,1772574.1284487199,1.7725741284487198,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 NTE Pessimistic Growth,1704878.352438567,1.704878352438567,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 NTE w Delay Pessimistic Growth,1755736.9575406597,1.7557369575406596,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 OS,1807871.4604384052,1.8078714604384052,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 OS Pessimistic Growth,1776954.8651631116,1.7769548651631115,NA,NA,NA,NA
MERGE_EMF22EMF22 3.7 OS w Delay Pessimistic Growth,1783569.42649701,1.7835694264970101,NA,NA,NA,NA
MERGE_EMF22EMF22 4.5 NTE,2724240.441368605,2.724240441368605,NA,NA,NA,NA
MERGE_EMF22EMF22 4.5 NTE Pessimistic Growth,2598506.239502991,2.598506239502991,NA,NA,NA,NA
MERGE_EMF22EMF22 4.5 NTE w Delay,2762226.436876473,2.762226436876473,NA,NA,NA,NA
MERGE_EMF22EMF22 4.5 NTE w Delay Pessimistic Growth,2677478.2098057927,2.6774782098057925,NA,NA,NA,NA
MERGE_EMF22EMF22 Reference,6738354.632101429,6.738354632101428,NA,NA,NA,NA
MERGE_EMF22EMF22 Reference Pessimistic Growth,5016227.820014833,5.016227820014833,NA,NA,NA,NA
MERGE_EMF27EMF27-450-Conv,723045.3046830007,0.7230453046830007,-4.612376839471651,-3.5187758301383174,N,N
MERGE_EMF27EMF27-450-FullTech,836748.1047770481,0.8367481047770481,-2.0880580646360394,-0.9944570553027059,N,N
MERGE_EMF27EMF27-450-LimBio,726287.8160491555,0.7262878160491556,-4.61112065377806,-3.5175196444447265,N,N
MERGE_EMF27EMF27-450-LimSW,832590.0295870118,0.8325900295870118,-2.209711792108339,-1.1161107827750056,N,N
MERGE_EMF27EMF27-450-LowEI,831928.503428664,0.831928503428664,-2.1947903020493853,-1.101189292716052,N,N
MERGE_EMF27EMF27-450-NucOff,835768.3894605943,0.8357683894605943,-2.2043130309959125,-1.110712021662579,N,N
MERGE_EMF27EMF27-550-Conv,1655344.9984576227,1.6553449984576227,-1.4454895910904533,-0.35188858175712,N,N
MERGE_EMF27EMF27-550-EERE,1663684.743715662,1.663684743715662,-1.3667372982993378,-0.2731362889660045,N,Y
MERGE_EMF27EMF27-550-FullTech,1666953.3239283832,1.6669533239283831,-1.4373201893116847,-0.34371917997835144,N,N
MERGE_EMF27EMF27-550-LimBio,1664447.1839687054,1.6644471839687054,-1.3804127411327447,-0.28681173179941144,N,Y
MERGE_EMF27EMF27-550-LimSW,1660534.46767871,1.66053446767871,-1.5616558082055891,-0.46805479887225565,N,N
MERGE_EMF27EMF27-550-LimTech,1643851.1184901358,1.6438511184901357,-1.602150899812413,-0.5085498904790797,N,N
MERGE_EMF27EMF27-550-LowEI,1722996.045969317,1.722996045969317,-1.2115727565983052,-0.11797174726497195,N,Y
MERGE_EMF27EMF27-550-NoCCS,1642972.1514496105,1.6429721514496105,-1.5386792283266004,-0.44507821899326694,N,N
MERGE_EMF27EMF27-550-NucOff,1663788.4913649391,1.6637884913649392,-1.5983138938682568,-0.5047128845349236,N,N
MERGE_EMF27EMF27-Base-Conv,6953978.790418985,6.953978790418986,1.746897321435286,2.8404983307686194,N,N
MERGE_EMF27EMF27-Base-EERE,5444288.046973776,5.444288046973776,1.3884035881556365,2.4820045974889697,N,N
MERGE_EMF27EMF27-Base-FullTech,6982525.998313034,6.982525998313034,1.750190371742666,2.843791381075999,N,N
MERGE_EMF27EMF27-Base-LimBio,6987498.121432372,6.987498121432372,1.7498340566478316,2.843435065981165,N,N
MERGE_EMF27EMF27-Base-LimSW,6946194.988950645,6.946194988950644,1.7463305065325314,2.8399315158658647,N,N
MERGE_EMF27EMF27-Base-LimTech,6973533.466046023,6.973533466046023,1.7555692447047422,2.8491702540380754,N,N
MERGE_EMF27EMF27-Base-LowEI,5401519.029972954,5.401519029972953,1.3630202105731435,2.4566212199064767,N,N
MERGE_EMF27EMF27-Base-NucOff,7014586.887448912,7.014586887448911,1.7568674676938265,2.8504684770271598,N,N
MERGE_EMF27EMF27-FP-EERE,3568304.054663913,3.568304054663913,0.5594526809750753,1.6530536903084085,N,N
MERGE_EMF27EMF27-FP-FullTech,3777581.8841694957,3.7775818841694955,0.6507403552754653,1.7443413646087986,N,N
MERGE_EMF27EMF27-G8-EERE,1537904.1154641039,1.5379041154641038,-1.8793450926961062,-0.7857440833627729,N,N
MERGE_EMF27EMF27-G8-FullTech,1781382.1887464826,1.7813821887464827,-1.5755621221110396,-0.48196111277770615,N,N
MERGE-ETL_2011AMPERE2-450-Conv-OPT,1198674.2634552661,1.198674263455266,-2.281946559595648,-1.1883455502623146,N,N
MERGE-ETL_2011AMPERE2-450-EERE-OPT,1201700.4228531432,1.2017004228531432,-2.700883385035004,-1.6072823757016708,N,N
MERGE-ETL_2011AMPERE2-450-FullTech-HST,1202613.9719197864,1.2026139719197864,-2.7158400083535574,-1.6222389990202242,N,N
MERGE-ETL_2011AMPERE2-450-FullTech-LST,1201671.888731,1.201671888731,-2.6828326255094717,-1.5892316161761384,N,N
MERGE-ETL_2011AMPERE2-450-FullTech-OPT,1198115.2484944847,1.1981152484944846,-2.004445780282486,-0.9108447709491527,N,N
MERGE-ETL_2011AMPERE2-450-LimBio-OPT,1196903.9448639392,1.1969039448639391,-2.3639191950210203,-1.270318185687687,N,N
MERGE-ETL_2011AMPERE2-450-LimSW-HST,1202930.0722210768,1.2029300722210767,-2.7704473990497367,-1.6768463897164034,N,N
MERGE-ETL_2011AMPERE2-450-LimSW-LST,1203553.735123047,1.203553735123047,-3.0139148027425753,-1.920313793409242,N,N
MERGE-ETL_2011AMPERE2-450-LimSW-OPT,1199271.8747087962,1.1992718747087963,-2.3790225994517655,-1.2854215901184323,N,N
MERGE-ETL_2011AMPERE2-450-LowEI-HST,1200752.5350296558,1.2007525350296557,-2.5014511114578157,-1.4078501021244825,N,N
MERGE-ETL_2011AMPERE2-450-LowEI-LST,1201037.0390938313,1.2010370390938314,-2.1893697858696606,-1.0957687765363273,N,N
MERGE-ETL_2011AMPERE2-450-LowEI-OPT,1198630.3497916807,1.1986303497916806,-2.0557957828657356,-0.9621947735324021,N,N
MERGE-ETL_2011AMPERE2-450-NoCCS-OPT,1200743.6858204743,1.2007436858204743,-2.757677344438123,-1.6640763351047898,N,N
MERGE-ETL_2011AMPERE2-450-NucOff-LST,1202646.7717882562,1.2026467717882563,-2.5197951621272727,-1.4261941527939395,N,N
MERGE-ETL_2011AMPERE2-450-NucOff-OPT,1197215.2406157851,1.1972152406157852,-1.8328259537566183,-0.7392249444232848,N,N
MERGE-ETL_2011AMPERE2-550-Conv-OPT,2107620.324459149,2.107620324459149,-0.8535193977963353,0.24008161153699803,N,Y
MERGE-ETL_2011AMPERE2-550-EERE-OPT,2106626.2269542306,2.1066262269542304,-0.4278881422194143,0.6657128671139191,N,N
MERGE-ETL_2011AMPERE2-550-FullTech-HST,2105919.2467941768,2.1059192467941767,-0.10412425774311532,0.9894767515902181,Y,N
MERGE-ETL_2011AMPERE2-550-FullTech-LST,2106598.2141693365,2.1065982141693365,0.1384772300439412,1.2320782393772745,Y,N
MERGE-ETL_2011AMPERE2-550-FullTech-OPT,2106699.093626368,2.106699093626368,0.1373055897820823,1.2309065991154156,Y,N
MERGE-ETL_2011AMPERE2-550-LimBio-OPT,2103887.8024132885,2.1038878024132885,-0.26451690903290687,0.8290841003004266,Y,N
MERGE-ETL_2011AMPERE2-550-LimSW-OPT,2106677.5893919226,2.1066775893919227,-0.3712875833976287,0.7223134259357047,N,N
MERGE-ETL_2011AMPERE2-550-LowEI-OPT,2103550.069294325,2.103550069294325,-0.05560462296693658,1.0379963863663968,Y,N
MERGE-ETL_2011AMPERE2-550-NoCCS-OPT,2107119.604436718,2.107119604436718,-0.45371106936229905,0.6398899399710344,N,N
MERGE-ETL_2011AMPERE2-550-NucOff-OPT,2105650.4544448885,2.1056504544448886,-0.27624531339592373,0.8173556959374096,Y,N
MERGE-ETL_2011AMPERE2-Base-Conv-OPT,9427641.102543198,9.427641102543198,2.427976397932399,3.5215774072657324,N,N
