MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2020,2050,growth0520,growth0550,divergence0519,divergence0520,divergence0550steps,divergence0550aps,scenariotype,Database,absdivergence0519,absdivergence0520,absdivergence0550steps,absdivergence0550aps,tolerance01in2005to2019,tolerance01in2005to2020,tolerance01in2005to2050steps,tolerance01in2005to2050aps,tolerance03in2005to2019,tolerance03in2005to2020,tolerance03in2005to2050steps,tolerance03in2005to2050aps
GCAM 3.0,ROSE 450 FS Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,31146.2890625,6030.669921875,0.5602029292195473,-3.461792366246065,-0.975345432272693,-0.5195155955032503,-3.805183455153664,-2.711582445820331,Policy,AR5,0.975345432272693,0.5195155955032503,3.805183455153664,2.711582445820331,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE 450 HI Coal,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,32254.150390625,6550.5,0.7932137447359366,-3.27805174427189,-0.7423346167563036,-0.28650477998686097,-3.621442833179489,-2.5278418238461557,Policy,AR5,0.7423346167563036,0.28650477998686097,3.621442833179489,2.5278418238461557,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 450 HI Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,32444.150390625,6127.6298828125,0.8323699603626503,-3.4263480769622845,-0.70317840112959,-0.2473485643601473,-3.7697391658698836,-2.6761381565365503,Policy,AR5,0.70317840112959,0.2473485643601473,3.7697391658698836,2.6761381565365503,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 450 HI Gas,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,32150.130859375,6389.31982421875,0.7716790227830354,-3.333415219098378,-0.7638693387092049,-0.30803950193976226,-3.676806308005977,-2.583205298672644,Policy,AR5,0.7638693387092049,0.30803950193976226,3.676806308005977,2.583205298672644,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE 450 HI Pop,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,29087.359375,990.47998046875,0.10426017687907556,-7.476067315828032,-1.4312881846131646,-0.9754583478437221,-7.819458404735631,-6.725857395402297,Policy,AR5,1.4312881846131646,0.9754583478437221,7.819458404735631,6.725857395402297,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE 450 LO Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,31225.599609375,7295.68994140625,0.5771572743708001,-3.0386242505132524,-0.9583910871214402,-0.5025612503519975,-3.3820153394208514,-2.288414330087518,Policy,AR5,0.9583910871214402,0.5025612503519975,3.3820153394208514,2.288414330087518,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE 450 LO Oil,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,32177.080078125,6414.8701171875,0.7772648850091693,-3.3245464809054917,-0.7582834764830709,-0.30245363971362826,-3.6679375698130907,-2.5743365604797575,Policy,AR5,0.7582834764830709,0.30245363971362826,3.6679375698130907,2.5743365604797575,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE 450 SL Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,33126.62109375,6982.6201171875,0.9711503616948983,-3.1360898805332913,-0.564397999797342,-0.10856816302789929,-3.4794809694408904,-2.385879960107557,Policy,AR5,0.564397999797342,0.10856816302789929,3.4794809694408904,2.385879960107557,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 DEF,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34148.4296875,13286.26953125,1.1736795641942166,-1.7065189591878986,-0.3618687972980237,0.09396103947141898,-2.049910048095498,-0.9563090387621644,Policy,AR5,0.3618687972980237,0.09396103947141898,2.049910048095498,0.9563090387621644,N,Y,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 FS Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34054.62109375,12960.16015625,1.1553404719627025,-1.7617435976685019,-0.38020788952953777,0.0756219472399049,-2.105134686576101,-1.0115336772427677,Policy,AR5,0.38020788952953777,0.0756219472399049,2.105134686576101,1.0115336772427677,N,Y,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 HI Coal,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34179.828125,13784.7099609375,1.1798065441027343,-1.6246770299392683,-0.35574181738950594,0.10008801937993672,-1.9680681188468676,-0.8744671095135341,Policy,AR5,0.35574181738950594,0.10008801937993672,1.9680681188468676,0.8744671095135341,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 HI Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34399.01953125,13095.0302734375,1.222422629604516,-1.7387375061002865,-0.3131257318877243,0.14270410488171836,-2.0821285950078856,-0.9885275856745523,Policy,AR5,0.3131257318877243,0.14270410488171836,2.0821285950078856,0.9885275856745523,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 HI Gas,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34152.94921875,13283.009765625,1.1745618365248707,-1.7070642448591085,-0.3609865249673696,0.09484331180207306,-2.0504553337667075,-0.9568543244333743,Policy,AR5,0.3609865249673696,0.09484331180207306,2.0504553337667075,0.9568543244333743,N,Y,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 HI Pop,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,33077.21875,10394.669921875,0.9612008173711217,-2.251936667278878,-0.5743475441211185,-0.11851770735167588,-2.595327756186477,-1.501726746853144,Policy,AR5,0.5743475441211185,0.11851770735167588,2.595327756186477,1.501726746853144,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 LO Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,33112.75,14743.8095703125,0.9683582470308257,-1.4752030288688307,-0.5671901144614145,-0.11136027769197188,-1.81859411777643,-0.7249931084430965,Policy,AR5,0.5671901144614145,0.11136027769197188,1.81859411777643,0.7249931084430965,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 LO Oil,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34185,13682.259765625,1.1808152255454611,-1.6412546254129072,-0.35473313594677913,0.10109670082266353,-1.9846457143205063,-0.891044704987173,Policy,AR5,0.35473313594677913,0.10109670082266353,1.9846457143205063,0.891044704987173,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE 550 SL Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,34271.37890625,13635.650390625,1.197639360558777,-1.6488376717588693,-0.3379090009334633,0.11792083583597934,-1.9922287606664684,-0.8986277513331351,Policy,AR5,0.3379090009334633,0.11792083583597934,1.9922287606664684,0.8986277513331351,N,N,N,N,N,Y,N,N
GCAM 3.0,ROSE BAU DEF,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41835.9609375,69598.7421875,2.5272774110148433,1.9735151724987905,0.991729049522603,1.4475588862920457,1.6301240835911912,2.723725092924525,Baseline,AR5,0.991729049522603,1.4475588862920457,1.6301240835911912,2.723725092924525,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU FS Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,42063.51171875,74615.6328125,2.56343994887087,2.1281897174433655,1.0278915873786298,1.4837214241480725,1.7847986285357664,2.8783996378690997,Baseline,AR5,1.0278915873786298,1.4837214241480725,1.7847986285357664,2.8783996378690997,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU HI Coal,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41518.890625,69361.1875,2.476559012771169,1.9659173013571203,0.9410106512789287,1.3968404880483714,1.6225262124495212,2.7161272217828545,Baseline,AR5,0.9410106512789287,1.3968404880483714,1.6225262124495212,2.7161272217828545,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU HI Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41791.21875,69106.3671875,2.520143814507693,1.9577382300700918,0.9845954530154526,1.4404252897848953,1.6143471411624928,2.707948150495826,Baseline,AR5,0.9845954530154526,1.4404252897848953,1.6143471411624928,2.707948150495826,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU HI Gas,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41835.9609375,69702.1484375,2.5272774110148433,1.9768143862775982,0.991729049522603,1.4475588862920457,1.633423297369999,2.727024306703332,Baseline,AR5,0.991729049522603,1.4475588862920457,1.633423297369999,2.727024306703332,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU HI Pop,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,39810.16015625,59009.0703125,2.196383283238461,1.606725552591273,0.6608349217462208,1.1166647585156635,1.2633344636836736,2.356935473017007,Baseline,AR5,0.6608349217462208,1.1166647585156635,1.2633344636836736,2.356935473017007,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU LO Fos,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,38744.55078125,59186.921875,2.0155030225119694,1.6134131903938236,0.47995466101972917,0.9357844977891718,1.2700221014862243,2.3636231108195576,Baseline,AR5,0.47995466101972917,0.9357844977891718,1.2700221014862243,2.3636231108195576,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU LO Oil,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41518.890625,69577.9609375,2.476559012771169,1.9728515476986372,0.9410106512789287,1.3968404880483714,1.629460458791038,2.7230614681243717,Baseline,AR5,0.9410106512789287,1.3968404880483714,1.629460458791038,2.7230614681243717,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE BAU SL Gr,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,41609,64554.96875,2.4910121499178097,1.8063387155761903,0.9554637884255694,1.4112936251950121,1.462947626668591,2.5565486360019243,Baseline,AR5,0.9554637884255694,1.4112936251950121,1.462947626668591,2.5565486360019243,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE WEAK-2020 DEF,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,38250.73828125,5730.64990234375,1.9299879601528265,-3.5751904938590364,0.3944395986605862,0.8502694354300289,-3.9185815827666355,-2.8249805734333022,Policy,AR5,0.3944395986605862,0.8502694354300289,3.9185815827666355,2.8249805734333022,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE WEAK-2030 DEF,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,38250.73828125,3477.320068359375,1.9299879601528265,-4.685339479382872,0.3944395986605862,0.8502694354300289,-5.028730568290471,-3.935129558957138,Policy,AR5,0.3944395986605862,0.8502694354300289,5.028730568290471,3.935129558957138,N,N,N,N,N,N,N,N
GCAM 3.0,ROSE WEAK-POL DEF,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28636,38250.73046875,55188.76953125,1.9299865985231908,1.4579884767320272,0.3944382370309505,0.8502680738003932,1.114597387824428,2.2081983971577612,Policy,AR5,0.3944382370309505,0.8502680738003932,1.114597387824428,2.2081983971577612,N,N,N,N,N,N,N,N
GCAM 3.1,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,35233.92673194826,20574.622935099353,1.3734314852846314,-0.7376362293485488,-0.16211687620760884,0.2937129605618338,-1.0810273182561478,0.012573691077185423,Policy,AR5,0.16211687620760884,0.2937129605618338,1.0810273182561478,0.012573691077185423,N,N,N,Y,Y,Y,N,Y
GCAM 3.1,LIMITS-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,36168.97898046197,26509.08633435806,1.548047293149158,-0.1744603743911968,0.012498931656917733,0.4683287684263604,-0.5178514632987959,0.5757495460345374,Policy,AR5,0.012498931656917733,0.4683287684263604,0.5178514632987959,0.5757495460345374,Y,N,N,N,Y,N,N,N
GCAM 3.1,LIMITS-Base,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,40314.65116206542,62877.607631978404,2.2714682136807696,1.7448786168711194,0.7359198521885293,1.191749688957972,1.4014875279635204,2.4950885372968536,Baseline,AR5,0.7359198521885293,1.191749688957972,1.4014875279635204,2.4950885372968536,N,N,N,N,N,N,N,N
GCAM 3.1,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11120209906,50642.182992466274,1.9077523026395582,1.2639781371843226,0.3722039411473179,0.8280337779167606,0.9205870482767234,2.014188057610057,Policy,AR5,0.3722039411473179,0.8280337779167606,0.9205870482767234,2.014188057610057,N,N,N,N,N,N,N,N
GCAM 3.1,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11120209906,20221.96190349432,1.9077523026395582,-0.7760566366363028,0.3722039411473179,0.8280337779167606,-1.119447725543902,-0.025846716210568554,Policy,AR5,0.3722039411473179,0.8280337779167606,1.119447725543902,0.025846716210568554,N,N,N,Y,N,N,N,Y
GCAM 3.1,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11120209906,20221.96190349432,1.9077523026395582,-0.7760566366363028,0.3722039411473179,0.8280337779167606,-1.119447725543902,-0.025846716210568554,Policy,AR5,0.3722039411473179,0.8280337779167606,1.119447725543902,0.025846716210568554,N,N,N,Y,N,N,N,Y
GCAM 3.1,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11120209906,20221.96190349432,1.9077523026395582,-0.7760566366363028,0.3722039411473179,0.8280337779167606,-1.119447725543902,-0.025846716210568554,Policy,AR5,0.3722039411473179,0.8280337779167606,1.119447725543902,0.025846716210568554,N,N,N,Y,N,N,N,Y
GCAM 3.1,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11826506021,26176.49029165412,1.9077535361038638,-0.2025178498118052,0.3722051746116235,0.8280350113810662,-0.5459089387194044,0.547692070613929,Policy,AR5,0.3722051746116235,0.8280350113810662,0.5459089387194044,0.547692070613929,N,N,N,N,N,N,N,N
GCAM 3.1,LIMITS-RefPol2030-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,38174.11120209906,26409.980314628847,1.9077523026395582,-0.1827838717929432,0.3722039411473179,0.8280337779167606,-0.5261749607005424,0.567426048632791,Policy,AR5,0.3722039411473179,0.8280337779167606,0.5261749607005424,0.567426048632791,N,N,N,N,N,N,N,N
GCAM 3.1,LIMITS-StrPol,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,36460.13734013432,42346.973323831764,1.6014987524998503,0.8664493936750972,0.06595039100761002,0.5217802277770527,0.523058304767498,1.6166593141008314,Policy,AR5,0.06595039100761002,0.5217802277770527,0.523058304767498,1.6166593141008314,Y,N,N,N,Y,N,N,N
GCAM 3.1,LIMITS-StrPol-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,36460.137340130656,20278.1941220934,1.601498752499187,-0.769885768257643,0.06595039100694677,0.5217802277763894,-1.1132768571652423,-0.019675847831908788,Policy,AR5,0.06595039100694677,0.5217802277763894,1.1132768571652423,0.019675847831908788,Y,N,N,Y,Y,N,N,Y
GCAM 3.1,LIMITS-StrPol-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11281566211,36460.13734013432,26002.335045640135,1.6014987524998503,-0.21735195511861527,0.06595039100761002,0.5217802277770527,-0.5607430440262144,0.5328579653071189,Policy,AR5,0.06595039100761002,0.5217802277770527,0.5607430440262144,0.5328579653071189,Y,N,N,N,Y,N,N,N
GEM-E3-ICCS,AMPERE3-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,33428.26253,17225.12539,0.9456067846499749,-1.1582035813285705,-0.5899415768422653,-0.13411174007282267,-1.5015946702361695,-0.4079936609028363,Policy,AR5,0.5899415768422653,0.13411174007282267,1.5015946702361695,0.4079936609028363,N,N,N,N,N,Y,N,N
GEM-E3-ICCS,AMPERE3-450P-CE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,33992.780829999996,16228.937549999999,1.0572497702347523,-1.2905884238446437,-0.47829859125748797,-0.022468754488045306,-1.633979512752243,-0.5403785034189095,Policy,AR5,0.47829859125748797,0.022468754488045306,1.633979512752243,0.5403785034189095,N,Y,N,N,N,Y,N,N
GEM-E3-ICCS,AMPERE3-450P-EU,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,36886.26348,16299.47773,1.6018567354531992,-1.2809503151367707,0.0663083739609589,0.5221382107304016,-1.6243414040443698,-0.5307403947110365,Policy,AR5,0.0663083739609589,0.5221382107304016,1.6243414040443698,0.5307403947110365,Y,N,N,N,Y,N,N,N
GEM-E3-ICCS,AMPERE3-550,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,34204.11438,30062.77385,1.0985682155653482,0.07939322038523816,-0.43698014592689205,0.018849690842550615,-0.263997868522361,0.8296031408109723,Policy,AR5,0.43698014592689205,0.018849690842550615,0.263997868522361,0.8296031408109723,N,Y,N,N,N,Y,Y,N
GEM-E3-ICCS,AMPERE3-Base,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,40606.13517,70166.73799000001,2.2423897316417887,1.9629192731816165,0.7068413701495484,1.162671206918991,1.6195281842740172,2.713129193607351,Baseline,AR5,0.7068413701495484,1.162671206918991,1.6195281842740172,2.713129193607351,N,N,N,N,N,N,N,N
GEM-E3-ICCS,AMPERE3-Base-EUback,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,39485.99631,69344.81503,2.055902514963641,1.936734823800887,0.5203541534714009,0.9761839902408436,1.593343734893288,2.686944744226621,Policy,AR5,0.5203541534714009,0.9761839902408436,1.593343734893288,2.686944744226621,N,N,N,N,N,N,N,N
GEM-E3-ICCS,AMPERE3-CF450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,33425.40315,17224.67016,0.9450365082664428,-1.1582623115593984,-0.5905118532257975,-0.1346820164563548,-1.5016534004669975,-0.4080523911336642,Policy,AR5,0.5905118532257975,0.1346820164563548,1.5016534004669975,0.4080523911336642,N,N,N,N,N,Y,N,N
GEM-E3-ICCS,AMPERE3-CF550,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,34202.08381,30062.18527,1.098172428818079,0.07934971247854843,-0.4373759326741613,0.01845390409528136,-0.26404137642905073,0.8295596329042826,Policy,AR5,0.4373759326741613,0.01845390409528136,0.26404137642905073,0.8295596329042826,N,Y,N,N,N,Y,Y,N
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,34001.318830000004,41401.33708,1.0589240331659155,0.7905610420476863,-0.47662432832632473,-0.020794491556882067,0.4471699531400871,1.5407709624734205,Policy,AR5,0.47662432832632473,0.020794491556882067,0.4471699531400871,1.5407709624734205,N,Y,N,N,N,Y,N,N
GEM-E3-ICCS,AMPERE3-RefP-EUback,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,36895.55628,44864.30982,1.603536065145228,0.9690708647583711,0.06798770365298767,0.5238175404224303,0.625679775850772,1.7192807851841052,Policy,AR5,0.06798770365298767,0.5238175404224303,0.625679775850772,1.7192807851841052,Y,N,N,N,Y,N,N,N
GEM-E3-ICCS,AMPERE3-RefPol,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29007.682480000003,37036.98927,44847.34903,1.629042768402229,0.9682306028486762,0.09349440690998878,0.5493242436794314,0.6248395139410771,1.7184405232744104,Policy,AR5,0.09349440690998878,0.5493242436794314,0.6248395139410771,1.7184405232744104,Y,N,N,N,Y,N,N,N
GRAPE ver2011,EMF27-550-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26641.9126985,28966.698696,16761.964624,0.5577413883118135,-1.0297185153335537,-0.9778069731804268,-0.5219771364109841,-1.373109604241153,-0.27950859490781954,Policy,AR5,0.9778069731804268,0.5219771364109841,1.373109604241153,0.27950859490781954,N,N,N,N,N,N,N,Y
GRAPE ver2011,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26640.276546,29857.384101,16627.913076,0.7600530422699355,-1.0474254059230976,-0.7754953192223047,-0.3196654824528621,-1.390816494830697,-0.29721548549736343,Policy,AR5,0.7754953192223047,0.3196654824528621,1.390816494830697,0.29721548549736343,N,N,N,N,N,N,N,Y
GRAPE ver2011,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26640.276546,29011.683551,16774.526152,0.5684960229765915,-1.0279173139735716,-0.9670523385156488,-0.5112225017462061,-1.3713084028811706,-0.27770739354783736,Policy,AR5,0.9670523385156488,0.5112225017462061,1.3713084028811706,0.27770739354783736,N,N,N,N,N,N,N,Y
GRAPE ver2011,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26640.276546,30529.305354,13914.210989,0.9084188474332203,-1.4433634117684866,-0.62712951405902,-0.1712996772895773,-1.7867545006760857,-0.6931534913427524,Policy,AR5,0.62712951405902,0.1712996772895773,1.7867545006760857,0.6931534913427524,N,N,N,N,N,Y,N,N
GRAPE ver2011,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26644.1286065,37108.099217,54877.75142,2.2084429475847855,1.6056426633883012,0.6728945860925453,1.128724422861988,1.2622515744807021,2.3558525838140354,Baseline,AR5,0.6728945860925453,1.128724422861988,1.2622515744807021,2.3558525838140354,N,N,N,N,N,N,N,N
GRAPE ver2011,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27617.0206245,36210.757178,44555.53067,1.8061597490662014,1.0628978211102966,0.2706113875739611,0.7264412243434037,0.7195067322026975,1.8131077415360308,Baseline,AR5,0.2706113875739611,0.7264412243434037,0.7195067322026975,1.8131077415360308,N,N,N,N,Y,N,N,N
GRAPE ver2011,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26643.271709,37048.640695,52548.4357,2.1979667509611645,1.5093303977975836,0.6624183894689242,1.1182482262383668,1.1659393088899845,2.259540318223318,Baseline,AR5,0.6624183894689242,1.1182482262383668,1.1659393088899845,2.259540318223318,N,N,N,N,N,N,N,N
GRAPE ver2011,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26644.1286065,37055.625517,53085.773973,2.199009097645437,1.5318670463438226,0.6634607361531966,1.1192905729226392,1.1884759574362236,2.282076966769557,Baseline,AR5,0.6634607361531966,1.1192905729226392,1.1884759574362236,2.282076966769557,N,N,N,N,N,N,N,N
GRAPE ver2011,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,26640.875634,33884.64831,39698.062297,1.6034356355288655,0.8863459190800229,0.0678872740366252,0.5237171108060679,0.5429548301724237,1.6365558395057571,Baseline,AR5,0.0678872740366252,0.5237171108060679,0.5429548301724237,1.6365558395057571,Y,N,N,N,Y,N,N,N
GRAPE_ver1998,AME 3.7 W/m2 NTE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27343.086526,29357.750073,13456.596249,0.4739523289825816,-1.5755429017976552,-1.0615960325096587,-0.6057661957402161,-1.9189339907052543,-0.825332981371921,Policy,AR5,1.0615960325096587,0.6057661957402161,1.9189339907052543,0.825332981371921,N,N,N,N,N,N,N,N
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27348.596514999997,35228.207461,34051.184295,1.6878793212706829,0.487110224930601,0.15233095977844258,0.6081607965478852,0.14371913602300185,1.2373201453563352,Policy,AR5,0.15233095977844258,0.6081607965478852,0.14371913602300185,1.2373201453563352,N,N,N,N,Y,N,Y,N
GRAPE_ver1998,AME CO2 price $30 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27346.414484499997,32424.777774,24638.148453,1.1355830254998978,-0.23175429094700284,-0.3999653359923425,0.055864500777100146,-0.575145379854602,0.5184556294787314,Policy,AR5,0.3999653359923425,0.055864500777100146,0.575145379854602,0.5184556294787314,N,Y,N,N,N,Y,N,N
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27346.414484499997,31263.861937,20063.357299,0.8925162466527089,-0.6882006476077704,-0.6430321148395314,-0.1872022780700887,-1.0315917365153697,0.062009272817963756,Policy,AR5,0.6430321148395314,0.1872022780700887,1.0315917365153697,0.062009272817963756,N,N,N,Y,N,Y,N,Y
GRAPE_ver1998,AME Reference,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,27348.596514999997,38078.333284,52333.032752,2.2065348555572584,1.442139024982612,0.6709864940650181,1.1268163308344608,1.098747936075013,2.1923489454083462,Baseline,AR5,0.6709864940650181,1.1268163308344608,1.098747936075013,2.1923489454083462,N,N,N,N,N,N,N,N
GTEMREF32,AME CO2 price $10 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28271.596335000006,40086.69377400001,53317.470267000004,2.327912103955588,1.4097920272493565,0.7923637424633478,1.2481935792327905,1.0664009383417574,2.1600019476750907,Policy,AR5,0.7923637424633478,1.2481935792327905,1.0664009383417574,2.1600019476750907,N,N,N,N,N,N,N,N
GTEMREF32,AME CO2 price $30 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28271.596335000006,34651.88406,24229.693496,1.3566297374382092,-0.34284167242782915,-0.17891862405403103,0.27691121271541164,-0.6862327613354283,0.40736824799790505,Policy,AR5,0.17891862405403103,0.27691121271541164,0.6862327613354283,0.40736824799790505,N,N,N,N,Y,Y,N,N
GTEMREF32,AME CO2 price $50 (5% p.a.),World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28271.596335000006,30663.722213999998,15734.664996,0.5414842096160536,-1.302203105888881,-0.9940641518761867,-0.538234315106744,-1.6455941947964803,-0.5519931854631468,Policy,AR5,0.9940641518761867,0.538234315106744,1.6455941947964803,0.5519931854631468,N,N,N,N,N,N,N,N
GTEMREF32,AME Reference,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28271.596335000006,44406.366721999984,82972.85819300001,3.0101681081989895,2.3925686822809507,1.4746197467067492,1.9304495834761919,2.0491775933733516,3.142778602706685,Baseline,AR5,1.4746197467067492,1.9304495834761919,2.0491775933733516,3.142778602706685,N,N,N,N,N,N,N,N
IEEJ ver.2011,Advanced Technology Scenario,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,30677.143366161807,17301.07012446258,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IEEJ ver.2011,Reference Scenario,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,34731.76511909148,49963.500025829744,NA,NA,NA,NA,NA,NA,Baseline,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
