Entity,Code,EntityScenario,Year,pcgdpthousand2005usd,pcgdpgrowth
World,WBGroups,World SSP5,2032,25.46408837018349,4.538420632873041
World,WBGroups,World SSP5,2033,26.628160981391876,4.47001789179069
World,WBGroups,World SSP5,2034,27.817911664906333,4.371077842614612
World,WBGroups,World SSP5,2035,29.024781063291496,4.246986680185527
World,WBGroups,World SSP5,2036,30.24876917654738,4.130551075400346
World,WBGroups,World SSP5,2037,31.489876004673967,4.021060222513251
World,WBGroups,World SSP5,2038,32.74810154767127,3.91788948954237
World,WBGroups,World SSP5,2039,34.02344580553928,3.820487708823439
World,WBGroups,World SSP5,2040,35.31590877827801,3.7283666542764493
World,WBGroups,World SSP5,2041,36.6340498233228,3.6644594944645448
World,WBGroups,World SSP5,2042,37.96930958323831,3.580005989441526
World,WBGroups,World SSP5,2043,39.32168805802452,3.4998034778785936
World,WBGroups,World SSP5,2044,40.691185247681446,3.42352646710955
World,WBGroups,World SSP5,2045,42.06924179477373,3.3305384661127757
World,WBGroups,World SSP5,2046,43.45585769930137,3.242878236612734
World,WBGroups,World SSP5,2047,44.85959231869972,3.1791783854771882
World,WBGroups,World SSP5,2048,46.28044565296878,3.118209057983856
World,WBGroups,World SSP5,2049,47.71841770210855,3.05979069463147
World,WBGroups,World SSP5,2050,49.17350846611904,3.0037593954536757
World,WBGroups,World SSP5,2051,50.65427730243559,2.966864267729896
World,WBGroups,World SSP5,2052,52.143605496187504,2.897788105489729
World,WBGroups,World SSP5,2053,53.66717111968083,2.879991961191397
World,WBGroups,World SSP5,2054,55.216414815480235,2.8458802905275693
World,WBGroups,World SSP5,2055,56.79989594102105,2.8274214778092777
World,WBGroups,World SSP5,2056,58.417614496303294,2.80829687428259
World,WBGroups,World SSP5,2057,60.06957048132697,2.7885936089999674
World,WBGroups,World SSP5,2058,61.75576389609206,2.768391506481116
World,WBGroups,World SSP5,2059,63.476194740598565,2.7477636037719577
World,WBGroups,World SSP5,2060,65.2308630148465,2.7267766420425943
World,WBGroups,World SSP5,2061,67.01976871883586,2.705491531873161
World,WBGroups,World SSP5,2062,68.851471210002,2.6963961907694234
World,WBGroups,World SSP5,2063,70.70885177347422,2.6619173669962137
World,WBGroups,World SSP5,2064,72.60046976668784,2.640062547203126
World,WBGroups,World SSP5,2065,74.51776583220754,2.6066172077706895
World,WBGroups,World SSP5,2066,76.46929932746868,2.5851779799820562
World,WBGroups,World SSP5,2067,78.4550702524712,2.563676315700558
World,WBGroups,World SSP5,2068,80.47507860721518,2.5421446515006885
World,WBGroups,World SSP5,2069,82.51220567682986,2.49986760205152
World,WBGroups,World SSP5,2070,84.58357017618596,2.4793811801103516
World,WBGroups,World SSP5,2071,86.7062908201542,2.478639783703418
World,WBGroups,World SSP5,2072,88.84613017899315,2.4379559477150536
World,WBGroups,World SSP5,2073,90.98596953783209,2.3799314616113953
World,WBGroups,World SSP5,2074,93.21140247102461,2.41647445910127
World,WBGroups,World SSP5,2075,95.4368354042171,2.3594560961258892
World,WBGroups,World SSP5,2076,97.74786191176318,2.3926706321736546
World,WBGroups,World SSP5,2077,100.05888841930924,2.3367571256112107
World,WBGroups,World SSP5,2078,102.45550850120887,2.366974408590483
World,WBGroups,World SSP5,2079,104.85212858310848,2.312241742085419
World,WBGroups,World SSP5,2080,107.33434223936166,2.3397598214038418
World,WBGroups,World SSP5,2081,109.81655589561485,2.2862643422771
World,WBGroups,World SSP5,2082,112.38436312622159,2.311350968715953
World,WBGroups,World SSP5,2083,115.03776393118189,2.333564678029898
World,WBGroups,World SSP5,2084,117.69116473614217,2.280348901757634
World,WBGroups,World SSP5,2085,120.34456554110247,2.229506226993916
World,WBGroups,World SSP5,2086,123.16915349476989,2.319963451675733
World,WBGroups,World SSP5,2087,125.99374144843729,2.267359240145339
World,WBGroups,World SSP5,2088,128.8183294021047,2.217087789415473
World,WBGroups,World SSP5,2089,131.72851093012568,2.2339956655903492
World,WBGroups,World SSP5,2090,134.7242860325002,2.2487295138469143
World,WBGroups,World SSP5,2091,137.72006113487473,2.1992718015034107
World,WBGroups,World SSP5,2092,140.80142981160282,2.212751620708975
World,WBGroups,World SSP5,2093,143.96839206268444,2.2243177333420405
World,WBGroups,World SSP5,2094,147.1353543137661,2.1759164849956214
World,WBGroups,World SSP5,2095,150.3879101392013,2.1865082804247926
World,WBGroups,World SSP5,2096,153.72605953899006,2.195416067504752
World,WBGroups,World SSP5,2097,157.06420893877882,2.1482511626525813
World,WBGroups,World SSP5,2098,160.48795191292115,2.1564177915840865
World,WBGroups,World SSP5,2099,163.91169488706348,2.110896321023503
World,WBGroups,World SSP5,2100,167.42103143555934,2.1183948980016076
World,OWID_WRL,World Observations,2010,10.871431519969713,3.7310034724117536
World,OWID_WRL,World Christensen 10th,2011,10.936856669735315,0.6
World,OWID_WRL,World Christensen 10th,2012,11.002675067491923,0.6
World,OWID_WRL,World Christensen 10th,2013,11.068889562739248,0.6
World,OWID_WRL,World Christensen 10th,2014,11.135502539206275,0.6
World,OWID_WRL,World Christensen 10th,2015,11.20251639496735,0.6
World,OWID_WRL,World Christensen 10th,2016,11.269933542528516,0.6
World,OWID_WRL,World Christensen 10th,2017,11.337756408914368,0.6
World,OWID_WRL,World Christensen 10th,2018,11.40598743575542,0.6
World,OWID_WRL,World Christensen 10th,2019,11.474629079376008,0.6
World,OWID_WRL,World Christensen 10th,2020,11.543683810882714,0.6
World,OWID_WRL,World Christensen 10th,2021,11.61315411625333,0.6
World,OWID_WRL,World Christensen 10th,2022,11.683042496426353,0.6
World,OWID_WRL,World Christensen 10th,2023,11.753351467391019,0.6
World,OWID_WRL,World Christensen 10th,2024,11.824083560277874,0.6
World,OWID_WRL,World Christensen 10th,2025,11.895241321449904,0.6
World,OWID_WRL,World Christensen 10th,2026,11.966827312594189,0.6
World,OWID_WRL,World Christensen 10th,2027,12.03884411081415,0.6
World,OWID_WRL,World Christensen 10th,2028,12.111294308722297,0.6
World,OWID_WRL,World Christensen 10th,2029,12.184180514533578,0.6
World,OWID_WRL,World Christensen 10th,2030,12.257505352159276,0.6
World,OWID_WRL,World Christensen 10th,2031,12.331271461301464,0.6
World,OWID_WRL,World Christensen 10th,2032,12.405481497548037,0.6
World,OWID_WRL,World Christensen 10th,2033,12.480138132468316,0.6
World,OWID_WRL,World Christensen 10th,2034,12.555244053709218,0.6
World,OWID_WRL,World Christensen 10th,2035,12.630801965092024,0.6
World,OWID_WRL,World Christensen 10th,2036,12.706814586709703,0.6
World,OWID_WRL,World Christensen 10th,2037,12.78328465502484,0.6
World,OWID_WRL,World Christensen 10th,2038,12.86021492296815,0.6
World,OWID_WRL,World Christensen 10th,2039,12.937608160037597,0.6
World,OWID_WRL,World Christensen 10th,2040,13.015467152398067,0.6
World,OWID_WRL,World Christensen 10th,2041,13.093794702981697,0.6
World,OWID_WRL,World Christensen 10th,2042,13.172593631588763,0.6
World,OWID_WRL,World Christensen 10th,2043,13.25186677498921,0.6
World,OWID_WRL,World Christensen 10th,2044,13.331616987024757,0.6
World,OWID_WRL,World Christensen 10th,2045,13.411847138711657,0.6
World,OWID_WRL,World Christensen 10th,2046,13.49256011834403,0.6
World,OWID_WRL,World Christensen 10th,2047,13.573758831597864,0.6
World,OWID_WRL,World Christensen 10th,2048,13.6554462016356,0.6
World,OWID_WRL,World Christensen 10th,2049,13.737625169211388,0.6
World,OWID_WRL,World Christensen 10th,2050,13.82029869277693,0.6
World,OWID_WRL,World Christensen 10th,2051,13.903469748588009,0.6
World,OWID_WRL,World Christensen 10th,2052,13.98714133081161,0.6
World,OWID_WRL,World Christensen 10th,2053,14.071316451633734,0.6
World,OWID_WRL,World Christensen 10th,2054,14.155998141367823,0.6
World,OWID_WRL,World Christensen 10th,2055,14.24118944856385,0.6
World,OWID_WRL,World Christensen 10th,2056,14.326893440118074,0.6
World,OWID_WRL,World Christensen 10th,2057,14.413113201383451,0.6
World,OWID_WRL,World Christensen 10th,2058,14.499851836280696,0.6
World,OWID_WRL,World Christensen 10th,2059,14.587112467410032,0.6
World,OWID_WRL,World Christensen 10th,2060,14.674898236163605,0.6
World,OWID_WRL,World Christensen 10th,2061,14.763212302838568,0.6
World,OWID_WRL,World Christensen 10th,2062,14.852057846750865,0.6
World,OWID_WRL,World Christensen 10th,2063,14.941438066349669,0.6
World,OWID_WRL,World Christensen 10th,2064,15.031356179332539,0.6
World,OWID_WRL,World Christensen 10th,2065,15.121815422761252,0.6
World,OWID_WRL,World Christensen 10th,2066,15.212819053178345,0.6
World,OWID_WRL,World Christensen 10th,2067,15.304370346724335,0.6
World,OWID_WRL,World Christensen 10th,2068,15.396472599255684,0.6
World,OWID_WRL,World Christensen 10th,2069,15.489129126463427,0.6
World,OWID_WRL,World Christensen 10th,2070,15.582343263992549,0.6
World,OWID_WRL,World Christensen 10th,2071,15.676118367562072,0.6
World,OWID_WRL,World Christensen 10th,2072,15.77045781308585,0.6
World,OWID_WRL,World Christensen 10th,2073,15.865364996794108,0.6
World,OWID_WRL,World Christensen 10th,2074,15.960843335355715,0.6
World,OWID_WRL,World Christensen 10th,2075,16.056896266001168,0.6
World,OWID_WRL,World Christensen 10th,2076,16.15352724664634,0.6
World,OWID_WRL,World Christensen 10th,2077,16.25073975601698,0.6
World,OWID_WRL,World Christensen 10th,2078,16.348537293773912,0.6
World,OWID_WRL,World Christensen 10th,2079,16.44692338063907,0.6
World,OWID_WRL,World Christensen 10th,2080,16.545901558522196,0.6
World,OWID_WRL,World Christensen 10th,2081,16.64547539064839,0.6
World,OWID_WRL,World Christensen 10th,2082,16.74564846168636,0.6
World,OWID_WRL,World Christensen 10th,2083,16.846424377877486,0.6
World,OWID_WRL,World Christensen 10th,2084,16.94780676716563,0.6
World,OWID_WRL,World Christensen 10th,2085,17.049799279327758,0.6
World,OWID_WRL,World Christensen 10th,2086,17.15240558610532,0.6
World,OWID_WRL,World Christensen 10th,2087,17.255629381336444,0.6
World,OWID_WRL,World Christensen 10th,2088,17.359474381088912,0.6
World,OWID_WRL,World Christensen 10th,2089,17.463944323793918,0.6
World,OWID_WRL,World Christensen 10th,2090,17.569042970380693,0.6
World,OWID_WRL,World Christensen 10th,2091,17.674774104411856,0.6
World,OWID_WRL,World Christensen 10th,2092,17.78114153221966,0.6
World,OWID_WRL,World Christensen 10th,2093,17.88814908304299,0.6
World,OWID_WRL,World Christensen 10th,2094,17.99580060916523,0.6
World,OWID_WRL,World Christensen 10th,2095,18.104099986052947,0.6
World,OWID_WRL,World Christensen 10th,2096,18.21305111249541,0.6
World,OWID_WRL,World Christensen 10th,2097,18.322657910744933,0.6
World,OWID_WRL,World Christensen 10th,2098,18.432924326658092,0.6
World,OWID_WRL,World Christensen 10th,2099,18.54385432983777,0.6
World,OWID_WRL,World Christensen 10th,2100,18.655451913776062,0.6
World,OWID_WRL,World Observations,2010,10.871431519969713,3.7310034724117536
World,OWID_WRL,World Christensen 25th,2011,11.020293438538161,1.36
World,OWID_WRL,World Christensen 25th,2012,11.17119322196811,1.36
World,OWID_WRL,World Christensen 25th,2013,11.324159261143992,1.36
World,OWID_WRL,World Christensen 25th,2014,11.479219849100492,1.36
World,OWID_WRL,World Christensen 25th,2015,11.636403666286018,1.36
World,OWID_WRL,World Christensen 25th,2016,11.79573978586751,1.36
World,OWID_WRL,World Christensen 25th,2017,11.95725767910789,1.36
World,OWID_WRL,World Christensen 25th,2018,12.120987220817158,1.36
World,OWID_WRL,World Christensen 25th,2019,12.286958694878118,1.36
World,OWID_WRL,World Christensen 25th,2020,12.455202799847777,1.36
World,OWID_WRL,World Christensen 25th,2021,12.62575065463543,1.36
World,OWID_WRL,World Christensen 25th,2022,12.798633804258511,1.36
World,OWID_WRL,World Christensen 25th,2023,12.973884225677239,1.36
World,OWID_WRL,World Christensen 25th,2024,13.151534333709176,1.36
World,OWID_WRL,World Christensen 25th,2025,13.331616987024757,1.36
World,OWID_WRL,World Christensen 25th,2026,13.51416549422494,1.36
World,OWID_WRL,World Christensen 25th,2027,13.699213620002032,1.36
World,OWID_WRL,World Christensen 25th,2028,13.886795591384923,1.36
World,OWID_WRL,World Christensen 25th,2029,14.076946104069814,1.36
World,OWID_WRL,World Christensen 25th,2030,14.269700328837626,1.36
World,OWID_WRL,World Christensen 25th,2031,14.465093918059285,1.36
World,OWID_WRL,World Christensen 25th,2032,14.6631630122901,1.36
World,OWID_WRL,World Christensen 25th,2033,14.863944246954407,1.36
World,OWID_WRL,World Christensen 25th,2034,15.067474759121769,1.36
World,OWID_WRL,World Christensen 25th,2035,15.273792194375952,1.36
World,OWID_WRL,World Christensen 25th,2036,15.48293471377797,1.36
World,OWID_WRL,World Christensen 25th,2037,15.694941000924448,1.36
World,OWID_WRL,World Christensen 25th,2038,15.909850269102657,1.36
World,OWID_WRL,World Christensen 25th,2039,16.127702268543516,1.36
World,OWID_WRL,World Christensen 25th,2040,16.348537293773912,1.36
World,OWID_WRL,World Christensen 25th,2041,16.572396191069682,1.36
World,OWID_WRL,World Christensen 25th,2042,16.79932036601066,1.36
World,OWID_WRL,World Christensen 25th,2043,17.029351791139177,1.36
World,OWID_WRL,World Christensen 25th,2044,17.262533013723413,1.36
World,OWID_WRL,World Christensen 25th,2045,17.498907163627063,1.36
World,OWID_WRL,World Christensen 25th,2046,17.738517961286764,1.36
World,OWID_WRL,World Christensen 25th,2047,17.981409725798756,1.36
World,OWID_WRL,World Christensen 25th,2048,18.227627383116253,1.36
World,OWID_WRL,World Christensen 25th,2049,18.477216474359086,1.36
World,OWID_WRL,World Christensen 25th,2050,18.730223164237113,1.36
World,OWID_WRL,World Christensen 25th,2051,18.98669424958899,1.36
World,OWID_WRL,World Christensen 25th,2052,19.24667716803782,1.36
World,OWID_WRL,World Christensen 25th,2053,19.510220006765383,1.36
World,OWID_WRL,World Christensen 25th,2054,19.777371511406454,1.36
World,OWID_WRL,World Christensen 25th,2055,20.048181095064944,1.36
World,OWID_WRL,World Christensen 25th,2056,20.32269884745349,1.36
World,OWID_WRL,World Christensen 25th,2057,20.60097554415819,1.36
World,OWID_WRL,World Christensen 25th,2058,20.883062656030184,1.36
World,OWID_WRL,World Christensen 25th,2059,21.169012358705892,1.36
World,OWID_WRL,World Christensen 25th,2060,21.45887754225752,1.36
World,OWID_WRL,World Christensen 25th,2061,21.752711820975787,1.36
World,OWID_WRL,World Christensen 25th,2062,22.05056954328656,1.36
World,OWID_WRL,World Christensen 25th,2063,22.352505801803325,1.36
World,OWID_WRL,World Christensen 25th,2064,22.65857644351722,1.36
World,OWID_WRL,World Christensen 25th,2065,22.968838080126716,1.36
World,OWID_WRL,World Christensen 25th,2066,23.283348098508633,1.36
World,OWID_WRL,World Christensen 25th,2067,23.602164671332588,1.36
World,OWID_WRL,World Christensen 25th,2068,23.92534676782081,1.36
World,OWID_WRL,World Christensen 25th,2069,24.2529541646552,1.36
World,OWID_WRL,World Christensen 25th,2070,24.585047457033852,1.36
World,OWID_WRL,World Christensen 25th,2071,24.921688069878872,1.36
World,OWID_WRL,World Christensen 25th,2072,25.26293826919774,1.36
World,OWID_WRL,World Christensen 25th,2073,25.608861173600168,1.36
World,OWID_WRL,World Christensen 25th,2074,25.959520765972737,1.36
World,OWID_WRL,World Christensen 25th,2075,26.31498190531335,1.36
World,OWID_WRL,World Christensen 25th,2076,26.67531033872769,1.36
World,OWID_WRL,World Christensen 25th,2077,27.04057271359007,1.36
World,OWID_WRL,World Christensen 25th,2078,27.41083658987065,1.36
World,OWID_WRL,World Christensen 25th,2079,27.786170452631563,1.36
World,OWID_WRL,World Christensen 25th,2080,28.166643724694087,1.36
World,OWID_WRL,World Christensen 25th,2081,28.552326779479305,1.36
World,OWID_WRL,World Christensen 25th,2082,28.94329095402456,1.36
World,OWID_WRL,World Christensen 25th,2083,29.33960856217817,1.36
World,OWID_WRL,World Christensen 25th,2084,29.74135290797478,1.36
World,OWID_WRL,World Christensen 25th,2085,30.148598299193914,1.36
World,OWID_WRL,World Christensen 25th,2086,30.561420061104137,1.36
World,OWID_WRL,World Christensen 25th,2087,30.979894550395425,1.36
World,OWID_WRL,World Christensen 25th,2088,31.404099169302334,1.36
World,OWID_WRL,World Christensen 25th,2089,31.834112379920523,1.36
World,OWID_WRL,World Christensen 25th,2090,32.27001371871935,1.36
World,OWID_WRL,World Christensen 25th,2091,32.71188381125314,1.36
World,OWID_WRL,World Christensen 25th,2092,33.159804387073905,1.36
World,OWID_WRL,World Christensen 25th,2093,33.61385829484832,1.36
World,OWID_WRL,World Christensen 25th,2094,34.0741295176816,1.36
World,OWID_WRL,World Christensen 25th,2095,34.54070318865132,1.36
World,OWID_WRL,World Christensen 25th,2096,35.01366560655378,1.36
World,OWID_WRL,World Christensen 25th,2097,35.49310425186617,1.36
World,OWID_WRL,World Christensen 25th,2098,35.97910780292712,1.36
World,OWID_WRL,World Christensen 25th,2099,36.47176615233898,1.36
World,OWID_WRL,World Christensen 25th,2100,36.97117042359456,1.36
World,OWID_WRL,World Observations,2010,10.871431519969713,3.7310034724117536
World,OWID_WRL,World Christensen 50th,2011,11.094377308405218,2.03
World,OWID_WRL,World Christensen 50th,2012,11.321894655759849,2.03
World,OWID_WRL,World Christensen 50th,2013,11.554077802907324,2.03
World,OWID_WRL,World Christensen 50th,2014,11.791022433486537,2.03
World,OWID_WRL,World Christensen 50th,2015,12.032826193363478,2.03
World,OWID_WRL,World Christensen 50th,2016,12.27958873087149,2.03
World,OWID_WRL,World Christensen 50th,2017,12.531411737876768,2.03
World,OWID_WRL,World Christensen 50th,2018,12.78839899168599,2.03
World,OWID_WRL,World Christensen 50th,2019,13.050656397813388,2.03
World,OWID_WRL,World Christensen 50th,2020,13.318292033624846,2.03
World,OWID_WRL,World Christensen 50th,2021,13.591416192877027,2.03
World,OWID_WRL,World Christensen 50th,2022,13.870141431169888,2.03
World,OWID_WRL,World Christensen 50th,2023,14.154582612331318,2.03
World,OWID_WRL,World Christensen 50th,2024,14.444856955752988,2.03
World,OWID_WRL,World Christensen 50th,2025,14.741084084696956,2.03
World,OWID_WRL,World Christensen 50th,2026,15.043386075592915,2.03
World,OWID_WRL,World Christensen 50th,2027,15.351887508346374,2.03
World,OWID_WRL,World Christensen 50th,2028,15.666715517678583,2.03
World,OWID_WRL,World Christensen 50th,2029,15.987999845519264,2.03
World,OWID_WRL,World Christensen 50th,2030,16.3158728944738,2.03
World,OWID_WRL,World Christensen 50th,2031,16.65046978238689,2.03
World,OWID_WRL,World Christensen 50th,2032,16.991928398025195,2.03
World,OWID_WRL,World Christensen 50th,2033,17.340389457901864,2.03
World,OWID_WRL,World Christensen 50th,2034,17.69599656426637,2.03
World,OWID_WRL,World Christensen 50th,2035,18.05889626428363,2.03
World,OWID_WRL,World Christensen 50th,2036,18.42923811042667,2.03
World,OWID_WRL,World Christensen 50th,2037,18.807174722107845,2.03
World,OWID_WRL,World Christensen 50th,2038,19.1928618485739,2.03
World,OWID_WRL,World Christensen 50th,2039,19.586458433090918,2.03
World,OWID_WRL,World Christensen 50th,2040,19.988126678445482,2.03
World,OWID_WRL,World Christensen 50th,2041,20.398032113789103,2.03
World,OWID_WRL,World Christensen 50th,2042,20.8163436628535,2.03
World,OWID_WRL,World Christensen 50th,2043,21.24323371356475,2.03
World,OWID_WRL,World Christensen 50th,2044,21.67887818908507,2.03
World,OWID_WRL,World Christensen 50th,2045,22.12345662031149,2.03
World,OWID_WRL,World Christensen 50th,2046,22.577152219861276,2.03
World,OWID_WRL,World Christensen 50th,2047,23.040151957574626,2.03
World,OWID_WRL,World Christensen 50th,2048,23.51264663756569,2.03
World,OWID_WRL,World Christensen 50th,2049,23.994830976853738,2.03
World,OWID_WRL,World Christensen 50th,2050,24.486903685606894,2.03
World,OWID_WRL,World Christensen 50th,2051,24.989067549031372,2.03
World,OWID_WRL,World Christensen 50th,2052,25.501529510940124,2.03
World,OWID_WRL,World Christensen 50th,2053,26.024500759035252,2.03
World,OWID_WRL,World Christensen 50th,2054,26.558196811939315,2.03
World,OWID_WRL,World Christensen 50th,2055,27.102837608011473,2.03
World,OWID_WRL,World Christensen 50th,2056,27.658647595984963,2.03
World,OWID_WRL,World Christensen 50th,2057,28.2258558274634,2.03
World,OWID_WRL,World Christensen 50th,2058,28.804696051313854,2.03
World,OWID_WRL,World Christensen 50th,2059,29.395406809995762,2.03
World,OWID_WRL,World Christensen 50th,2060,29.99823153786522,2.03
World,OWID_WRL,World Christensen 50th,2061,30.613418661495345,2.03
World,OWID_WRL,World Christensen 50th,2062,31.241221702053856,2.03
World,OWID_WRL,World Christensen 50th,2063,31.881899379780233,2.03
World,OWID_WRL,World Christensen 50th,2064,32.53571572060537,2.03
World,OWID_WRL,World Christensen 50th,2065,33.20294016495776,2.03
World,OWID_WRL,World Christensen 50th,2066,33.88384767880106,2.03
World,OWID_WRL,World Christensen 50th,2067,34.57871886694865,2.03
World,OWID_WRL,World Christensen 50th,2068,35.287840088702055,2.03
World,OWID_WRL,World Christensen 50th,2069,36.01150357586085,2.03
World,OWID_WRL,World Christensen 50th,2070,36.750007553152514,2.03
World,OWID_WRL,World Christensen 50th,2071,37.50365636113216,2.03
World,OWID_WRL,World Christensen 50th,2072,38.272760581602455,2.03
World,OWID_WRL,World Christensen 50th,2073,39.05763716560578,2.03
World,OWID_WRL,World Christensen 50th,2074,39.85860956404097,2.03
World,OWID_WRL,World Christensen 50th,2075,40.676007860958826,2.03
World,OWID_WRL,World Christensen 50th,2076,41.51016890959111,2.03
World,OWID_WRL,World Christensen 50th,2077,42.36143647116914,2.03
World,OWID_WRL,World Christensen 50th,2078,43.23016135658929,2.03
World,OWID_WRL,World Christensen 50th,2079,44.11670157098351,2.03
World,OWID_WRL,World Christensen 50th,2080,45.021422461254794,2.03
World,OWID_WRL,World Christensen 50th,2081,45.94469686663819,2.03
World,OWID_WRL,World Christensen 50th,2082,46.88690527234931,2.03
World,OWID_WRL,World Christensen 50th,2083,47.848435966383924,2.03
World,OWID_WRL,World Christensen 50th,2084,48.82968519953304,2.03
World,OWID_WRL,World Christensen 50th,2085,49.83105734867951,2.03
World,OWID_WRL,World Christensen 50th,2086,50.85296508344338,2.03
World,OWID_WRL,World Christensen 50th,2087,51.89582953624482,2.03
World,OWID_WRL,World Christensen 50th,2088,52.9600804758545,2.03
World,OWID_WRL,World Christensen 50th,2089,54.046156484503086,2.03
World,OWID_WRL,World Christensen 50th,2090,55.15450513862281,2.03
World,OWID_WRL,World Christensen 50th,2091,56.28558319329559,2.03
World,OWID_WRL,World Christensen 50th,2092,57.439856770483665,2.03
World,OWID_WRL,World Christensen 50th,2093,58.617801551120394,2.03
World,OWID_WRL,World Christensen 50th,2094,59.81990297114033,2.03
World,OWID_WRL,World Christensen 50th,2095,61.046656421529484,2.03
World,OWID_WRL,World Christensen 50th,2096,62.29856745247786,2.03
World,OWID_WRL,World Christensen 50th,2097,63.5761519817189,2.03
World,OWID_WRL,World Christensen 50th,2098,64.87993650714124,2.03
World,OWID_WRL,World Christensen 50th,2099,66.21045832376076,2.03
World,OWID_WRL,World Christensen 50th,2100,67.56826574514203,2.03
World,OWID_WRL,World Observations,2010,10.871431519969713,3.7310034724117536
World,OWID_WRL,World Christensen 75th,2011,11.185725216906791,2.85
World,OWID_WRL,World Christensen 75th,2012,11.509104654119573,2.85
World,OWID_WRL,World Christensen 75th,2013,11.84183299436584,2.85
World,OWID_WRL,World Christensen 75th,2014,12.184180514533578,2.85
World,OWID_WRL,World Christensen 75th,2015,12.536425305218538,2.85
World,OWID_WRL,World Christensen 75th,2016,12.898853496618607,2.85
World,OWID_WRL,World Christensen 75th,2017,13.271759490958786,2.85
World,OWID_WRL,World Christensen 75th,2018,13.6554462016356,2.85
World,OWID_WRL,World Christensen 75th,2019,14.050225299275143,2.85
World,OWID_WRL,World Christensen 75th,2020,14.456417464904689,2.85
World,OWID_WRL,World Christensen 75th,2021,14.874352650443486,2.85
World,OWID_WRL,World Christensen 75th,2022,15.304370346724335,2.85
World,OWID_WRL,World Christensen 75th,2023,15.746819859263702,2.85
World,OWID_WRL,World Christensen 75th,2024,16.202060592004315,2.85
World,OWID_WRL,World Christensen 75th,2025,16.67046233926077,2.85
World,OWID_WRL,World Christensen 75th,2026,17.15240558610532,2.85
World,OWID_WRL,World Christensen 75th,2027,17.648281817437773,2.85
World,OWID_WRL,World Christensen 75th,2028,18.158493835990633,2.85
World,OWID_WRL,World Christensen 75th,2029,18.683456089527755,2.85
World,OWID_WRL,World Christensen 75th,2030,19.223595007502357,2.85
World,OWID_WRL,World Christensen 75th,2031,19.77934934744775,2.85
World,OWID_WRL,World Christensen 75th,2032,20.351170551382296,2.85
World,OWID_WRL,World Christensen 75th,2033,20.939523112518003,2.85
World,OWID_WRL,World Christensen 75th,2034,21.54488495257066,2.85
World,OWID_WRL,World Christensen 75th,2035,22.16774780997805,2.85
World,OWID_WRL,World Christensen 75th,2036,22.80861763934151,2.85
World,OWID_WRL,World Christensen 75th,2037,23.468015022415383,2.85
World,OWID_WRL,World Christensen 75th,2038,24.146475590978184,2.85
World,OWID_WRL,World Christensen 75th,2039,24.84455046192893,2.85
World,OWID_WRL,World Christensen 75th,2040,25.56280668496217,2.85
World,OWID_WRL,World Christensen 75th,2041,26.301827703185268,2.85
World,OWID_WRL,World Christensen 75th,2042,27.06221382705213,2.85
World,OWID_WRL,World Christensen 75th,2043,27.844582721998414,2.85
World,OWID_WRL,World Christensen 75th,2044,28.649569910174186,2.85
World,OWID_WRL,World Christensen 75th,2045,29.477829286681775,2.85
World,OWID_WRL,World Christensen 75th,2046,30.330033650737985,2.85
World,OWID_WRL,World Christensen 75th,2047,31.206875252192294,2.85
World,OWID_WRL,World Christensen 75th,2048,32.10906635384481,2.85
World,OWID_WRL,World Christensen 75th,2049,33.03733981002092,2.85
World,OWID_WRL,World Christensen 75th,2050,33.99244966187246,2.85
World,OWID_WRL,World Christensen 75th,2051,34.975171749889206,2.85
World,OWID_WRL,World Christensen 75th,2052,35.98630434411783,2.85
World,OWID_WRL,World Christensen 75th,2053,37.02666879260076,2.85
World,OWID_WRL,World Christensen 75th,2054,38.09711018856117,2.85
World,OWID_WRL,World Christensen 75th,2055,39.198498056876524,2.85
World,OWID_WRL,World Christensen 75th,2056,40.331727060397895,2.85
World,OWID_WRL,World Christensen 75th,2057,41.49771772668906,2.85
World,OWID_WRL,World Christensen 75th,2058,42.69741719577564,2.85
World,OWID_WRL,World Christensen 75th,2059,43.93179998951171,2.85
World,OWID_WRL,World Christensen 75th,2060,45.201868803188624,2.85
World,OWID_WRL,World Christensen 75th,2061,46.50865532002954,2.85
World,OWID_WRL,World Christensen 75th,2062,47.85322104923074,2.85
World,OWID_WRL,World Christensen 75th,2063,49.23665818823087,2.85
World,OWID_WRL,World Christensen 75th,2064,50.66009050990837,2.85
World,OWID_WRL,World Christensen 75th,2065,52.12467427542778,2.85
World,OWID_WRL,World Christensen 75th,2066,53.63159917347644,2.85
World,OWID_WRL,World Christensen 75th,2067,55.18208928665448,2.85
World,OWID_WRL,World Christensen 75th,2068,56.77740408580332,2.85
World,OWID_WRL,World Christensen 75th,2069,58.41883945308003,2.85
World,OWID_WRL,World Christensen 75th,2070,60.107728734608884,2.85
World,OWID_WRL,World Christensen 75th,2071,61.84544382356505,2.85
World,OWID_WRL,World Christensen 75th,2072,63.633396274570266,2.85
World,OWID_WRL,World Christensen 75th,2073,65.47303845030564,2.85
World,OWID_WRL,World Christensen 75th,2074,67.36586470127318,2.85
World,OWID_WRL,World Christensen 75th,2075,69.31341257966405,2.85
World,OWID_WRL,World Christensen 75th,2076,71.31726408831997,2.85
World,OWID_WRL,World Christensen 75th,2077,73.3790469658019,2.85
World,OWID_WRL,World Christensen 75th,2078,75.50043600861027,2.85
