Entity,Code,EntityScenario,Year,pcgdpthousand2005usd,pcgdpgrowth,Last_Year,Year_IC,Method,Scenario,database
World,NA,World Kuznets_Asymptoting 2010,2026,16.584634706140466,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2027,16.5223828176569,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2027,16.967071175729327,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2028,16.878471541807972,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2028,17.35594173465091,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2029,17.239644652236183,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2029,17.751180938934763,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2030,17.605722075403946,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2030,18.152739030331347,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2031,17.97659356506349,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2031,18.560661642943376,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2032,18.352142616299002,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2032,18.975003207756362,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2033,18.732160880530834,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2033,19.395720863157674,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2034,19.116408751705585,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2034,19.822744199626374,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2035,19.504654513368916,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2035,20.25602176104407,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2036,19.896691135580653,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2036,20.695542639934782,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2037,20.292329003323804,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2037,21.141329442399908,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2038,20.691372235300665,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2038,21.59340976495938,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2039,21.09362634150516,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2039,22.051825154034812,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2040,21.498884576462874,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2040,22.516612015693376,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2041,21.906919745884835,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2041,22.987788225314393,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2042,22.317491227203515,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2042,23.465361379238985,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2043,22.730357984222664,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2043,23.949345571166475,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2044,23.14527488624261,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2044,24.43975477480321,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2045,23.56199571639841,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2045,24.936605313426565,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2046,23.98027760306577,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2046,25.439919047951378,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2047,24.399878647656394,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2047,25.94972301858983,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2048,24.82055617663441,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2048,26.466049450759325,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2049,25.242068202873043,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2049,26.988934141875145,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2050,25.664174780843776,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2050,27.518412563841274,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2051,26.086637482775558,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2051,28.054515039825326,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2052,26.509223237434764,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2052,28.597272381526352,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2053,26.931706766665865,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2053,29.14672264434459,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2054,27.35386889639319,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2054,29.70290656423237,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2055,27.77549405563221,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2055,30.265863954236973,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2056,28.1963671384975,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2056,30.83563022590661,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2057,28.61628056626309,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2057,31.412242902384033,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2058,29.035040936253623,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2058,31.99574899707268,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2059,29.452464340432833,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2059,32.58620009092388,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2060,29.86837072857978,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2060,33.18364595867694,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2061,30.282576596072932,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2061,33.7881220361969,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2062,30.694904615186715,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2062,34.39966541274461,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2063,31.10519473973998,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2063,35.01833242014401,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2064,31.513294591556118,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2064,35.6441841637143,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2065,31.919052158604696,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2065,36.27727076840578,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2066,32.32231494522881,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2066,36.9176306191501,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2067,32.72292878190247,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2067,37.56528235115137,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2068,33.12074153819549,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2068,38.22023081378376,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2069,33.515603949357256,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2069,38.88246867033422,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2070,33.90737576053631,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2070,39.55199315273219,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2071,34.29593001147362,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2071,40.22881852147911,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2072,34.68114601880078,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2072,40.9129638720158,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2073,35.06290108961119,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2073,41.60443053283169,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2074,35.44107651626699,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2074,42.303216153364986,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2075,35.81556097514635,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2075,43.0093202852125,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2076,36.1862517310219,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2076,43.72274951633689,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2077,36.553054311024596,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2077,44.44351549066279,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2078,36.91588062400059,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2078,45.171631930005525,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2079,37.27464814805498,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2079,45.907115243558394,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2080,37.62927652647987,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2080,46.64998002101205,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2081,37.979683776303226,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2081,47.400234791637644,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2082,38.32579059399295,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2082,48.1578846656551,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2083,38.667525644972095,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2083,48.92293964037366,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2084,39.00482172344016,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2084,49.695410297517626,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2085,39.33761309958279,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2085,50.47530605847731,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2086,39.665831866091146,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2086,51.26262581260079,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2087,39.98941307943626,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2087,52.057372269574884,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2088,40.308296823358035,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2088,52.85955494141435,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2089,40.622426702478954,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2089,53.669188013055,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2090,40.93174712102329,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2090,54.486274814725014,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2091,41.23620349598141,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2091,55.31080642288701,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2092,41.53574297223127,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2092,56.142761147702636,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2093,41.83031565631088,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2093,56.98210918056387,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2094,42.11987462197319,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2094,57.82881196874812,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2095,42.40437773672409,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2095,58.68283101555033,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2096,42.68378675689721,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2096,59.54412309117794,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2097,42.95806835086191,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2097,60.41264479576347,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2098,43.227193940652974,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2098,61.288350708639314,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2099,43.491139448485214,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2099,62.17119376403347,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2010,2100,43.74988559026433,NA,2010,2010,Kuznets,Kuznets 2010,NA
World,NA,World Kuznets_Asymptoting 2010,2100,63.06112386308447,NA,2010,2010,Kuznets_Asymptoting,Kuznets_Asymptoting 2010,NA
World,NA,World Kuznets 2020,2020,12.787415205929447,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2020,12.787415205929447,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2021,13.056101003907118,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2021,13.076434644093617,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2022,13.328888259133203,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2022,13.36959169763261,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2023,13.606046690728311,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2023,13.667112312459034,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2024,13.887902537724395,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2024,13.969334754185121,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2025,14.174696605665742,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2025,14.27654639414317,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2026,14.466520720653486,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2026,14.588876503758906,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2027,14.76332303642164,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2027,14.906318606286609,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2028,15.065045729232626,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2028,15.228866331690845,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2029,15.37157228757137,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2029,15.556458750024754,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2030,15.682793160867442,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2030,15.889049594645488,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2031,15.998670592532712,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2031,16.226679361180885,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2032,16.319163545848404,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2032,16.56939677887012,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2033,16.644141780711895,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2033,16.917162830358166,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2034,16.973445500862656,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2034,17.26991400138671,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2035,17.306923499294328,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2035,17.627604163402452,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2036,17.64444949914745,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2036,17.990223919687516,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2037,17.98591497371974,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2037,18.357794199584777,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2038,18.331205593181114,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2038,18.730340527941216,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2039,18.680208304022834,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2039,19.10790107805682,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2040,19.032797111909478,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2040,19.490509485932353,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2041,19.38882432702872,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2041,19.87818293983527,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2042,19.748127166176722,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2042,20.270929448273577,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2043,20.110540380817298,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2043,20.668762800142336,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2044,20.475892154768644,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2044,21.071696715537517,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2045,20.844006877067955,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2045,21.47974723148487,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2046,21.21470905463293,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2046,21.892935662011126,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2047,21.587821351463518,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2047,22.311288146402692,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2048,21.963162945441336,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2048,22.734835465649116,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2049,22.34055026777479,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2049,23.163611688551637,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2050,22.719797349150195,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2050,23.597650709588923,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2051,23.100714700658145,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2051,24.036981897837386,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2052,23.483113502402944,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2052,24.48163521632132,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2053,23.86680878237199,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2053,24.931647302816444,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
World,NA,World Kuznets 2020,2054,24.251617406892226,NA,2020,2020,Kuznets,Kuznets 2020,NA
World,NA,World Kuznets_Asymptoting 2020,2054,25.387057310772203,NA,2020,2020,Kuznets_Asymptoting,Kuznets_Asymptoting 2020,NA
