MODEL,SCENARIO,REGION,variable,growtherror,ieadivergencecps,ieadivergencestps,ieadivergencestps2020,errorplusdivergencestps,errorplusdivergencestps2020,absgrowtherror,absieadivergencecps,absieadivergencestps,absieadivergencestps2020,abserrorplusdivergencestps,abserrorplusdivergencestps2020,errorpctile,ieadivergencecpspctile,ieadivergencestpspctile,ieadivergencestpspctile2020,errorplusdivergencestpspctile,errorplusdivergencestpspctile2020,divergence01t0520,divergence02t0520,divergence03t0520,divergence01t2040,divergence02t2040,divergence03t2040,divergence01t0540,divergence02t0540,divergence03t0540
REMIND 1.4,ROSE 450 DEF,World,co2intensity,-0.4543643148740364,-1.4080952918370948,-1.089795698837095,-0.9361065398370949,-0.8174679628529269,-0.7296455862814983,0.4543643148740364,1.4080952918370948,1.089795698837095,0.9361065398370949,0.8174679628529269,0.7296455862814983,0.8368121442125237,0.8746543778801843,0.8728110599078341,0.7668202764976959,0.87823585810163,0.8552253116011506,0,0,0,0,0,0,0,0,0
REMIND 1.4,ROSE 450 DEF,World,energyintensity,-1.2733634434135361,0.31335934024965795,0.671761218249658,0.44593512624965836,-0.16186363674885385,-0.29090711789171075,1.2733634434135361,0.31335934024965795,0.671761218249658,0.44593512624965836,0.16186363674885385,0.29090711789171075,0.8771186440677966,0.3380281690140845,0.5511737089201878,0.4253521126760563,0.22936763129689175,0.3665594855305466,0,0,0,0,0,0,0,0,0
REMIND 1.4,ROSE 450 DEF,World,fossilco2,-1.22177297529625,-1.4228167423277465,-0.7461152713277466,-0.4335745953277465,-0.9499685730285337,-0.7713739010285336,1.22177297529625,1.4228167423277465,0.7461152713277466,0.4335745953277465,0.9499685730285337,0.7713739010285336,0.8009345794392523,0.6636446056210336,0.3825929283771532,0.2302810516772439,0.6137865911237016,0.48819641170915956,0,0,0,0,0,0,0,0,0
REMIND 1.4,ROSE 450 DEF,World,pcgdpmer,0.605830799960702,-0.1594673027278204,-0.1594673027278204,0.21284551327217927,0.16851759842440345,0.3812677789958318,0.605830799960702,0.1594673027278204,0.1594673027278204,0.21284551327217927,0.16851759842440345,0.3812677789958318,0.6583333333333333,0.161531279178338,0.161531279178338,0.6321195144724556,0.5574288724973656,0.7513171759747103,0,0,0,0,0,0,0,0,0
REMIND 1.4,ROSE 450 DEF,World,pop,-0.09987601696937953,-0.1686134880124892,-0.1686134880124892,-0.15624869501248917,-0.13915457185115648,-0.13208897585115645,0.09987601696937953,0.1686134880124892,0.1686134880124892,0.15624869501248917,0.13915457185115648,0.13208897585115645,0.23271028037383176,0.6597760551248923,0.6597760551248923,0.648578811369509,0.6213408876298395,0.6213408876298395,0,0,0,0,0,0,0,0,0
REMIND 1.4,ROSE 450 FS Gr,World,co2intensity,-0.43676589758881645,-1.4031525501279307,-1.0848529571279308,-0.9311637981279308,-0.807101360182596,-0.7192789836111675,0.43676589758881645,1.4031525501279307,1.0848529571279308,0.9311637981279308,0.807101360182596,0.7192789836111675,0.8074003795066413,0.8737327188940092,0.871889400921659,0.759447004608295,0.87248322147651,0.8485139022051774,0,0,0,0,0,1,0,0,0
REMIND 1.4,ROSE 450 FS Gr,World,energyintensity,-1.3614061835816604,0.05397217046770297,0.412374048467703,0.1865479564677034,-0.34781747955345277,-0.4768609606963097,1.3614061835816604,0.05397217046770297,0.412374048467703,0.1865479564677034,0.34781747955345277,0.4768609606963097,0.8908898305084746,0.07511737089201878,0.3464788732394366,0.19530516431924883,0.45230439442658094,0.5755627009646302,0,0,0,0,0,1,0,0,0
REMIND 1.4,ROSE 450 FS Gr,World,fossilco2,-1.173279795091468,-1.2828099315764656,-0.6061084605764657,-0.29356778457646565,-0.8491818896543238,-0.6705872176543238,1.173279795091468,1.2828099315764656,0.6061084605764657,0.29356778457646565,0.8491818896543238,0.6705872176543238,0.7878504672897196,0.6083408884859474,0.3109700815956482,0.14777878513145964,0.5486307837582625,0.42492917847025496,0,0,0,0,0,1,0,0,0
REMIND 1.4,ROSE 450 FS Gr,World,pcgdpmer,0.7247683030483885,0.23498393609625134,0.23498393609625134,0.607296752096251,0.4448915219328815,0.65764170250431,0.7247683030483885,0.23498393609625134,0.23498393609625134,0.607296752096251,0.4448915219328815,0.65764170250431,0.8854166666666666,0.3800186741363212,0.3800186741363212,0.9439775910364145,0.9209694415173867,0.958904109589041,0,0,0,0,0,1,0,0,0
REMIND 1.4,ROSE 450 FS Gr,World,pop,-0.09987601696937953,-0.1686134880124892,-0.1686134880124892,-0.15624869501248917,-0.13915457185115648,-0.13208897585115645,0.09987601696937953,0.1686134880124892,0.1686134880124892,0.15624869501248917,0.13915457185115648,0.13208897585115645,0.23271028037383176,0.6597760551248923,0.6597760551248923,0.648578811369509,0.6213408876298395,0.6213408876298395,0,0,0,0,0,1,0,0,0
REMIND 1.4,ROSE 450 FS Gr SL Con,World,co2intensity,-0.4340890835123695,-1.302972785134504,-0.9846731921345042,-0.8309840331345042,-0.7487085741535893,-0.6608861975821607,0.4340890835123695,1.302972785134504,0.9846731921345042,0.8309840331345042,0.7487085741535893,0.6608861975821607,0.8026565464895635,0.8506912442396314,0.8470046082949308,0.6626728110599078,0.8446788111217641,0.7890699904122723,0,0,0,0,0,0,0,0,0
