"grouping","model","pcrGDP","fit","CI_lower","CI_upper"
"Tilman","Kuznets_Asymptoting",1.43541195353314,1.87150990628097,1.54254026823986,2.20790850198926
"Tilman","Kuznets_Asymptoting",1.47331280327008,1.95074070881346,1.62219796829026,2.28429105805689
"Tilman","Kuznets_Asymptoting",1.51121365300703,2.02627915102879,1.70243487500867,2.35286723243117
"Tilman","Kuznets_Asymptoting",1.54911450274397,2.09830061285346,1.78036411741288,2.42275561565778
"Tilman","Kuznets_Asymptoting",1.58701535248092,2.16697431496686,1.85356932780185,2.49057295443675
"Tilman","Kuznets_Asymptoting",1.62491620221787,2.23246279870184,1.92277000121531,2.55370262095148
"Tilman","Kuznets_Asymptoting",1.66281705195481,2.2949216399188,1.98852507470965,2.61194710928068
"Tilman","Kuznets_Asymptoting",1.70071790169176,2.35449933627967,2.04900396115934,2.66936793724895
"Tilman","Kuznets_Asymptoting",1.7386187514287,2.41133732187132,2.10873203760705,2.71664597103221
"Tilman","Kuznets_Asymptoting",1.77651960116565,2.46557007414642,2.16377735743717,2.76982674523117
"Tilman","Kuznets_Asymptoting",1.8144204509026,2.51732528653611,2.21554808929782,2.81925397539004
"Tilman","Kuznets_Asymptoting",1.85232130063954,2.56672408649117,2.26547699687385,2.86950280023758
"Tilman","Kuznets_Asymptoting",1.89022215037649,2.61388128360578,2.31510492007252,2.91575881470191
"Tilman","Kuznets_Asymptoting",1.92812300011343,2.65890563623365,2.36726141622879,2.96193791704884
"Tilman","Kuznets_Asymptoting",1.96602384985038,2.70190012788849,2.40994869906887,3.00500787826106
"Tilman","Kuznets_Asymptoting",2.00392469958733,2.742962246936,2.44749269218521,3.04057740482777
"Tilman","Kuznets_Asymptoting",2.04182554932427,2.78218426478663,2.48699415970826,3.07518570047911
"Tilman","Kuznets_Asymptoting",2.07972639906122,2.81965350910649,2.52550533156459,3.11170531506489
"Tilman","Kuznets_Asymptoting",2.11762724879816,2.85545262956708,2.56626515465675,3.14302712113235
"Tilman","Kuznets_Asymptoting",2.15552809853511,2.88965985442311,2.60433278456001,3.17744096440311
"Tilman","Kuznets_Asymptoting",2.19342894827205,2.92234923679411,2.63712585418504,3.20621345538898
"Tilman","Kuznets_Asymptoting",2.231329798009,2.95359088997141,2.66927957211615,3.23580692245375
"Tilman","Kuznets_Asymptoting",2.26923064774595,2.98345121140807,2.70176205457161,3.26220190810148
"Tilman","Kuznets_Asymptoting",2.30713149748289,3.01199309530177,2.73402837073676,3.29006012445676
"Tilman","Kuznets_Asymptoting",2.34503234721984,3.03927613386629,2.76174592164261,3.31592370536668
"Tilman","Kuznets_Asymptoting",2.38293319695678,3.06535680752331,2.79173733472759,3.33546002997178
"Tilman","Kuznets_Asymptoting",2.42083404669373,3.0902886643422,2.81618913067844,3.36026716632454
"Tilman","Kuznets_Asymptoting",2.45873489643068,3.11412248912207,2.8416395670548,3.38209470810483
"Tilman","Kuznets_Asymptoting",2.49663574616762,3.13690646255309,2.86702883654385,3.40178360816106
"Tilman","Kuznets_Asymptoting",2.53453659590457,3.15868631091981,2.89145394277058,3.42459207855962
"Tilman","Kuznets_Asymptoting",2.57243744564151,3.17950544682112,2.91287433391449,3.44600816074529
"Tilman","Kuznets_Asymptoting",2.61033829537846,3.19940510138364,2.93414694401888,3.46533301647225
"Tilman","Kuznets_Asymptoting",2.64823914511541,3.21842444843982,2.95089671578311,3.4812961187535
"Tilman","Kuznets_Asymptoting",2.68613999485235,3.23660072113144,2.97052383337529,3.49824194064468
"Tilman","Kuznets_Asymptoting",2.7240408445893,3.25396932138457,2.98835653622446,3.51323975475462
"Tilman","Kuznets_Asymptoting",2.76194169432624,3.27056392268451,3.00964761804311,3.5309452291882
"Tilman","Kuznets_Asymptoting",2.79984254406319,3.28641656656094,3.02690985085499,3.54892187999957
"Tilman","Kuznets_Asymptoting",2.83774339380014,3.30155775317296,3.04594524886974,3.56419595749094
"Tilman","Kuznets_Asymptoting",2.87564424353708,3.31601652636398,3.06209687013366,3.57708750820344
"Tilman","Kuznets_Asymptoting",2.91354509327403,3.3298205535357,3.07599037862256,3.5918840545602
"Tilman","Kuznets_Asymptoting",2.95144594301097,3.34299620067066,3.08992519013027,3.60447607358113
"Tilman","Kuznets_Asymptoting",2.98934679274792,3.35556860281313,3.10264782485802,3.62043314052668
"Tilman","Kuznets_Asymptoting",3.02724764248487,3.36756173029933,3.11481311250694,3.62898233770903
"Tilman","Kuznets_Asymptoting",3.06514849222181,3.37899845100995,3.1265499119564,3.64120317128595
"Tilman","Kuznets_Asymptoting",3.10304934195876,3.38990058890035,3.13298456080944,3.65310707380742
"Tilman","Kuznets_Asymptoting",3.1409501916957,3.40028897904787,3.13983690918383,3.66309488181407
"Tilman","Kuznets_Asymptoting",3.17885104143265,3.41018351943977,3.1510678718879,3.67412106663601
"Tilman","Kuznets_Asymptoting",3.21675189116959,3.41960321971075,3.16189946437576,3.68370713793767
"Tilman","Kuznets_Asymptoting",3.25465274090654,3.42856624702546,3.17227340215662,3.69180242125418
"Tilman","Kuznets_Asymptoting",3.29255359064349,3.43708996928803,3.1814545174064,3.69976041293645
"Tilman","Kuznets_Asymptoting",3.33045444038043,3.44519099584904,3.1885163726053,3.70708236868888
"Tilman","Kuznets_Asymptoting",3.36835529011738,3.45288521586838,3.19574183380447,3.71434884365638
"Tilman","Kuznets_Asymptoting",3.40625613985432,3.4601878344825,3.20304657729967,3.72022608354829
"Tilman","Kuznets_Asymptoting",3.44415698959127,3.46711340691407,3.20839525807673,3.72447635244407
"Tilman","Kuznets_Asymptoting",3.48205783932822,3.47367587065313,3.21348487691291,3.72992571407994
"Tilman","Kuznets_Asymptoting",3.51995868906516,3.47988857583012,3.22002039801954,3.73562768637863
"Tilman","Kuznets_Asymptoting",3.55785953880211,3.48576431389307,3.22688702334114,3.74122570509879
"Tilman","Kuznets_Asymptoting",3.59576038853905,3.49131534469384,3.2352799909338,3.74577531601105
"Tilman","Kuznets_Asymptoting",3.633661238276,3.49655342208123,3.24296998052957,3.7482275942703
"Tilman","Kuznets_Asymptoting",3.67156208801295,3.50148981809239,3.24864221288834,3.75296785811156
"Tilman","Kuznets_Asymptoting",3.70946293774989,3.50613534582778,3.25408129509291,3.7590128195568
"Tilman","Kuznets_Asymptoting",3.74736378748684,3.51050038108944,3.26013738143044,3.76314395742194
"Tilman","Kuznets_Asymptoting",3.78526463722378,3.51459488285697,3.26528598459191,3.76667219309082
"Tilman","Kuznets_Asymptoting",3.82316548696073,3.51842841267092,3.26707175428604,3.76994588851487
"Tilman","Kuznets_Asymptoting",3.86106633669768,3.52201015298842,3.26957630807536,3.77329552145193
"Tilman","Kuznets_Asymptoting",3.89896718643462,3.52534892457219,3.273850239883,3.7758508234186
"Tilman","Kuznets_Asymptoting",3.93686803617157,3.52845320296946,3.27796824817478,3.77855525432867
"Tilman","Kuznets_Asymptoting",3.97476888590851,3.53133113413436,3.2815984482022,3.78210133329854
"Tilman","Kuznets_Asymptoting",4.01266973564546,3.53399054924338,3.28509047241725,3.78475492169684
"Tilman","Kuznets_Asymptoting",4.05057058538241,3.53643897875064,3.28801324146384,3.78468241007947
"Tilman","Kuznets_Asymptoting",4.08847143511935,3.53868366572664,3.28923845824723,3.78537439238899
"Tilman","Kuznets_Asymptoting",4.1263722848563,3.5407315785214,3.2902916678664,3.78635388793878
"Tilman","Kuznets_Asymptoting",4.16427313459324,3.54258942279045,3.29122898050157,3.7880669207694
"Tilman","Kuznets_Asymptoting",4.20217398433019,3.54426365291939,3.29350640777277,3.78809258351458
"Tilman","Kuznets_Asymptoting",4.24007483406714,3.54576048288111,3.29560646952291,3.78927529344356
"Tilman","Kuznets_Asymptoting",4.27797568380408,3.54708589655698,3.29753499289418,3.79134888995681
"Tilman","Kuznets_Asymptoting",4.31587653354103,3.54824565755186,3.29930844837596,3.79323229563901
"Tilman","Kuznets_Asymptoting",4.35377738327797,3.5492453185309,3.3010278256788,3.79504477055434
"Tilman","Kuznets_Asymptoting",4.39167823301492,3.55009023010409,3.30259056401228,3.79631801119977
"Tilman","Kuznets_Asymptoting",4.42957908275186,3.55078554928339,3.30400170556726,3.79647492954606
"Tilman","Kuznets_Asymptoting",4.46747993248881,3.55133624753543,3.30435803131113,3.79648063927179
"Tilman","Kuznets_Asymptoting",4.50538078222576,3.55174711845155,3.30403019678014,3.79633582780596
"Tilman","Kuznets_Asymptoting",4.5432816319627,3.55202278505572,3.30445300756648,3.79760289006195
"Tilman","Kuznets_Asymptoting",4.58118248169965,3.55216770676939,3.30285951679046,3.79932278018374
"Tilman","Kuznets_Asymptoting",4.61908333143659,3.55218618605159,3.30205037374825,3.80087615433286
"Tilman","Kuznets_Asymptoting",4.65698418117354,3.55208237473115,3.3012017521763,3.80209521982485
"Tilman","Kuznets_Asymptoting",4.69488503091049,3.55186028004729,3.30152891972468,3.80250323078095
"Tilman","Kuznets_Asymptoting",4.73278588064743,3.55152377041346,3.3027651587074,3.80231098132613
"Tilman","Kuznets_Asymptoting",4.77068673038438,3.55107658091896,3.3026483741117,3.80194391536463
"Tilman","Kuznets_Asymptoting",4.80858758012132,3.55052231858157,3.30352592740578,3.80145421477667
"Tilman","Kuznets_Asymptoting",4.84648842985827,3.54986446736402,3.3023714719431,3.80084593608044
"Tilman","Kuznets_Asymptoting",4.88438927959522,3.54910639296615,3.30179164002664,3.80012299518493
"Tilman","Kuznets_Asymptoting",4.92229012933216,3.54825134740414,3.30042570071014,3.79914898981775
"Tilman","Kuznets_Asymptoting",4.96019097906911,3.54730247338738,3.29897970616678,3.79797465790043
"Tilman","Kuznets_Asymptoting",4.99809182880605,3.54626280850322,3.29748978346693,3.79670586211784
"Tilman","Kuznets_Asymptoting",5.035992678543,3.54513528921883,3.29679994316935,3.79534568574049
"Tilman","Kuznets_Asymptoting",5.07389352827995,3.54392275470944,3.29625537854567,3.79389710956439
"Tilman","Kuznets_Asymptoting",5.11179437801689,3.54262795052134,3.29574907947844,3.79253244723887
"Tilman","Kuznets_Asymptoting",5.14969522775384,3.54125353207758,3.29523166071051,3.79224778558266
"Tilman","Kuznets_Asymptoting",5.18759607749078,3.53980206803417,3.29433560198185,3.79145563778035
"Tilman","Kuznets_Asymptoting",5.22549692722773,3.53827604349381,3.29344811561618,3.79080854981618
"Tilman","Kuznets_Asymptoting",5.26339777696468,3.53667786308407,3.29190989117514,3.79002280415651
"Tilman","Kuznets_Asymptoting",5.30129862670162,3.53500985390633,3.29072263375653,3.78911123127475
"Tilman","Kuznets_Asymptoting",5.33919947643857,3.53327426836178,3.28749307921842,3.78731446767361
"Tilman","Kuznets_Asymptoting",5.37710032617551,3.53147328686006,3.2865370012341,3.78532453612899
"Tilman","Kuznets_Asymptoting",5.41500117591246,3.52960902041617,3.28553228313724,3.78417419707585
"Tilman","Kuznets_Asymptoting",5.4529020256494,3.5276835131408,3.28497252206657,3.78291644780098
"Tilman","Kuznets_Asymptoting",5.49080287538635,3.52569874462897,3.28331443357959,3.78155628466885
"Tilman","Kuznets_Asymptoting",5.5287037251233,3.5236566322517,3.28181998094216,3.77941786237646
"Tilman","Kuznets_Asymptoting",5.56660457486024,3.52155903335518,3.2796581980944,3.77694490708549
"Tilman","Kuznets_Asymptoting",5.60450542459719,3.51940774737152,3.27632858339842,3.77480931891216
"Tilman","Kuznets_Asymptoting",5.64240627433413,3.51720451784522,3.2736729296626,3.77317714506256
"Tilman","Kuznets_Asymptoting",5.68030712407108,3.51495103437911,3.27108309404169,3.77141526902966
"Tilman","Kuznets_Asymptoting",5.71820797380803,3.5126489345033,3.27001305143838,3.76954335514839
"Tilman","Kuznets_Asymptoting",5.75610882354497,3.51029980547064,3.26745565770634,3.7664029647512
"Tilman","Kuznets_Asymptoting",5.79400967328192,3.50790518598195,3.26472337088299,3.76319922982507
"Tilman","Kuznets_Asymptoting",5.83191052301886,3.50546656784406,3.26189753780385,3.75993690912835
"Tilman","Kuznets_Asymptoting",5.86981137275581,3.50298539756365,3.25900276723061,3.75697749989466
"Tilman","Kuznets_Asymptoting",5.90771222249276,3.50046307787964,3.25540502988304,3.75476010147798
"Tilman","Kuznets_Asymptoting",5.9456130722297,3.49790096923687,3.25171051386873,3.75200289043475
"Tilman","Kuznets_Asymptoting",5.98351392196665,3.49530039120358,3.24855883040334,3.74875021642855
"Tilman","Kuznets_Asymptoting",6.02141477170359,3.49266262383497,3.24626644189313,3.7460322676913
"Tilman","Kuznets_Asymptoting",6.05931562144054,3.48998890898545,3.24262769127619,3.743586066013
"Tilman","Kuznets_Asymptoting",6.09721647117748,3.48728045157136,3.23920775619476,3.74105247922238
"Tilman","Kuznets_Asymptoting",6.13511732091443,3.48453842078663,3.23631263087702,3.73843170205626
"Tilman","Kuznets_Asymptoting",6.17301817065138,3.48176395127313,3.23287967651804,3.73583854184529
"Tilman","Kuznets_Asymptoting",6.21091902038832,3.47895814424761,3.22941075335131,3.73319199045493
"Tilman","Kuznets_Asymptoting",6.24881987012527,3.47612206858725,3.22596476593781,3.73048609284225
"Tilman","Kuznets_Asymptoting",6.28672071986222,3.47325676187523,3.22259919774394,3.72741618071753
"Tilman","Kuznets_Asymptoting",6.32462156959916,3.47036323140821,3.21939025635312,3.72415116507826
"Tilman","Kuznets_Asymptoting",6.36252241933611,3.46744245516721,3.21549144712824,3.72097663776081
"Tilman","Kuznets_Asymptoting",6.40042326907305,3.4644953827533,3.2119297548398,3.71770486573036
"Tilman","Kuznets_Asymptoting",6.43832411881,3.46152293628968,3.2083533712674,3.71546012974218
"Tilman","Kuznets_Asymptoting",6.47622496854694,3.45852601129141,3.20476301603189,3.71317039102133
"Tilman","Kuznets_Asymptoting",6.51412581828389,3.45550547750407,3.20121058200255,3.71062641495855
"Tilman","Kuznets_Asymptoting",6.55202666802084,3.45246217971273,3.19770043370501,3.7070581833098
"Tilman","Kuznets_Asymptoting",6.58992751775778,3.44939693852226,3.195272651954,3.70346900389225
"Tilman","Kuznets_Asymptoting",6.62782836749473,3.44631055111021,3.19306409440319,3.69985971197563
"Tilman","Kuznets_Asymptoting",6.66572921723167,3.44320379195327,3.19082936127461,3.69677788834126
"Tilman","Kuznets_Asymptoting",6.70363006696862,3.44007741352853,3.18771270006814,3.69427358016139
"Tilman","Kuznets_Asymptoting",6.74153091670557,3.43693214699021,3.18351953581686,3.69173860021762
"Tilman","Kuznets_Asymptoting",6.77943176644251,3.43376870282316,3.17938584314967,3.68917387257887
"Tilman","Kuznets_Asymptoting",6.81733261617946,3.43058777147375,3.17525930825767,3.68658029667469
"Tilman","Kuznets_Asymptoting",6.8552334659164,3.42739002395925,3.17258449658198,3.68357310928848
"Tilman","Kuznets_Asymptoting",6.89313431565335,3.42417611245634,3.17024514128913,3.68045847725845
"Tilman","Kuznets_Asymptoting",6.9310351653903,3.42094667086965,3.16789918587448,3.67732383603925
"Tilman","Kuznets_Asymptoting",6.96893601512724,3.4177023153811,3.16503195270943,3.67416988557864
"Tilman","Kuznets_Asymptoting",7.00683686486419,3.4144436449807,3.16165860190612,3.6709973069282
"Tilman","Kuznets_Asymptoting",7.04473771460113,3.4111712419796,3.1582763557503,3.66780676279538
"Tilman","Kuznets_Asymptoting",7.08263856433808,3.40788567250591,3.15488568738158,3.66459889807737
"Tilman","Kuznets_Asymptoting",7.12053941407502,3.40458748698415,3.15148705621508,3.66136004629667
"Tilman","Kuznets_Asymptoting",7.15844026381197,3.40127722059872,3.14808090835643,3.65809798257146
"Tilman","Kuznets_Asymptoting",7.19634111354892,3.39795539374216,3.14466767700279,3.65504147206024
"Tilman","Kuznets_Asymptoting",7.23424196328586,3.39462251244864,3.14156809537674,3.65202041179381
"Tilman","Kuznets_Asymptoting",7.27214281302281,3.39127906881324,3.13855890580331,3.64898184050393
"Tilman","Kuznets_Asymptoting",7.31004366275975,3.38792554139768,3.13522636298116,3.64542258301446
"Tilman","Kuznets_Asymptoting",7.3479445124967,3.38456239562276,3.13174935923414,3.64206541128978
"Tilman","Kuznets_Asymptoting",7.38584536223365,3.38119008414817,3.12826767718052,3.63823162719193
"Tilman","Kuznets_Asymptoting",7.42374621197059,3.37780904724009,3.12478167454466,3.63512613179322
"Tilman","Kuznets_Asymptoting",7.46164706170754,3.37441971312699,3.12129169869817,3.63200105294518
"Tilman","Kuznets_Asymptoting",7.49954791144448,3.37102249834403,3.11764419427929,3.62882700997645
"Tilman","Kuznets_Asymptoting",7.53744876118143,3.36761780806652,3.11354886051039,3.62564003412177
"Tilman","Kuznets_Asymptoting",7.57534961091838,3.36420603643287,3.10998533698785,3.62214690936542
"Tilman","Kuznets_Asymptoting",7.61325046065532,3.36078756685728,3.1064666922876,3.61827574576587
"Tilman","Kuznets_Asymptoting",7.65115131039227,3.35736277233258,3.10294583601036,3.61437167263889
"Tilman","Kuznets_Asymptoting",7.68905216012921,3.35393201572364,3.09942305729648,3.61086437912722
"Tilman","Kuznets_Asymptoting",7.72695300986616,3.35049565005161,3.09589863690469,3.60745284104305
"Tilman","Kuznets_Asymptoting",7.76485385960311,3.34705401876927,3.09237284745398,3.60403301562445
"Tilman","Kuznets_Asymptoting",7.80275470934005,3.34360745602791,3.08884595365793,3.60060529117921
"Tilman","Kuznets_Asymptoting",7.840655559077,3.34015628693596,3.08531821255161,3.59717004594034
"Tilman","Kuznets_Asymptoting",7.87855640881394,3.33670082780965,3.08130643917323,3.59391492143024
"Tilman","Kuznets_Asymptoting",7.91645725855089,3.33324138641597,3.07699730408821,3.59071055543317
"Tilman","Kuznets_Asymptoting",7.95435810828784,3.3297782622083,3.07269606823354,3.58749466189117
"Tilman","Kuznets_Asymptoting",7.99225895802478,3.32631174655476,3.06840285527837,3.58423696055308
"Tilman","Kuznets_Asymptoting",8.03015980776173,3.32284212295971,3.06412765315054,3.58095663500791
"Tilman","Kuznets_Asymptoting",8.06806065749867,3.31936966727858,3.05988115514936,3.57766837244131
"Tilman","Kuznets_Asymptoting",8.10596150723562,3.31589464792614,3.05564271125216,3.57437252870961
"Tilman","Kuznets_Asymptoting",8.14386235697257,3.31241732607864,3.05141243034333,3.57065238098244
"Tilman","Kuznets_Asymptoting",8.18176320670951,3.30893795586984,3.04719041689074,3.56671148226704
"Tilman","Kuznets_Asymptoting",8.21966405644646,3.30545678458121,3.04323658782014,3.56277044401475
"Tilman","Kuznets_Asymptoting",8.2575649061834,3.3019740528265,3.03975425519995,3.55881571862325
"Tilman","Kuznets_Asymptoting",8.29546575592035,3.29848999473087,3.03630421473428,3.55518747612125
"Tilman","Kuznets_Asymptoting",8.33336660565729,3.29500483810469,3.0328554056478,3.5517211340538
"Tilman","Kuznets_Asymptoting",8.37126745539424,3.29151880461229,3.02940800602448,3.54862978349011
"Tilman","Kuznets_Asymptoting",8.40916830513119,3.28803210993575,3.02596218880588,3.54506893819741
"Tilman","Kuznets_Asymptoting",8.44706915486813,3.28454496393386,3.0225181219317,3.54113487466715
"Tilman","Kuznets_Asymptoting",8.48497000460508,3.28105757079659,3.01907596847629,3.53754023699929
"Tilman","Kuznets_Asymptoting",8.52287085434203,3.27757012919494,3.0156358867811,3.5340262948504
"Tilman","Kuznets_Asymptoting",8.56077170407897,3.27408283242655,3.01219803058317,3.53051041144818
"Tilman","Kuznets_Asymptoting",8.59867255381592,3.27059586855708,3.00876254913996,3.52697238117103
"Tilman","Kuznets_Asymptoting",8.63657340355286,3.26710942055755,3.00532958735039,3.52341593227935
"Tilman","Kuznets_Asymptoting",8.67447425328981,3.26362366643778,3.00189928587253,3.51985853664073
"Tilman","Kuznets_Asymptoting",8.71237510302675,3.26013877937593,2.99847178123767,3.51640024558481
"Tilman","Kuznets_Asymptoting",8.7502759527637,3.25665492784447,2.99505942717021,3.51314094453483
"Tilman","Kuznets_Asymptoting",8.78817680250065,3.25317227573254,2.99165813480409,3.50987814959008
"Tilman","Kuznets_Asymptoting",8.82607765223759,3.24969098246482,2.98825983953597,3.50661209149046
"Tilman","Kuznets_Asymptoting",8.86397850197454,3.24621120311709,2.98486466463224,3.50297361788221
"Tilman","Kuznets_Asymptoting",8.90187935171148,3.24273308852856,2.98176821191217,3.49914996798521
"Tilman","Kuznets_Asymptoting",8.93978020144843,3.23925678541103,2.97870627166328,3.49532878979672
"Tilman","Kuznets_Asymptoting",8.97768105118538,3.23578243645499,2.9756451300653,3.49151023301206
"Tilman","Kuznets_Asymptoting",9.01558190092232,3.23231018043282,2.97258492319999,3.48785247861828
"Tilman","Kuznets_Asymptoting",9.05348275065927,3.22884015229912,2.96953208803782,3.48429726638172
"Tilman","Kuznets_Asymptoting",9.09138360039621,3.22537248328818,2.96651254351151,3.48065256488014
"Tilman","Kuznets_Asymptoting",9.12928445013316,3.22190730100893,2.96349399106456,3.47715286947562
"Tilman","Kuznets_Asymptoting",9.16718529987011,3.2184447295371,2.96047655657131,3.47365386753254
"Tilman","Kuznets_Asymptoting",9.20508614960705,3.21498488950499,2.95746789121472,3.47013689607088
"Tilman","Kuznets_Asymptoting",9.242986999344,3.21152789818875,2.95481486258126,3.46660218001338
"Tilman","Kuznets_Asymptoting",9.28088784908094,3.20807386959322,2.95216009015988,3.46306908897413
"Tilman","Kuznets_Asymptoting",9.31878869881789,3.20462291453456,2.94951417597315,3.45953775810519
"Tilman","Kuznets_Asymptoting",9.35668954855483,3.20117514072061,2.94686992184647,3.45600831902334
"Tilman","Kuznets_Asymptoting",9.39459039829178,3.19773065282905,2.94351226829271,3.45248089989661
"Tilman","Kuznets_Asymptoting",9.43249124802873,3.19428955258347,2.94028625942175,3.44895562552852
"Tilman","Kuznets_Asymptoting",9.47039209776567,3.19085193882745,2.93694060579307,3.44543261744013
"Tilman","Kuznets_Asymptoting",9.50829294750262,3.18741790759656,2.9335539121265,3.44190461251695
"Tilman","Kuznets_Asymptoting",9.54619379723956,3.18398755218855,2.9302124282872,3.43828510437696
"Tilman","Kuznets_Asymptoting",9.58409464697651,3.18056096323154,2.92679649742639,3.43449686612193
"Tilman","Kuznets_Asymptoting",9.62199549671346,3.17713822875056,2.92342589962176,3.43071335006476
"Tilman","Kuznets_Asymptoting",9.6598963464504,3.17371943423217,2.92006078686024,3.42693464484491
"Tilman","Kuznets_Asymptoting",9.69779719618735,3.17030466268747,2.91670121562776,3.4231608364374
"Tilman","Kuznets_Asymptoting",9.73569804592429,3.16689399471342,2.91334724045417,3.41939200821985
"Tilman","Kuznets_Asymptoting",9.77359889566124,3.16348750855258,2.90999891396401,3.41562824103763
"Tilman","Kuznets_Asymptoting",9.81149974539819,3.16008528015123,2.90665628692588,3.41186961326737
"Tilman","Kuznets_Asymptoting",9.84940059513513,3.156687383216,2.9033194083005,3.4081162008787
"Tilman","Kuznets_Asymptoting",9.88730144487208,3.15329388926905,2.8999276709716,3.40436807749452
"Tilman","Kuznets_Asymptoting",9.92520229460902,3.14990486770178,2.89659640615666,3.4006253144495
"Tilman","Kuznets_Asymptoting",9.96310314434597,3.14652038582715,2.8933437263636,3.39688798084718
"Tilman","Kuznets_Asymptoting",10.0010039940829,3.14314050893066,2.89003029645019,3.39315614361557
"Tilman","Kuznets_Asymptoting",10.0389048438199,3.13976530032002,2.88672283422926,3.38989169805007
"Tilman","Kuznets_Asymptoting",10.0768056935568,3.13639482137354,2.8834012920241,3.38678706435043
"Tilman","Kuznets_Asymptoting",10.1147065432938,3.13302913158724,2.88009292498423,3.38368325456475
"Tilman","Kuznets_Asymptoting",10.1526073930307,3.12966828862082,2.87680244130117,3.3805803760175
"Tilman","Kuznets_Asymptoting",10.1905082427676,3.1263123483424,2.87351808088998,3.37747853351418
"Tilman","Kuznets_Asymptoting",10.2284090925046,3.12296136487215,2.8702398769403,3.37437782939748
"Tilman","Kuznets_Asymptoting",10.2663099422415,3.11961539062481,2.86696020380325,3.37127836360206
"Tilman","Kuznets_Asymptoting",10.3042107919785,3.1162744763511,2.86368657826836,3.36818023370805
"Tilman","Kuznets_Asymptoting",10.3421116417154,3.11293867117814,2.86041926898655,3.3650835349932
"Tilman","Kuznets_Asymptoting",10.3800124914524,3.1096080226488,2.8571771429106,3.36178230063254
"Tilman","Kuznets_Asymptoting",10.4179133411893,3.10628257676007,2.85395172665591,3.35851479736498
"Tilman","Kuznets_Asymptoting",10.4558141909263,3.10296237800049,2.85073247076071,3.3550440759788
"Tilman","Kuznets_Asymptoting",10.4937150406632,3.09964746938664,2.8475623499363,3.35157282120352
"Tilman","Kuznets_Asymptoting",10.5316158904002,3.09633789249864,2.84434254994121,3.34811296592614
"Tilman","Kuznets_Asymptoting",10.5695167401371,3.0930336875149,2.84112908008591,3.34469628658415
"Tilman","Kuznets_Asymptoting",10.607417589874,3.0897348932459,2.83783467919682,3.34128432433636
"Tilman","Kuznets_Asymptoting",10.645318439611,3.08644154716717,2.83460629715115,3.33787713002173
"Tilman","Kuznets_Asymptoting",10.6832192893479,3.08315368545143,2.83138452479511,3.33447475295663
"Tilman","Kuznets_Asymptoting",10.7211201390849,3.07987134299998,2.82816937868973,3.33107724097025
"Tilman","Kuznets_Asymptoting",10.7590209888218,3.07659455347328,2.82496087444759,3.32768464043897
"Tilman","Kuznets_Asymptoting",10.7969218385588,3.07332334932078,2.82175902675739,3.32429699632008
"Tilman","Kuznets_Asymptoting",10.8348226882957,3.07005776181003,2.81856384940787,3.32091435218456
"Tilman","Kuznets_Asymptoting",10.8727235380327,3.06679782105505,2.81530268204208,3.31753675024913
"Tilman","Kuznets_Asymptoting",10.9106243877696,3.06354355604404,2.81193187745502,3.31416423140756
"Tilman","Kuznets_Asymptoting",10.9485252375066,3.06029499466643,2.80857240857787,3.3107968352611
"Tilman","Kuznets_Asymptoting",10.9864260872435,3.05705216373919,2.80522103384867,3.30748727930189
"Tilman","Kuznets_Asymptoting",11.0243269369805,3.05381508903256,2.80187774979599,3.30430946397505
"Tilman","Kuznets_Asymptoting",11.0622277867174,3.05058379529518,2.79854255233574,3.30113539894134
"Tilman","Kuznets_Asymptoting",11.1001286364543,3.04735830627854,2.79521543678891,3.29796306089404
"Tilman","Kuznets_Asymptoting",11.1380294861913,3.04413864476091,2.79189639789901,3.2947763601914
"Tilman","Kuznets_Asymptoting",11.1759303359282,3.04092483257065,2.78858542984891,3.29140987681624
"Tilman","Kuznets_Asymptoting",11.2138311856652,3.03771689060893,2.78528252627735,3.28801845877305
"Tilman","Kuznets_Asymptoting",11.2517320354021,3.03451483887203,2.78198768029491,3.28485755158989
"Tilman","Kuznets_Asymptoting",11.2896328851391,3.03131869647292,2.77870088449968,3.28166708045916
"Tilman","Kuznets_Asymptoting",11.327533734876,3.02812848166251,2.77542213099243,3.27823007714612
"Tilman","Kuznets_Asymptoting",11.365434584613,3.02494421185025,2.77215253571425,3.27479934661086
"Tilman","Kuznets_Asymptoting",11.4033354343499,3.02176590362431,2.76889590201418,3.27137490877154
"Tilman","Kuznets_Asymptoting",11.4412362840869,3.01859357277128,2.76564723315445,3.26795678264932
"Tilman","Kuznets_Asymptoting",11.4791371338238,3.01542723429535,2.76241130324198,3.26454016736801
"Tilman","Kuznets_Asymptoting",11.5170379835608,3.01226690243713,2.75918512351398,3.26112751389137
"Tilman","Kuznets_Asymptoting",11.5549388332977,3.0091125906919,2.75596684041618,3.25772128017039
"Tilman","Kuznets_Asymptoting",11.5928396830346,3.00596431182753,2.75290308525502,3.25436755467354
"Tilman","Kuznets_Asymptoting",11.6307405327716,3.00282207790196,2.75002485067229,3.25109783029315
"Tilman","Kuznets_Asymptoting",11.6686413825085,2.99968590028021,2.74715500710111,3.24783377119685
"Tilman","Kuznets_Asymptoting",11.7065422322455,2.99655578965106,2.74429594150469,3.2445753965509
"Tilman","Kuznets_Asymptoting",11.7444430819824,2.9934317560433,2.74152233600676,3.24132272472754
"Tilman","Kuznets_Asymptoting",11.7823439317194,2.9903138088416,2.73875371526994,3.23807577332307
