"Grouping","Model","Bootstrap_Replicate","Parameter_1","Parameter_2","Parameter_3"
"Tilman","Kuznets",336,0.64624488364765,3.11682961098093,-0.820669137978437
"Tilman","Kuznets_Asymptoting",336,0.458095486853621,4.12307798501457,4.08845042641724
"Tilman","Kuznets",337,1.30056216893256,2.45439730505133,-0.706422022529325
"Tilman","Kuznets_Asymptoting",337,1.12201125017218,4.02416506310472,3.68563643463945
"Tilman","Kuznets",338,0.652839083936867,3.35133707964446,-0.875720070450573
"Tilman","Kuznets_Asymptoting",338,0.431088496447245,4.51982455468486,4.36355583486835
"Tilman","Kuznets",339,0.567436138726566,3.57093670574603,-0.982463699909261
"Tilman","Kuznets_Asymptoting",339,0.462888735515461,4.81200405966634,3.74516854808003
"Tilman","Kuznets",340,0.646795238608018,3.32043707101346,-0.891372009451443
"Tilman","Kuznets_Asymptoting",340,0.37400731345512,4.33144621838448,4.24135971288241
"Tilman","Kuznets",341,1.06395456675322,3.19787287849048,-0.90472249828868
"Tilman","Kuznets_Asymptoting",341,1.13756978180228,5.78055336179912,2.96220121902918
"Tilman","Kuznets",342,0.381783499833574,3.75753871243437,-1.01914539027816
"Tilman","Kuznets_Asymptoting",342,0.282958175337936,4.95702261343282,3.87278165822872
"Tilman","Kuznets",343,1.1263872506402,2.72388922513194,-0.758434917399373
"Tilman","Kuznets_Asymptoting",343,1.01598100896076,4.5561171839968,3.50649741963571
"Tilman","Kuznets",344,0.840739270195151,3.26184595667616,-0.901955938176403
"Tilman","Kuznets_Asymptoting",344,0.701005780092622,4.90483462556611,3.8287870453618
"Tilman","Kuznets",345,1.09869117193322,2.67614688627543,-0.744215127797553
"Tilman","Kuznets_Asymptoting",345,0.827165238855063,3.77523118670414,4.06752779926566
"Tilman","Kuznets",346,0.836337150402186,3.20189696885697,-0.900175913303056
"Tilman","Kuznets_Asymptoting",346,0.627750594600805,4.24557986024973,3.94463741706701
"Tilman","Kuznets",347,0.895757609218965,3.21609553286287,-0.88326076760558
"Tilman","Kuznets_Asymptoting",347,0.536347104287561,4.09848756901795,4.56285384251168
"Tilman","Kuznets",348,1.51615651468501,2.31258260193544,-0.678130213973786
"Tilman","Kuznets_Asymptoting",348,1.20235119088182,3.95554935322792,3.88211969052339
"Tilman","Kuznets",349,0.864075508909642,3.31329583010796,-0.921907619883973
"Tilman","Kuznets_Asymptoting",349,0.721544683648898,4.73286198453955,3.88923840605671
"Tilman","Kuznets",350,0.808918400560811,2.84829946332384,-0.766184034266947
"Tilman","Kuznets_Asymptoting",350,0.52664389591462,3.62126379222599,4.21664343694071
"Tilman","Kuznets",351,1.0489282958706,3.01174621508918,-0.879642324180854
"Tilman","Kuznets_Asymptoting",351,0.883493185873681,4.41563153910573,3.66118946555251
"Tilman","Kuznets",352,0.496251018849299,3.17915912869768,-0.85319115383814
"Tilman","Kuznets_Asymptoting",352,0.26400102339063,3.95972342657429,3.97953055487317
"Tilman","Kuznets",353,1.21838839139637,2.65115778679493,-0.709003695962263
"Tilman","Kuznets_Asymptoting",353,0.860347587392541,3.97132606273542,4.51912758966405
"Tilman","Kuznets",354,1.23947144359137,2.33051158182557,-0.625971575386706
"Tilman","Kuznets_Asymptoting",354,0.83512305386223,3.1757886052279,4.50354875278544
"Tilman","Kuznets",355,0.539848072406945,3.36776154961961,-0.936413704887994
"Tilman","Kuznets_Asymptoting",355,0.444529538724169,4.65100124330585,3.41594316284733
"Tilman","Kuznets",356,0.531534657019665,3.73602431982161,-1.06378470388538
"Tilman","Kuznets_Asymptoting",356,0.394475252843507,4.64024712060475,3.83814942886319
"Tilman","Kuznets",357,0.322599627870141,3.52990544466036,-0.963916011875997
"Tilman","Kuznets_Asymptoting",357,0.265912418192255,4.84401759197946,3.37867423047462
"Tilman","Kuznets",358,1.01013296603299,2.78990976506696,-0.753015191876776
"Tilman","Kuznets_Asymptoting",358,0.49266280054931,3.57741329274146,4.72176638838103
"Tilman","Kuznets",359,1.16584567091913,2.49019372300139,-0.672984708502213
"Tilman","Kuznets_Asymptoting",359,0.975837622901327,4.23897741909496,3.70883344504399
"Tilman","Kuznets",360,0.941588550142511,2.94341616735231,-0.81092318624106
"Tilman","Kuznets_Asymptoting",360,0.762931499806317,4.50979542372103,3.73819714789096
"Tilman","Kuznets",361,0.461708122566772,3.53985779326175,-0.950219296410638
"Tilman","Kuznets_Asymptoting",361,0.325156931718506,4.87255936821388,3.86535221878733
"Tilman","Kuznets",362,1.07972901511212,2.9914260423033,-0.839306085923851
"Tilman","Kuznets_Asymptoting",362,0.904562763747673,4.37704575212518,4.01373857596796
"Tilman","Kuznets",363,1.26155526366008,2.69122415653743,-0.739045390894116
"Tilman","Kuznets_Asymptoting",363,0.9233364813176,3.66968745625972,4.59833087096136
"Tilman","Kuznets",364,0.602402059118047,3.52984546076342,-0.945827314408685
"Tilman","Kuznets_Asymptoting",364,0.525041440994887,5.04887020863064,3.84699851065852
"Tilman","Kuznets",365,0.810848149815652,3.13233284082075,-0.856309306398704
"Tilman","Kuznets_Asymptoting",365,0.558536369551723,3.94044535838935,4.29547279992158
"Tilman","Kuznets",366,1.03409895664763,2.5253133779524,-0.688801646067647
"Tilman","Kuznets_Asymptoting",366,0.654079484754253,3.69000563166537,4.06741024761483
"Tilman","Kuznets",367,0.92686465276174,2.97748193873543,-0.806116960125057
"Tilman","Kuznets_Asymptoting",367,0.671583032127757,4.01561552048416,4.22146155199495
"Tilman","Kuznets",368,0.781877573190696,2.80623031640227,-0.728097917166385
"Tilman","Kuznets_Asymptoting",368,0.41094157975649,3.66576504612431,4.40650992576401
"Tilman","Kuznets",369,1.04854816596327,2.62114312518891,-0.717297160312956
"Tilman","Kuznets_Asymptoting",369,0.537582865869909,3.25298380884768,4.68233613694762
"Tilman","Kuznets",370,0.890880299825077,3.11494083267356,-0.868821361767298
"Tilman","Kuznets_Asymptoting",370,0.705957865949325,4.0552052575522,4.09296903821
"Tilman","Kuznets",371,0.833371838575824,2.99340172752054,-0.817401114236909
"Tilman","Kuznets_Asymptoting",371,0.485414529903812,3.7405254378442,4.43471461193538
"Tilman","Kuznets",372,0.507108288963204,3.48449117417745,-0.976751309203288
"Tilman","Kuznets_Asymptoting",372,0.273584178826286,4.19859180596224,3.94564750824091
"Tilman","Kuznets",373,0.98920321005711,2.95685774950607,-0.791871862757964
"Tilman","Kuznets_Asymptoting",373,0.793818487600137,4.08637974434689,4.32836630254112
"Tilman","Kuznets",374,1.1026939519624,2.7786795176044,-0.776560233818541
"Tilman","Kuznets_Asymptoting",374,0.963293212819503,4.48832119093656,3.61774341481354
"Tilman","Kuznets",375,1.12261670765656,2.73973697955727,-0.788558745697765
"Tilman","Kuznets_Asymptoting",375,0.836049967113781,3.23516066522253,4.37810601351163
"Tilman","Kuznets",376,0.654536933926057,3.26394919990012,-0.909702460368154
"Tilman","Kuznets_Asymptoting",376,0.408946553447938,4.10087290373718,4.02896439834628
"Tilman","Kuznets",377,0.47240282389974,3.79467756660167,-1.06277083136525
"Tilman","Kuznets_Asymptoting",377,0.420363048399752,4.88951356481158,3.73610370255791
"Tilman","Kuznets",378,0.586528843375328,3.22539140798227,-0.871377307977905
"Tilman","Kuznets_Asymptoting",378,0.497230210611165,4.5927773493168,3.52302937621641
"Tilman","Kuznets",379,0.468656898278005,3.38131817645315,-0.96194270691422
"Tilman","Kuznets_Asymptoting",379,0.347215466409849,3.99676333316417,3.59949151328889
"Tilman","Kuznets",380,1.12207695359732,2.86124557161749,-0.822752440055876
"Tilman","Kuznets_Asymptoting",380,0.899553643531874,4.19500981403604,3.87132975254385
"Tilman","Kuznets",381,0.961144456907265,2.71384720707315,-0.751973464421988
"Tilman","Kuznets_Asymptoting",381,0.617369073076186,3.05350398917417,4.47623415398993
"Tilman","Kuznets",382,1.12886389656789,2.78429112113819,-0.769608211181675
"Tilman","Kuznets_Asymptoting",382,0.877879442917903,4.14169083086698,4.14536075276319
"Tilman","Kuznets",383,0.255633077131043,3.85859720104715,-1.0528063433595
"Tilman","Kuznets_Asymptoting",383,0.225613342419614,4.99477039250136,3.55959895702787
"Tilman","Kuznets",384,1.06792008891129,3.14461111515247,-0.905780011771354
"Tilman","Kuznets_Asymptoting",384,0.775419139435137,4.21973915057591,4.20927359778712
"Tilman","Kuznets",385,0.872082475335031,2.64082506381447,-0.681189894280919
"Tilman","Kuznets_Asymptoting",385,0.765615693487734,4.57398661005347,3.42803909449733
"Tilman","Kuznets",386,0.680536354914815,3.94846229426984,-1.09577966437942
"Tilman","Kuznets_Asymptoting",386,0.616397695940163,5.42213457630657,4.05132317898222
"Tilman","Kuznets",387,0.707290069693068,2.80209892948656,-0.718282167635856
"Tilman","Kuznets_Asymptoting",387,0.501570828701876,4.14726207800377,3.8750592612874
"Tilman","Kuznets",388,1.10113329150772,2.61843882452884,-0.744398034100382
"Tilman","Kuznets_Asymptoting",388,0.733295670948865,3.27669048692161,4.31741889220685
"Tilman","Kuznets",389,1.20603728886501,2.58455882914109,-0.729756694205034
"Tilman","Kuznets_Asymptoting",389,0.916435399429968,3.79239489136482,3.97940912078961
"Tilman","Kuznets",390,0.362554630757324,3.49732332227593,-0.931462577581014
"Tilman","Kuznets_Asymptoting",390,0.174607126581801,4.38727197252841,4.03223325209473
"Tilman","Kuznets",391,0.74091120887163,3.23352502258304,-0.871955595499186
"Tilman","Kuznets_Asymptoting",391,0.591571379810621,4.72624693040902,3.82887361309527
"Tilman","Kuznets",392,0.515085002788274,3.43452336338236,-0.929746666277496
"Tilman","Kuznets_Asymptoting",392,0.478862811667893,4.99730423269821,3.48233519442272
"Tilman","Kuznets",393,0.634701613325904,3.02786877311847,-0.813233634644844
"Tilman","Kuznets_Asymptoting",393,0.428136671298988,4.09714778672091,3.88674325278637
"Tilman","Kuznets",394,0.387698508187816,3.50035080572479,-0.940358703513912
"Tilman","Kuznets_Asymptoting",394,0.346470689627613,4.89460787825131,3.43908308183544
"Tilman","Kuznets",395,0.638694245440607,3.36995251087507,-0.921649608053779
"Tilman","Kuznets_Asymptoting",395,0.389423328158249,4.40216279342088,4.12869006699236
"Tilman","Kuznets",396,1.43971395047009,2.65338689719939,-0.76039494916021
"Tilman","Kuznets_Asymptoting",396,1.14793854340156,4.14824995379154,4.28244122755123
"Tilman","Kuznets",397,1.22931902337253,3.01630814666854,-0.853951234427882
"Tilman","Kuznets_Asymptoting",397,0.938633639514028,4.42993864776401,4.29485579505069
"Tilman","Kuznets",398,0.778656781217677,2.78879818950957,-0.735957545096626
"Tilman","Kuznets_Asymptoting",398,0.632587607434235,4.29926624644381,3.6311455665927
"Tilman","Kuznets",399,0.575135261709454,3.44919953983969,-0.940561844816134
"Tilman","Kuznets_Asymptoting",399,0.560890212158645,5.20984746000467,3.33607287103481
"Tilman","Kuznets",400,1.00314791263203,2.84682561788955,-0.786515136807094
"Tilman","Kuznets_Asymptoting",400,0.770559906750334,3.84388307784432,4.1315819016204
"Tilman","Kuznets",401,1.01486034414185,2.62590528502125,-0.711615678914905
"Tilman","Kuznets_Asymptoting",401,0.744535455619866,3.80547324678789,4.00937874181435
"Tilman","Kuznets",402,0.852858381599461,2.92529144211444,-0.838111650926751
"Tilman","Kuznets_Asymptoting",402,0.884373493465161,4.710577842577,2.83618648153726
"Tilman","Kuznets",403,0.88105545457127,2.85390916577002,-0.814546143778327
"Tilman","Kuznets_Asymptoting",403,0.645845041797255,3.37914588024441,3.97628499988947
"Tilman","Kuznets",404,0.831372472315574,2.96568035268218,-0.7946081534431
"Tilman","Kuznets_Asymptoting",404,0.69280917502925,4.59954952700533,3.67656460903317
"Tilman","Kuznets",405,1.23160960657245,2.65645675790207,-0.752545962606881
"Tilman","Kuznets_Asymptoting",405,0.763149854254666,3.5125944626256,4.57136605476661
"Tilman","Kuznets",406,0.577548096037541,3.26410761989609,-0.887086005097693
"Tilman","Kuznets_Asymptoting",406,0.224060063843938,3.99033515099229,4.29073215507506
"Tilman","Kuznets",407,0.967697335056498,2.91976240568915,-0.799356841117749
"Tilman","Kuznets_Asymptoting",407,0.686025154202501,3.74650957732036,4.4513670895657
"Tilman","Kuznets",408,1.23901647219773,2.17497364008277,-0.560754683501336
"Tilman","Kuznets_Asymptoting",408,0.686065024554877,3.10260923499247,4.78673287197529
"Tilman","Kuznets",409,0.817799970302265,3.26052196112806,-0.867624625379101
"Tilman","Kuznets_Asymptoting",409,0.431512224466303,4.31984362401253,4.72144142233215
"Tilman","Kuznets",410,1.03942507933429,2.69605413276581,-0.730927607271816
"Tilman","Kuznets_Asymptoting",410,0.65851818955044,3.55270758925108,4.41105354158727
"Tilman","Kuznets",411,0.66663941820023,3.27035464498134,-0.885132805299648
"Tilman","Kuznets_Asymptoting",411,0.644390849944627,4.94817825318098,3.35999267723989
"Tilman","Kuznets",412,0.64110804384339,2.96348275038134,-0.794691227077943
"Tilman","Kuznets_Asymptoting",412,0.545429920870701,4.36638774188788,3.44141177152637
"Tilman","Kuznets",413,1.32550784627001,2.78903086364663,-0.789706135402316
"Tilman","Kuznets_Asymptoting",413,1.01697522426648,4.38460854533329,4.18683367327776
"Tilman","Kuznets",414,0.762818281972253,3.11687039151246,-0.841120490530917
"Tilman","Kuznets_Asymptoting",414,0.430493704383213,4.20750886131503,4.28655485944391
"Tilman","Kuznets",415,0.583295943527687,3.54573176431723,-0.961934634322103
"Tilman","Kuznets_Asymptoting",415,0.284344128008476,4.10460647167583,4.59011286974359
"Tilman","Kuznets",416,1.0060002879783,2.9326555743133,-0.827478640620768
"Tilman","Kuznets_Asymptoting",416,0.709881703545374,4.15988687666626,4.00736374077856
"Tilman","Kuznets",417,0.636821826457327,3.41708087612481,-0.927535859971058
"Tilman","Kuznets_Asymptoting",417,0.493862731648604,4.66924014391984,3.98383028829854
"Tilman","Kuznets",418,0.619459822035384,3.00359885670982,-0.798048351923285
"Tilman","Kuznets_Asymptoting",418,0.389461430527336,3.85626419562163,4.01236111088196
"Tilman","Kuznets",419,1.36086082535012,2.58486707493892,-0.762003678645566
"Tilman","Kuznets_Asymptoting",419,0.992884329482238,3.42322816441257,4.31196515650612
"Tilman","Kuznets",420,0.955079736340244,3.20156258066776,-0.905324833271875
"Tilman","Kuznets_Asymptoting",420,0.850801517932749,4.7790989696407,3.68978831376125
"Tilman","Kuznets",421,0.278474164310099,3.51524521696546,-0.959368788828292
"Tilman","Kuznets_Asymptoting",421,0.31638020541647,4.93437147579787,3.01349230719418
"Tilman","Kuznets",422,0.354778551552735,3.59319748094754,-0.965042023837543
"Tilman","Kuznets_Asymptoting",422,0.188784582520419,4.22241128518995,4.14509517725276
"Tilman","Kuznets",423,0.881355723165619,3.06092973468793,-0.826911137206929
"Tilman","Kuznets_Asymptoting",423,0.561033324453233,3.90156139300618,4.52302667399696
"Tilman","Kuznets",424,0.761658829201785,3.36544288407509,-0.933301903450295
"Tilman","Kuznets_Asymptoting",424,0.458502263014528,4.31847950672168,4.31848451868919
"Tilman","Kuznets",425,0.921506723313869,2.36471775953288,-0.617693077672666
"Tilman","Kuznets_Asymptoting",425,0.74507964196345,3.90530860536349,3.44233782023642
"Tilman","Kuznets",426,0.382235990361217,3.52823740872153,-0.941978564608281
"Tilman","Kuznets_Asymptoting",426,0.309045454495663,4.88226352130736,3.60060614622152
"Tilman","Kuznets",427,0.993022318928921,2.69645718410971,-0.739517810649309
"Tilman","Kuznets_Asymptoting",427,0.774842248487683,4.12073931285656,3.77380155897934
"Tilman","Kuznets",428,0.649142150308087,3.57786366594883,-0.962300592141459
"Tilman","Kuznets_Asymptoting",428,0.476706586481907,4.76446436271548,4.29655167834948
"Tilman","Kuznets",429,0.998925569295209,2.86734877037167,-0.754904547538803
"Tilman","Kuznets_Asymptoting",429,0.560682540234107,3.18450682527475,5.21395307865114
"Tilman","Kuznets",430,1.18428787950719,2.59298493999207,-0.720916648681086
"Tilman","Kuznets_Asymptoting",430,0.921391171359647,3.370425647815,4.43503307585716
"Tilman","Kuznets",431,0.776893595968672,3.37270812237904,-0.953309037339829
"Tilman","Kuznets_Asymptoting",431,0.615305960882069,4.28160001481959,3.97376857118157
"Tilman","Kuznets",432,0.861561838745332,3.4320016899439,-0.973464851119892
"Tilman","Kuznets_Asymptoting",432,0.635908314239071,4.34378730573768,4.25391584683725
"Tilman","Kuznets",433,0.909104889228427,2.61489887835358,-0.681383228934306
"Tilman","Kuznets_Asymptoting",433,0.63914248939913,4.01026729622778,3.92149574058885
"Tilman","Kuznets",434,1.01779649074404,3.0019564912521,-0.822720667705198
"Tilman","Kuznets_Asymptoting",434,0.892035164989656,4.92781132913955,3.65531670760912
"Tilman","Kuznets",435,0.783102974703659,3.18105679651217,-0.865945365792289
"Tilman","Kuznets_Asymptoting",435,0.543047809345032,4.41293327150666,4.05275163952678
"Tilman","Kuznets",436,0.574055266622489,3.80206391788615,-1.07255139087874
"Tilman","Kuznets_Asymptoting",436,0.542007804577767,5.17006945167409,3.57525057190747
"Tilman","Kuznets",437,0.623230617241298,3.34455220285973,-0.896753064514464
"Tilman","Kuznets_Asymptoting",437,0.352591273240274,4.34134270878259,4.28007773818568
"Tilman","Kuznets",438,0.906719542134919,3.19358611545571,-0.8822810993685
"Tilman","Kuznets_Asymptoting",438,0.785948728559708,4.83715466439609,3.74655744370937
"Tilman","Kuznets",439,1.15563998225708,2.84604452504327,-0.822490151378922
"Tilman","Kuznets_Asymptoting",439,0.881157883767197,3.98649570230715,4.08873325873696
"Tilman","Kuznets",440,0.391586243071069,3.90725801668563,-1.07452528406994
"Tilman","Kuznets_Asymptoting",440,0.397460180203327,5.42455776107965,3.56641777811021
"Tilman","Kuznets",441,0.623533406659833,3.20369580239745,-0.850732545721849
"Tilman","Kuznets_Asymptoting",441,0.477774461719371,4.20445429972257,4.00512640899065
"Tilman","Kuznets",442,0.953920952377131,2.96658281883405,-0.799477206794374
"Tilman","Kuznets_Asymptoting",442,0.731699255074209,4.41738956716449,4.05987031813781
"Tilman","Kuznets",443,0.551697963996129,3.38122492516358,-0.917351615087652
"Tilman","Kuznets_Asymptoting",443,0.45658367512851,4.71694422851223,3.67625225697968
"Tilman","Kuznets",444,1.13193942125765,2.86061716927307,-0.822993988269711
"Tilman","Kuznets_Asymptoting",444,0.88744228931029,4.08529790919673,4.00818746506053
"Tilman","Kuznets",445,1.12628964743517,2.3980801125431,-0.674272069208626
"Tilman","Kuznets_Asymptoting",445,0.749829509837142,3.30067235215604,4.09543134605962
"Tilman","Kuznets",446,0.879547237074701,3.12003653250946,-0.866510233468785
"Tilman","Kuznets_Asymptoting",446,0.717107753715246,4.43645494139084,3.89662273926044
"Tilman","Kuznets",447,0.69160395627531,3.52099518475245,-0.996402101937389
"Tilman","Kuznets_Asymptoting",447,0.545860441616658,4.6355254406106,3.90910422144601
"Tilman","Kuznets",448,0.836783874760188,2.88672283325245,-0.784123082018297
"Tilman","Kuznets_Asymptoting",448,0.504217059407003,3.55799009607088,4.37373556181417
"Tilman","Kuznets",449,0.8566675977588,3.25760733673325,-0.907097594934371
"Tilman","Kuznets_Asymptoting",449,0.511700853396806,3.48131173619323,4.84318522291834
"Tilman","Kuznets",450,0.926565683934518,3.05606263747308,-0.876622915689355
"Tilman","Kuznets_Asymptoting",450,0.723554307220154,4.16024074861242,3.82845666983875
"Tilman","Kuznets",451,1.25314243939938,2.62561981820724,-0.750975278832312
"Tilman","Kuznets_Asymptoting",451,1.17451886375704,4.59982183881122,3.2761746687466
"Tilman","Kuznets",452,0.540194189428959,3.61476772632638,-1.02357892368192
"Tilman","Kuznets_Asymptoting",452,0.448112089289017,4.56412233877912,3.70502808978366
"Tilman","Kuznets",453,0.779044135645441,3.17073568619671,-0.900421178674341
"Tilman","Kuznets_Asymptoting",453,0.628527870072025,4.39261296305736,3.63336574959087
"Tilman","Kuznets",454,0.712898798385669,2.94540457399461,-0.779740999647169
"Tilman","Kuznets_Asymptoting",454,0.557810779013085,4.27647958246797,3.77666402474954
"Tilman","Kuznets",455,1.41174239129811,2.30879828037346,-0.633043367991988
"Tilman","Kuznets_Asymptoting",455,1.02222138559574,3.34259250761401,4.55559456955555
"Tilman","Kuznets",456,0.491121136131595,3.72513799023604,-1.02610992205391
"Tilman","Kuznets_Asymptoting",456,0.460267282714898,5.15399097043215,3.56539583408123
"Tilman","Kuznets",457,0.946828060751847,3.00358621684258,-0.832939433644771
"Tilman","Kuznets_Asymptoting",457,0.751011029900569,4.48619493071956,3.85294860187523
"Tilman","Kuznets",458,0.370061004532864,3.49660593566027,-0.955630752613702
"Tilman","Kuznets_Asymptoting",458,0.247430297474777,4.53400403338321,3.61657665518808
"Tilman","Kuznets",459,0.997200809323011,2.99945729684469,-0.811408708299332
"Tilman","Kuznets_Asymptoting",459,0.660162480566631,4.22658024408414,4.48535051583236
"Tilman","Kuznets",460,1.07948285063616,3.01479908776998,-0.836598716277607
"Tilman","Kuznets_Asymptoting",460,1.01214764471731,4.88516130994785,3.53852184990215
"Tilman","Kuznets",461,0.661813996549133,3.31095523570183,-0.871076924656986
"Tilman","Kuznets_Asymptoting",461,0.329859566032396,4.12042245395084,4.66439091488802
"Tilman","Kuznets",462,1.36516476442339,2.45938230428538,-0.699281605379633
"Tilman","Kuznets_Asymptoting",462,0.824696655801407,3.11521027635555,4.81978844494025
"Tilman","Kuznets",463,0.790616490197618,2.94537729048027,-0.795089102795013
"Tilman","Kuznets_Asymptoting",463,0.500254828853787,3.86388911476891,4.24341297163338
"Tilman","Kuznets",464,0.934138830614112,2.83274750306862,-0.769217248354196
"Tilman","Kuznets_Asymptoting",464,0.69854742028294,4.17657097016054,3.90633909848576
"Tilman","Kuznets",465,0.981619841494127,2.85465477871596,-0.794102117428351
"Tilman","Kuznets_Asymptoting",465,0.930188098959424,4.71989304374222,3.26199351705212
"Tilman","Kuznets",466,0.802139341028722,3.42140075798062,-0.92454412539484
"Tilman","Kuznets_Asymptoting",466,0.540530603979987,4.35057968056002,4.56615222332607
"Tilman","Kuznets",467,0.764680698679228,3.21199406102505,-0.900378772944967
"Tilman","Kuznets_Asymptoting",467,0.731462041082785,4.80542994320459,3.30856913136668
"Tilman","Kuznets",468,0.570594640686395,3.40489789334416,-0.917154893726206
"Tilman","Kuznets_Asymptoting",468,0.287159773468785,4.09494359202589,4.42479685747864
"Tilman","Kuznets",469,0.227973330552955,4.28593021002643,-1.17828308953445
"Tilman","Kuznets_Asymptoting",469,0.233655188068963,5.64965094380184,3.67260661425068
"Tilman","Kuznets",470,0.736879483124518,3.07527375550888,-0.859209347710841
"Tilman","Kuznets_Asymptoting",470,0.566155290577072,4.01842980222844,3.777568180204
"Tilman","Kuznets",471,0.926362010133096,2.85881805141472,-0.756594313480017
"Tilman","Kuznets_Asymptoting",471,0.548081742378128,3.56167351396237,4.68076031643401
"Tilman","Kuznets",472,1.08056114186276,2.80310303231172,-0.765734377910822
"Tilman","Kuznets_Asymptoting",472,0.745868408147924,3.62247190811238,4.54195743803765
"Tilman","Kuznets",473,1.09995326474554,2.41159022166104,-0.631653872075373
"Tilman","Kuznets_Asymptoting",473,0.534942241556196,2.96747342633181,4.9221421124018
"Tilman","Kuznets",474,0.803979456376369,3.11393039799197,-0.858543912345942
"Tilman","Kuznets_Asymptoting",474,0.465896651195717,3.96498401710456,4.27008340898909
"Tilman","Kuznets",475,0.524896306370516,3.28489215569147,-0.886805907038417
"Tilman","Kuznets_Asymptoting",475,0.367235458201585,4.44722828540135,3.77767887323081
"Tilman","Kuznets",476,0.584094306081435,3.36862537784161,-0.924184643903846
"Tilman","Kuznets_Asymptoting",476,0.464336357533449,4.47250332130598,3.76964829727493
"Tilman","Kuznets",477,0.771409351703655,2.86470023391124,-0.773826834860151
"Tilman","Kuznets_Asymptoting",477,0.430945402767565,3.27178570688579,4.41610251892445
"Tilman","Kuznets",478,1.12881998070145,2.59994742147928,-0.740905293551532
"Tilman","Kuznets_Asymptoting",478,0.829118706467245,3.46451985081026,4.1334516088754
"Tilman","Kuznets",479,0.500391059657162,3.1103370741195,-0.849947055785162
"Tilman","Kuznets_Asymptoting",479,0.455027114945317,4.48332287981865,3.12868467806569
"Tilman","Kuznets",480,1.0107354676921,2.64198412852582,-0.727964601890389
"Tilman","Kuznets_Asymptoting",480,0.689795833289074,3.62550095203195,4.07828520761562
"Tilman","Kuznets",481,0.978840065225652,2.86654268219006,-0.801821284160472
"Tilman","Kuznets_Asymptoting",481,0.834904458019811,4.35669845429977,3.57388640459934
"Tilman","Kuznets",482,1.09317283715498,2.71100240466867,-0.748058111006544
"Tilman","Kuznets_Asymptoting",482,0.727183707948802,3.47440205040604,4.50827592425176
"Tilman","Kuznets",483,0.29708272257375,3.35879791834026,-0.85529176301846
"Tilman","Kuznets_Asymptoting",483,0.0900195456110972,4.37784520894302,4.01955180663744
"Tilman","Kuznets",484,0.947812414818775,3.10225527250669,-0.856717686701065
"Tilman","Kuznets_Asymptoting",484,0.874213705671819,4.90215736427011,3.57099277020423
"Tilman","Kuznets",485,1.09740539779936,2.48631526115682,-0.688532423199089
"Tilman","Kuznets_Asymptoting",485,0.931460958175845,3.91921844228285,3.55501818493642
"Tilman","Kuznets",486,0.998745717917088,3.12937651166858,-0.886260478779519
"Tilman","Kuznets_Asymptoting",486,0.701027339464979,4.24527855022179,4.18347795950715
"Tilman","Kuznets",487,1.15582890583003,3.03399100424592,-0.875863539562762
"Tilman","Kuznets_Asymptoting",487,1.04168483151491,4.71474926965103,3.68810684447317
"Tilman","Kuznets",488,0.710333252946648,3.55665388267588,-1.00339207896049
"Tilman","Kuznets_Asymptoting",488,0.739644432944227,5.54278201676636,3.19912437002214
"Tilman","Kuznets",489,0.625008255572311,3.3772991668026,-0.923959107077928
"Tilman","Kuznets_Asymptoting",489,0.550002855283018,4.88453798729765,3.55676788930643
"Tilman","Kuznets",490,0.954166351682568,2.957296524512,-0.799203142912912
"Tilman","Kuznets_Asymptoting",490,0.683597566564365,4.19187759438917,4.2138579325979
"Tilman","Kuznets",491,0.518319158827205,2.81624824185711,-0.729187259756587
"Tilman","Kuznets_Asymptoting",491,0.314514288873961,3.59848912539737,3.76499856088317
"Tilman","Kuznets",492,0.897135676061904,3.011103742488,-0.816465322674029
"Tilman","Kuznets_Asymptoting",492,0.634344386267322,4.33234832280245,4.13445136310114
"Tilman","Kuznets",493,0.640127093055653,3.65221783284301,-1.02339634900888
"Tilman","Kuznets_Asymptoting",493,0.636663886413462,5.37947303770033,3.39986908393924
"Tilman","Kuznets",494,1.14902740028995,2.4788971852784,-0.657398692771676
"Tilman","Kuznets_Asymptoting",494,0.863088017860523,3.53960160752944,4.33654817570626
"Tilman","Kuznets",495,0.966572082696418,2.72737708369795,-0.724466457240515
"Tilman","Kuznets_Asymptoting",495,0.662005888716426,3.59147133113265,4.41109507985357
"Tilman","Kuznets",496,0.858277507002736,3.33159926392611,-0.893365560227711
"Tilman","Kuznets_Asymptoting",496,0.446861909934616,4.28014565617751,4.89241765002426
"Tilman","Kuznets",497,0.60131411014275,3.1874456087625,-0.851112833777934
"Tilman","Kuznets_Asymptoting",497,0.613051695949558,4.99491557124353,3.21703294380247
"Tilman","Kuznets",498,1.20830950176806,3.01554883977643,-0.848499752978229
"Tilman","Kuznets_Asymptoting",498,1.00759870095498,4.88126558779748,4.03735231267702
"Tilman","Kuznets",499,1.04473726988154,2.83538256810216,-0.805231974630262
"Tilman","Kuznets_Asymptoting",499,0.807708396329759,3.86269556347599,4.03977910411134
"Tilman","Kuznets",500,1.47260538255166,2.40415514598464,-0.697259533868032
"Tilman","Kuznets_Asymptoting",500,1.13176941317947,3.48558007874891,4.34321987302123
"Tilman","Kuznets",501,0.630688611211166,3.17679242944917,-0.847007670235896
"Tilman","Kuznets_Asymptoting",501,0.304822703387785,3.57969914343624,4.59011294653305
