MODEL,SCENARIO,REGION,variable,percent,resulttype
WITCH_AMPERE,AMPERE2-Base-FullTech-OPT,OECD90,fossilco2,1.3877026089230398,growtherror
WITCH_AMPERE,AMPERE2-Base-FullTech-OPT,REF,fossilco2,1.4298271153484756,growtherror
WITCH_AMPERE,AMPERE2-Base-FullTech-OPT,World,fossilco2,0.9099730924488811,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,ASIA,fossilco2,0.1759682714797428,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,LAM,fossilco2,0.38596872454604503,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,MAF,fossilco2,-0.8685908350875327,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,OECD90,fossilco2,1.2555153718255094,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,REF,fossilco2,0.9015612202488891,growtherror
WITCH_AMPERE,AMPERE2-Base-LowEI-OPT,World,fossilco2,0.2810469913613969,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,ASIA,fossilco2,1.3033384853660896,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,LAM,fossilco2,1.086159094121843,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,MAF,fossilco2,-0.1394971897012427,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,OECD90,fossilco2,1.6140415097168033,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,REF,fossilco2,1.8660087976117505,growtherror
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,fossilco2,1.0888006819722158,growtherror
WITCH_AMPERE,AMPERE3-Base,ASIA,fossilco2,1.1762326454672882,growtherror
WITCH_AMPERE,AMPERE3-Base,LAM,fossilco2,1.0618895570972349,growtherror
WITCH_AMPERE,AMPERE3-Base,MAF,fossilco2,-0.14354565902590544,growtherror
WITCH_AMPERE,AMPERE3-Base,OECD90,fossilco2,1.3877026089230398,growtherror
WITCH_AMPERE,AMPERE3-Base,REF,fossilco2,1.4298271153484756,growtherror
WITCH_AMPERE,AMPERE3-Base,World,fossilco2,0.9099730924488811,growtherror
WITCH_EMF22,EMF22 Reference,World,fossilco2,NA,growtherror
WITCH_EMF27,EMF27-Base-Conv,ASIA,fossilco2,1.170925008104546,growtherror
WITCH_EMF27,EMF27-Base-Conv,LAM,fossilco2,1.0323627864331528,growtherror
WITCH_EMF27,EMF27-Base-Conv,MAF,fossilco2,-0.17483627075097719,growtherror
WITCH_EMF27,EMF27-Base-Conv,OECD90,fossilco2,1.3675062554597843,growtherror
WITCH_EMF27,EMF27-Base-Conv,REF,fossilco2,1.4128439778284254,growtherror
WITCH_EMF27,EMF27-Base-Conv,World,fossilco2,0.8967804693321655,growtherror
WITCH_EMF27,EMF27-Base-EERE,ASIA,fossilco2,0.15358823490676254,growtherror
WITCH_EMF27,EMF27-Base-EERE,LAM,fossilco2,0.08093338252987547,growtherror
WITCH_EMF27,EMF27-Base-EERE,MAF,fossilco2,-1.4330871927775226,growtherror
WITCH_EMF27,EMF27-Base-EERE,OECD90,fossilco2,1.1509545144465576,growtherror
WITCH_EMF27,EMF27-Base-EERE,REF,fossilco2,0.9095203445026576,growtherror
WITCH_EMF27,EMF27-Base-EERE,World,fossilco2,0.1931097826370225,growtherror
WITCH_EMF27,EMF27-Base-FullTech,ASIA,fossilco2,1.1855702416429938,growtherror
WITCH_EMF27,EMF27-Base-FullTech,LAM,fossilco2,1.0932431317887734,growtherror
WITCH_EMF27,EMF27-Base-FullTech,MAF,fossilco2,-0.10373882883717389,growtherror
WITCH_EMF27,EMF27-Base-FullTech,OECD90,fossilco2,1.4053376582019765,growtherror
WITCH_EMF27,EMF27-Base-FullTech,REF,fossilco2,1.448583844933573,growtherror
WITCH_EMF27,EMF27-Base-FullTech,World,fossilco2,0.9267515488913693,growtherror
WITCH_EMF27,EMF27-Base-LimBio,ASIA,fossilco2,1.1655951835412575,growtherror
WITCH_EMF27,EMF27-Base-LimBio,LAM,fossilco2,1.0328355389582975,growtherror
WITCH_EMF27,EMF27-Base-LimBio,MAF,fossilco2,-0.17578968231740744,growtherror
WITCH_EMF27,EMF27-Base-LimBio,OECD90,fossilco2,1.367062253561994,growtherror
WITCH_EMF27,EMF27-Base-LimBio,REF,fossilco2,1.4131808365869483,growtherror
WITCH_EMF27,EMF27-Base-LimBio,World,fossilco2,0.8942129409507482,growtherror
WITCH_EMF27,EMF27-Base-LimSW,ASIA,fossilco2,1.188863745820381,growtherror
WITCH_EMF27,EMF27-Base-LimSW,LAM,fossilco2,1.0925534479190788,growtherror
WITCH_EMF27,EMF27-Base-LimSW,MAF,fossilco2,-0.10338394976075538,growtherror
WITCH_EMF27,EMF27-Base-LimSW,OECD90,fossilco2,1.405616196079338,growtherror
WITCH_EMF27,EMF27-Base-LimSW,REF,fossilco2,1.4481105765035096,growtherror
WITCH_EMF27,EMF27-Base-LimSW,World,fossilco2,0.9283641934671365,growtherror
WITCH_EMF27,EMF27-Base-LimTech,ASIA,fossilco2,1.220270009542741,growtherror
WITCH_EMF27,EMF27-Base-LimTech,LAM,fossilco2,1.0400483611214741,growtherror
WITCH_EMF27,EMF27-Base-LimTech,MAF,fossilco2,-0.1802106572110569,growtherror
WITCH_EMF27,EMF27-Base-LimTech,OECD90,fossilco2,1.4750214086045779,growtherror
WITCH_EMF27,EMF27-Base-LimTech,REF,fossilco2,1.7713202239868409,growtherror
WITCH_EMF27,EMF27-Base-LimTech,World,fossilco2,0.9925489603369984,growtherror
WITCH_EMF27,EMF27-Base-LowEI,ASIA,fossilco2,0.1491666658170434,growtherror
WITCH_EMF27,EMF27-Base-LowEI,LAM,fossilco2,0.08576025478476379,growtherror
WITCH_EMF27,EMF27-Base-LowEI,MAF,fossilco2,-1.4307373358174138,growtherror
WITCH_EMF27,EMF27-Base-LowEI,OECD90,fossilco2,1.1015039465935526,growtherror
WITCH_EMF27,EMF27-Base-LowEI,REF,fossilco2,0.7085810285327792,growtherror
WITCH_EMF27,EMF27-Base-LowEI,World,fossilco2,0.15270572860505816,growtherror
WITCH_EMF27,EMF27-Base-NucOff,ASIA,fossilco2,1.2342518804557594,growtherror
WITCH_EMF27,EMF27-Base-NucOff,LAM,fossilco2,1.100737744135647,growtherror
WITCH_EMF27,EMF27-Base-NucOff,MAF,fossilco2,-0.1092755157577141,growtherror
WITCH_EMF27,EMF27-Base-NucOff,OECD90,fossilco2,1.5115204947003817,growtherror
WITCH_EMF27,EMF27-Base-NucOff,REF,fossilco2,1.805752672670273,growtherror
WITCH_EMF27,EMF27-Base-NucOff,World,fossilco2,1.021807181428658,growtherror
WITCH_LIMITS,LIMITS-Base,ASIA,fossilco2,1.1560565116181527,growtherror
WITCH_LIMITS,LIMITS-Base,LAM,fossilco2,1.00413160255547,growtherror
WITCH_LIMITS,LIMITS-Base,MAF,fossilco2,-0.20961698962657316,growtherror
WITCH_LIMITS,LIMITS-Base,OECD90,fossilco2,1.3497899968045337,growtherror
WITCH_LIMITS,LIMITS-Base,REF,fossilco2,1.3970065576041908,growtherror
WITCH_LIMITS,LIMITS-Base,World,fossilco2,0.8792404970233834,growtherror
WITCH_ROSE,ROSE BAU DEF,ASIA,fossilco2,-1.1849737168719385,growtherror
WITCH_ROSE,ROSE BAU DEF,LAM,fossilco2,2.1593168397844593,growtherror
WITCH_ROSE,ROSE BAU DEF,MAF,fossilco2,0.7887576417758786,growtherror
WITCH_ROSE,ROSE BAU DEF,OECD90,fossilco2,2.4410281864400547,growtherror
WITCH_ROSE,ROSE BAU DEF,REF,fossilco2,1.591457698731228,growtherror
WITCH_ROSE,ROSE BAU DEF,World,fossilco2,0.4585013870761132,growtherror
WITCH_ROSE,ROSE BAU FS Gr,ASIA,fossilco2,-1.272765121702696,growtherror
WITCH_ROSE,ROSE BAU FS Gr,LAM,fossilco2,2.3194366820236496,growtherror
WITCH_ROSE,ROSE BAU FS Gr,MAF,fossilco2,0.8295419723674899,growtherror
WITCH_ROSE,ROSE BAU FS Gr,OECD90,fossilco2,2.6145397542241584,growtherror
WITCH_ROSE,ROSE BAU FS Gr,REF,fossilco2,1.5890917828515445,growtherror
WITCH_ROSE,ROSE BAU FS Gr,World,fossilco2,0.5078737734260101,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,ASIA,fossilco2,-1.6870613672916512,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,LAM,fossilco2,2.0675307459307968,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,MAF,fossilco2,0.798569079351076,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,OECD90,fossilco2,2.7074716226941784,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,REF,fossilco2,1.6301768776211152,growtherror
WITCH_ROSE,ROSE BAU FS Gr SL Con,World,fossilco2,0.39443805038144064,growtherror
WITCH_ROSE,ROSE BAU HI Coal,ASIA,fossilco2,-1.1986309250235236,growtherror
WITCH_ROSE,ROSE BAU HI Coal,LAM,fossilco2,2.108894018536689,growtherror
WITCH_ROSE,ROSE BAU HI Coal,MAF,fossilco2,0.7140559217021103,growtherror
WITCH_ROSE,ROSE BAU HI Coal,OECD90,fossilco2,2.3978445911955593,growtherror
WITCH_ROSE,ROSE BAU HI Coal,REF,fossilco2,1.544616123842625,growtherror
WITCH_ROSE,ROSE BAU HI Coal,World,fossilco2,0.41973898328833736,growtherror
WITCH_ROSE,ROSE BAU HI Fos,ASIA,fossilco2,-1.138957128156897,growtherror
WITCH_ROSE,ROSE BAU HI Fos,LAM,fossilco2,2.2580396803560325,growtherror
WITCH_ROSE,ROSE BAU HI Fos,MAF,fossilco2,0.9095206955533395,growtherror
WITCH_ROSE,ROSE BAU HI Fos,OECD90,fossilco2,2.520430468292405,growtherror
WITCH_ROSE,ROSE BAU HI Fos,REF,fossilco2,1.660858375425273,growtherror
WITCH_ROSE,ROSE BAU HI Fos,World,fossilco2,0.5400932417931956,growtherror
WITCH_ROSE,ROSE BAU HI Gas,ASIA,fossilco2,-1.1850408064642255,growtherror
WITCH_ROSE,ROSE BAU HI Gas,LAM,fossilco2,2.158841416840702,growtherror
WITCH_ROSE,ROSE BAU HI Gas,MAF,fossilco2,0.7873800882355799,growtherror
WITCH_ROSE,ROSE BAU HI Gas,OECD90,fossilco2,2.4407923841589696,growtherror
WITCH_ROSE,ROSE BAU HI Gas,REF,fossilco2,1.58948900151825,growtherror
WITCH_ROSE,ROSE BAU HI Gas,World,fossilco2,0.45805379147420333,growtherror
WITCH_ROSE,ROSE BAU HI Pop,ASIA,fossilco2,-1.541882768426278,growtherror
WITCH_ROSE,ROSE BAU HI Pop,LAM,fossilco2,1.9007931186827114,growtherror
WITCH_ROSE,ROSE BAU HI Pop,MAF,fossilco2,0.7575451213470101,growtherror
WITCH_ROSE,ROSE BAU HI Pop,OECD90,fossilco2,2.418736705498607,growtherror
WITCH_ROSE,ROSE BAU HI Pop,REF,fossilco2,1.6022455123476929,growtherror
WITCH_ROSE,ROSE BAU HI Pop,World,fossilco2,0.3102327430984737,growtherror
WITCH_ROSE,ROSE BAU LO Fos,ASIA,fossilco2,-1.3964487684132068,growtherror
WITCH_ROSE,ROSE BAU LO Fos,LAM,fossilco2,2.0660318519620313,growtherror
WITCH_ROSE,ROSE BAU LO Fos,MAF,fossilco2,0.6962686221525898,growtherror
WITCH_ROSE,ROSE BAU LO Fos,OECD90,fossilco2,2.2349636620308497,growtherror
WITCH_ROSE,ROSE BAU LO Fos,REF,fossilco2,1.4174439381069586,growtherror
WITCH_ROSE,ROSE BAU LO Fos,World,fossilco2,0.2705898320919282,growtherror
WITCH_ROSE,ROSE BAU LO Oil,ASIA,fossilco2,-1.1972946606977604,growtherror
WITCH_ROSE,ROSE BAU LO Oil,LAM,fossilco2,2.1139191266097734,growtherror
WITCH_ROSE,ROSE BAU LO Oil,MAF,fossilco2,0.7225415178199679,growtherror
WITCH_ROSE,ROSE BAU LO Oil,OECD90,fossilco2,2.4008400313880873,growtherror
WITCH_ROSE,ROSE BAU LO Oil,REF,fossilco2,1.5514143673655785,growtherror
WITCH_ROSE,ROSE BAU LO Oil,World,fossilco2,0.4231787845274788,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,ASIA,fossilco2,-1.2089070572548444,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,LAM,fossilco2,2.111356656455326,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,MAF,fossilco2,0.7215776419136954,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,OECD90,fossilco2,2.3907729602248624,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,REF,fossilco2,1.5437190966027476,growtherror
WITCH_ROSE,ROSE BAU LO Oil HI Gas,World,fossilco2,0.4142123306734733,growtherror
WITCH_ROSE,ROSE BAU SL Gr,ASIA,fossilco2,-0.9801010105812642,growtherror
WITCH_ROSE,ROSE BAU SL Gr,LAM,fossilco2,2.3441419146028735,growtherror
WITCH_ROSE,ROSE BAU SL Gr,MAF,fossilco2,0.8668005338205051,growtherror
WITCH_ROSE,ROSE BAU SL Gr,OECD90,fossilco2,2.276466549628073,growtherror
WITCH_ROSE,ROSE BAU SL Gr,REF,fossilco2,1.5964231349056015,growtherror
WITCH_ROSE,ROSE BAU SL Gr,World,fossilco2,0.4852909785946802,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,ASIA,fossilco2,-1.555037652606336,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,LAM,fossilco2,2.14892859293363,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,MAF,fossilco2,0.8570137482522031,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,OECD90,fossilco2,2.3769594125409763,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,REF,fossilco2,1.6062518248468174,growtherror
WITCH_ROSE,ROSE BAU SL Gr SL Con,World,fossilco2,0.31307498088241137,growtherror
WorldScan2,AMPERE3-Base,OECD90,fossilco2,1.020247478914517,growtherror
WorldScan2,AMPERE3-Base,World,fossilco2,-0.03588099937822453,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-Conv,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-EERE,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-FullTech,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-LimBio,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-LimSW,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-LimTech,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-LowEI,World,pop,-0.10264873151334042,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,ASIA,pop,0.0015417222944720255,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,LAM,pop,-0.11774552592057563,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,MAF,pop,-0.3831052240398902,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,OECD90,pop,-0.057251608548719135,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,REF,pop,-0.2609370113784755,growtherror
AIM-Enduse 12.1,EMF27-Base-NucOff,World,pop,-0.10264873151334042,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,ASIA,pop,-0.07934735917797486,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,LAM,pop,-0.0401423747086036,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,MAF,pop,-0.2772218708021823,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,OECD90,pop,0.022865214718053806,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,REF,pop,-0.1344783118712896,growtherror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,pop,-0.11112981782805953,growtherror
BET 1.5,EMF27-Base-Conv,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-Conv,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-Conv,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-Conv,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-Conv,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-Conv,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-EERE,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-EERE,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-EERE,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-EERE,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-EERE,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-EERE,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-FullTech,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-FullTech,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-FullTech,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-FullTech,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-FullTech,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-FullTech,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-LimBio,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-LimBio,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-LimBio,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-LimBio,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-LimBio,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-LimBio,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-LimSW,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-LimSW,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-LimSW,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-LimSW,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-LimSW,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-LimSW,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-LimTech,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-LimTech,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-LimTech,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-LimTech,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-LimTech,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-LimTech,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-LowEI,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-LowEI,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-LowEI,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-LowEI,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-LowEI,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-LowEI,World,pop,-0.10999201613675957,growtherror
BET 1.5,EMF27-Base-NucOff,ASIA,pop,-0.0609335395304782,growtherror
BET 1.5,EMF27-Base-NucOff,LAM,pop,-0.04035624363639778,growtherror
BET 1.5,EMF27-Base-NucOff,MAF,pop,-0.32404928070249195,growtherror
BET 1.5,EMF27-Base-NucOff,OECD90,pop,-0.12941668505957787,growtherror
BET 1.5,EMF27-Base-NucOff,REF,pop,-0.1440225407932442,growtherror
BET 1.5,EMF27-Base-NucOff,World,pop,-0.10999201613675957,growtherror
DNE21 V.11,AME Reference,ASIA,pop,0.003621003666595346,growtherror
DNE21 V.11,AME Reference,LAM,pop,-0.11344060823782576,growtherror
DNE21 V.11,AME Reference,MAF,pop,-0.3830962217588185,growtherror
DNE21 V.11,AME Reference,OECD90,pop,-0.04742619030261952,growtherror
DNE21 V.11,AME Reference,REF,pop,-0.26434354843730024,growtherror
DNE21 V.11,AME Reference,World,pop,-0.09995500598037377,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,ASIA,pop,-0.046091462384803106,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,LAM,pop,-0.035208421705802184,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,MAF,pop,-0.3839470356596322,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,OECD90,pop,-0.106255699496837,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,REF,pop,-0.13323241069263117,growtherror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,pop,-0.1208880141709745,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,ASIA,pop,-0.046091462384803106,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,LAM,pop,-0.035208421705802184,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,MAF,pop,-0.3839470356596322,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,OECD90,pop,-0.106255699496837,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,REF,pop,-0.13323241069263117,growtherror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,pop,-0.1208880141709745,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,ASIA,pop,-0.046091462384803106,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,LAM,pop,-0.035208421705802184,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,MAF,pop,-0.3839470356596322,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,OECD90,pop,-0.106255699496837,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,REF,pop,-0.13323241069263117,growtherror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,pop,-0.1208880141709745,growtherror
DNE21 V.12,AMPERE3-Base,ASIA,pop,-0.046091462384803106,growtherror
DNE21 V.12,AMPERE3-Base,LAM,pop,-0.035208421705802184,growtherror
DNE21 V.12,AMPERE3-Base,MAF,pop,-0.3839470356596322,growtherror
DNE21 V.12,AMPERE3-Base,OECD90,pop,-0.106255699496837,growtherror
DNE21 V.12,AMPERE3-Base,REF,pop,-0.13323241069263117,growtherror
DNE21 V.12,AMPERE3-Base,World,pop,-0.1208880141709745,growtherror
DNE21 V.12,Carbon tax 0,ASIA,pop,0.003621003666595346,growtherror
DNE21 V.12,Carbon tax 0,LAM,pop,-0.11344060823782576,growtherror
DNE21 V.12,Carbon tax 0,MAF,pop,-0.3830962217588185,growtherror
DNE21 V.12,Carbon tax 0,OECD90,pop,-0.04742619030261952,growtherror
DNE21 V.12,Carbon tax 0,REF,pop,-0.26434354843730024,growtherror
DNE21 V.12,Carbon tax 0,World,pop,-0.09995500598037377,growtherror
EC-IAM 2012,EMF27-Base-Conv,ASIA,pop,-0.12012367825798331,growtherror
EC-IAM 2012,EMF27-Base-Conv,LAM,pop,-0.008394005773587399,growtherror
EC-IAM 2012,EMF27-Base-Conv,OECD90,pop,-0.2245760758237243,growtherror
EC-IAM 2012,EMF27-Base-Conv,REF,pop,-0.7400706843644267,growtherror
EC-IAM 2012,EMF27-Base-Conv,World,pop,-0.11963670119865988,growtherror
EC-IAM 2012,EMF27-Base-EERE,ASIA,pop,-0.12012367825798331,growtherror
EC-IAM 2012,EMF27-Base-EERE,LAM,pop,-0.008394005773587399,growtherror
EC-IAM 2012,EMF27-Base-EERE,OECD90,pop,-0.2245760758237243,growtherror
EC-IAM 2012,EMF27-Base-EERE,REF,pop,-0.7400706843644267,growtherror
EC-IAM 2012,EMF27-Base-EERE,World,pop,-0.11963670119865988,growtherror
EC-IAM 2012,EMF27-Base-FullTech,ASIA,pop,-0.12012367825798331,growtherror
EC-IAM 2012,EMF27-Base-FullTech,LAM,pop,-0.008394005773587399,growtherror
EC-IAM 2012,EMF27-Base-FullTech,OECD90,pop,-0.2245760758237243,growtherror
EC-IAM 2012,EMF27-Base-FullTech,REF,pop,-0.7400706843644267,growtherror
EC-IAM 2012,EMF27-Base-FullTech,World,pop,-0.11963670119865988,growtherror
